@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute destClass {1.0,2.0}

@data
-7.107807,-0.040022,0.007159,0.00287,-0.018576,-0.052889,-0.022865,-0.057179,-0.108649,-0.065757,-0.082914,-0.108649,-0.10436,-0.125806,-0.121516,-0.078625,-0.134384,-0.121516,-0.138673,-0.15583,-0.142962,-0.164408,-0.15583,-0.172987,-0.168697,-0.185854,-0.177276,-0.185854,-0.177276,-0.2073,-0.181565,-0.198722,-0.2073,-0.10436,-0.095781,-0.031444,-0.040022,-0.065757,-0.215879,-0.245903,-0.25877,-0.310241,-0.267349,-0.293084,-0.288795,-0.305951,-0.31453,-0.305951,-0.267349,-0.31453,-0.267349,-0.284505,-0.168697,1.199553,0.594778,-2.017337,-3.784481,-4.783862,-3.394166,-1.875793,-0.833521,-0.374578,-0.203011,-0.134384,-0.070046,-0.044311,0.00287,0.020027,0.062919,0.097232,0.140124,0.165859,0.273089,0.333137,0.401764,0.526151,0.663405,0.826394,1.066588,1.332518,1.697098,2.061679,2.456284,2.786552,3.151133,3.296965,3.168289,2.769395,2.181777,1.482639,0.864996,0.431789,0.152991,0.037183,-0.057179,-0.082914,-0.10007,-0.117227,-0.108649,-0.091492,-0.065757,-0.108649,-0.005708,-0.022865,-0.027154,-0.044311,-0.070046,-0.074335,-0.10007,-0.130095,-0.130095,-0.134384,-0.172987,-0.172987,-0.190143,-0.203011,-0.215879,-0.250192,-0.280216,-0.271638,-0.267349,-0.25877,-0.301662,-0.233035,-0.310241,-0.275927,-0.293084,-0.340265,-0.318819,-0.331687,-0.331687,-0.305951,-0.310241,-0.327397,-0.318819,-0.327397,-0.348843,6.032784,1.0
-7.107807,0.130004,0.125704,0.108505,0.125704,0.065508,0.065508,0.056908,0.056908,0.056908,0.03111,0.065508,0.013911,-0.084983,0.056908,0.03111,0.03541,-0.024787,-0.016187,0.02251,-0.007588,-0.003288,-0.003288,-0.033386,-0.037686,-0.007588,-0.041986,-0.063485,-0.076384,-0.072084,-0.020487,-0.029087,0.069808,0.052609,0.095606,0.155803,-0.020487,-0.106482,-0.170978,-0.222575,-0.192477,-0.231175,-0.261273,-0.256973,-0.282772,-0.261273,-0.235474,-0.235474,-0.278472,-0.235474,0.056908,1.488725,1.437128,-1.353409,-4.466427,-5.330677,-3.73977,-1.942475,-0.850339,-0.398865,-0.235474,-0.14518,-0.076384,-0.050585,0.013911,0.039709,0.061208,0.087007,0.134304,0.142903,0.246097,0.301994,0.37939,0.469684,0.577178,0.774967,0.977055,1.243639,1.540322,1.880002,2.232581,2.524964,2.791549,2.94204,2.821647,2.443269,1.880002,1.243639,0.71047,0.357891,0.117105,-0.003288,-0.063485,-0.102182,-0.123681,-0.089283,-0.115082,-0.106482,-0.029087,-0.067784,-0.072084,-0.059185,-0.046286,-0.072084,-0.089283,-0.123681,-0.13658,-0.179578,-0.209676,-0.218275,-0.252673,-0.256973,-0.261273,-0.269872,-0.278472,-0.295671,-0.291371,-0.31287,-0.321469,-0.325769,-0.355867,-0.338668,-0.355867,-0.347268,-0.338668,-0.347268,-0.398865,-0.394565,-0.381666,-0.364467,-0.381666,-0.390265,-0.416064,-0.407464,-0.420364,-0.407464,-0.416064,6.032784,1.0
-7.107807,0.02695,0.010514,-0.01414,-0.001813,0.002296,-0.010031,-0.030576,-0.026467,-0.059338,-0.001813,-0.05112,-0.042903,-0.059338,-0.047012,-0.059338,-0.067556,-0.071665,-0.059338,-0.108646,-0.067556,-0.083992,-0.096319,-0.096319,-0.09221,-0.104537,-0.153845,-0.075774,-0.120973,-0.059338,0.002296,0.010514,0.092694,0.002296,-0.026467,-0.166172,-0.182608,-0.227806,-0.199044,-0.227806,-0.231915,-0.244242,-0.281223,-0.236024,-0.244242,-0.248351,-0.21548,-0.236024,-0.25246,0.483046,1.177463,-1.090691,-2.960275,-4.833968,-4.065589,-2.331602,-1.074255,-0.462018,-0.227806,-0.129191,-0.079883,-0.026467,0.031059,0.02695,0.096803,0.088585,0.166655,0.207745,0.236508,0.310469,0.396758,0.499482,0.606316,0.787111,0.98845,1.251425,1.567816,1.921188,2.282778,2.677239,3.010066,3.240169,3.256605,2.985412,2.397829,1.691085,1.062412,0.544681,0.203636,0.06804,-0.047012,-0.120973,-0.108646,-0.129191,-0.120973,-0.149736,-0.104537,-0.100428,-0.083992,-0.125082,-0.083992,-0.100428,-0.112755,-0.129191,-0.116864,-0.153845,-0.141518,-0.178499,-0.211371,-0.248351,-0.248351,-0.289441,-0.285332,-0.289441,-0.322313,-0.322313,-0.314095,-0.338749,-0.338749,-0.338749,-0.342858,-0.351076,-0.367512,-0.383947,-0.392165,-0.367512,-0.392165,-0.37573,-0.383947,-0.408601,-0.416819,-0.383947,-0.37573,-0.41271,-0.400383,-0.41271,-0.425037,6.032784,1.0
-7.107807,1.904183,0.212139,0.166176,0.19835,0.193754,0.230525,0.202947,0.221332,0.19835,0.202947,0.193754,0.179965,0.152386,0.138597,0.120212,0.134001,0.092633,0.092633,0.055862,0.074248,0.051266,0.037477,0.014495,0.046669,0.028284,0.023687,0.009898,0.023687,0.028284,0.03288,0.019091,0.019091,-0.003891,0.014495,0.009898,0.09723,0.143194,0.212139,0.175368,0.161579,-0.008487,-0.036066,-0.105011,-0.118801,-0.123397,-0.150975,-0.173957,-0.141783,-0.178554,-0.146379,-0.169361,-0.13259,-0.146379,-0.141783,0.046669,1.811683,0.487923,-2.017109,-4.604876,-5.708009,-3.979767,-2.357242,-1.166777,-0.509494,-0.261289,-0.150975,-0.114204,-0.054451,-0.026873,-0.008487,0.037477,0.111019,0.179965,0.281085,0.368417,0.497116,0.667182,0.933772,1.209556,1.540496,1.85305,2.179394,2.436792,2.57928,2.547105,2.303496,1.811683,1.227941,0.690164,0.322453,0.092633,-0.026873,-0.105011,-0.160168,-0.164764,-0.178554,-0.192343,-0.164764,-0.18315,-0.146379,-0.118801,-0.137186,-0.127993,-0.127993,-0.137186,-0.127993,-0.137186,-0.146379,-0.196939,-0.187746,-0.224518,-0.206132,-0.256692,-0.229114,-0.265885,-0.265885,-0.29806,-0.265885,-0.293463,-0.284271,-0.311849,-0.261289,-0.29806,-0.321042,-0.316445,-0.311849,-0.325638,-0.339427,-0.362409,-0.307253,-0.23371,-0.187746,-0.127993,-0.137186,-0.137186,-0.256692,6.032784,2.0
-7.107807,0.175332,0.18828,0.192596,0.209859,0.192596,0.18828,0.162385,0.140805,0.127858,0.106278,0.089015,0.093331,0.067435,0.058804,0.045856,0.050172,0.032909,0.037224,0.019961,0.037224,0.007013,0.002697,-0.023198,-0.023198,-0.014566,-0.040461,0.007013,-0.018882,0.028593,0.110594,0.140805,0.196912,0.201227,0.222807,0.019961,-0.092252,-0.113831,-0.15699,-0.13541,-0.182885,-0.174253,-0.20878,-0.204464,-0.191517,-0.178569,-0.148358,-0.165622,-0.139726,0.589656,2.104526,0.965137,-2.250187,-5.56046,-5.983415,-3.834111,-2.21566,-1.007216,-0.415942,-0.221728,-0.126779,-0.066357,-0.005934,-0.01025,0.067435,0.093331,0.158069,0.201227,0.31344,0.395442,0.537865,0.706184,0.93061,1.202509,1.483041,1.759257,2.035472,2.182212,2.268529,2.182212,1.940523,1.50462,0.995348,0.593972,0.326388,0.080383,0.028593,-0.027514,-0.062041,-0.08362,-0.057725,-0.066357,-0.062041,-0.070672,-0.057725,-0.057725,-0.018882,-0.040461,0.007013,-0.062041,-0.070672,-0.053409,-0.087936,-0.079304,-0.109515,-0.122463,-0.139726,-0.161306,-0.109515,-0.113831,-0.13541,-0.148358,-0.148358,-0.148358,-0.187201,-0.169937,-0.144042,-0.182885,-0.161306,-0.165622,-0.148358,-0.169937,-0.15699,-0.165622,-0.036145,0.045856,0.067435,0.080383,0.101962,0.007013,-0.066357,-0.178569,-0.182885,-0.182885,-0.217412,-0.182885,-0.204464,6.032784,2.0
-7.107807,0.761386,0.666692,0.714039,0.638283,0.685631,0.676161,0.676161,0.600406,0.609875,0.553058,0.581467,0.52465,0.553058,0.505711,0.571997,0.496242,0.505711,0.458364,0.505711,0.505711,0.486772,0.429955,0.458364,0.401547,0.458364,0.392077,0.420486,0.363669,0.429955,0.335261,0.553058,0.590936,0.685631,0.439425,0.268974,0.070116,-0.015109,0.022768,0.032238,0.107994,0.250036,0.212158,0.221627,0.202688,0.259505,0.183749,0.240566,0.16481,0.193219,0.335261,1.367432,-0.990464,-4.238489,-6.511159,-4.693023,-3.395707,-2.041574,-0.990464,-0.393888,-0.100335,0.136402,0.117463,0.212158,0.183749,0.193219,0.193219,0.240566,0.16481,0.268974,0.306852,0.448894,0.458364,0.581467,0.666692,0.893959,0.998123,1.206451,1.386371,1.57576,1.594699,1.500004,1.159104,0.893959,0.439425,0.202688,0.00383,-0.109804,-0.138212,-0.18556,-0.270785,-0.251846,-0.261315,-0.18556,-0.223437,-0.18556,-0.270785,-0.109804,-0.17609,-0.166621,-0.251846,-0.213968,-0.166621,-0.18556,-0.204499,-0.157151,-0.242376,-0.318132,-0.251846,-0.261315,-0.242376,-0.327602,-0.308663,-0.289724,-0.422296,-0.337071,-0.384418,-0.337071,-0.441235,-0.337071,-0.374949,-0.393888,-0.365479,-0.308663,-0.384418,-0.318132,-0.18556,-0.090865,-0.024579,-0.261315,-0.469643,-0.592746,-0.772666,-0.725319,-0.640094,-0.450705,-0.450705,6.032784,2.0
-7.107807,-0.073806,-0.106146,-0.069763,-0.089976,-0.098061,-0.118273,-0.073806,-0.094018,-0.053593,-0.110188,-0.106146,-0.126358,-0.110188,-0.142528,-0.122316,-0.134443,-0.118273,-0.231464,-0.110188,-0.142528,-0.134443,-0.142528,-0.134443,-0.170826,-0.150614,-0.154656,-0.158699,-0.142528,-0.174869,-0.110188,-0.065721,-0.041466,0.043427,-0.029338,-0.102103,-0.203166,-0.243591,-0.239549,-0.255719,-0.271889,-0.271889,-0.288059,-0.288059,-0.352739,-0.259761,-0.243591,-0.243591,-0.231464,-0.284017,0.67406,1.005546,-1.379539,-3.30782,-4.791424,-3.861645,-2.175915,-1.007627,-0.421462,-0.235506,-0.102103,-0.065721,-0.025295,0.011087,0.043427,0.09598,0.132363,0.180873,0.201086,0.265766,0.342574,0.407254,0.504274,0.64172,0.799378,1.001504,1.292565,1.595754,1.923198,2.315322,2.679149,3.01872,3.257229,3.241059,2.962125,2.388088,1.729157,1.110652,0.605337,0.269808,0.083853,-0.00104,-0.077848,-0.065721,-0.098061,-0.110188,-0.094018,-0.041466,-0.057636,-0.073806,-0.057636,-0.053593,-0.069763,-0.053593,-0.085933,-0.110188,-0.081891,-0.134443,-0.174869,-0.178911,-0.174869,-0.207209,-0.227421,-0.243591,-0.263804,-0.235506,-0.279974,-0.288059,-0.288059,-0.284017,-0.316357,-0.320399,-0.312314,-0.336569,-0.320399,-0.332527,-0.340612,-0.300187,-0.344654,-0.324442,-0.344654,-0.344654,-0.356782,-0.344654,-0.356782,-0.352739,-0.364867,6.032784,1.0
-7.107807,0.273426,0.296476,0.304159,0.211962,0.25806,0.227328,0.227328,0.196596,0.18123,0.219645,0.219645,0.127448,0.204279,0.135131,0.135131,0.135131,0.119765,0.089033,0.058301,0.142814,0.135131,0.089033,0.119765,0.042935,0.112082,0.119765,0.089033,0.08135,0.135131,0.188913,0.311842,0.288793,0.365623,0.573066,0.227328,0.104399,0.042935,-0.033896,-0.033896,-0.156825,-0.156825,-0.09536,-0.156825,-0.156825,-0.110726,-0.141459,-0.118409,0.012203,0.427088,2.071262,5.421075,2.755054,-3.1609,-5.865336,-4.874222,-2.853578,-1.147939,-0.510245,-0.341218,-0.179874,-0.103043,-0.026213,0.012203,0.065984,-0.01853,0.089033,0.135131,0.165864,0.18123,0.196596,0.219645,0.35794,0.388672,0.496235,0.588432,0.742093,0.865022,1.003317,1.141612,1.233809,1.249175,1.156978,0.987951,0.772825,0.511601,0.242694,0.042935,0.019886,-0.056945,-0.110726,-0.141459,-0.110726,-0.087677,-0.110726,-0.087677,-0.064628,-0.056945,-0.033896,-0.049262,-0.079994,-0.041579,-0.010847,-0.049262,-0.126093,-0.126093,-0.156825,-0.264388,-0.156825,-0.202923,-0.187557,-0.187557,-0.202923,-0.187557,-0.218289,-0.249021,-0.264388,-0.249021,-0.264388,-0.29512,-0.325852,-0.310486,-0.310486,-0.333535,-0.310486,-0.402683,-0.310486,-0.325852,-0.325852,-0.402683,-0.341218,-0.279754,-0.325852,-0.310486,-0.341218,-0.356584,-0.356584,6.032784,1.0
-7.107807,0.968572,-0.124483,-0.140731,-0.124483,-0.151563,-0.162395,-0.189476,-0.167811,-0.167811,-0.189476,-0.173227,-0.259884,-0.178643,-0.194892,-0.194892,-0.254468,-0.194892,-0.167811,-0.200308,-0.18406,-0.227388,-0.221972,-0.221972,-0.189476,-0.216556,-0.232804,-0.189476,-0.221972,-0.254468,-0.249052,-0.249052,-0.23822,-0.221972,-0.265301,-0.129899,-0.043242,-0.010745,-0.010745,0.097576,0.06508,-0.102818,-0.265301,-0.319461,-0.292381,-0.36279,-0.395286,-0.368206,-0.33571,-0.400702,-0.330293,-0.308629,-0.324877,-0.265301,-0.254468,0.514614,2.253173,2.139435,-1.435172,-5.708453,-5.578467,-3.607017,-1.938867,-0.823156,-0.444031,-0.276133,-0.135315,-0.091986,-0.075738,-0.043242,-0.010745,0.032583,0.075912,0.151737,0.140905,0.211314,0.319635,0.36838,0.482117,0.536278,0.731257,0.926235,1.12663,1.375769,1.657405,1.939041,2.123187,2.318166,2.307333,2.117771,1.781975,1.310776,0.861242,0.525446,0.308803,0.119241,0.054248,0.032583,0.048832,0.021751,0.005503,0.054248,0.054248,0.140905,0.119241,0.119241,0.151737,0.119241,0.108408,0.108408,0.108408,0.135489,0.000087,0.054248,0.06508,0.06508,0.027167,0.054248,0.016335,-0.005329,-0.005329,0.021751,-0.032409,-0.010745,-0.032409,0.000087,-0.010745,-0.010745,-0.032409,-0.021577,0.000087,-0.016161,-0.032409,0.005503,-0.054074,0.027167,-0.032409,6.032784,1.0
-7.107807,0.003443,0.019776,0.041554,-0.040113,-0.029224,-0.051002,-0.01289,-0.045557,-0.11089,-0.083668,-0.072779,-0.040113,-0.034668,-0.072779,-0.100001,-0.045557,-0.072779,-0.078224,-0.072779,-0.154446,-0.045557,-0.078224,-0.072779,-0.127224,-0.127224,-0.127224,-0.116335,-0.116335,-0.105446,-0.034668,0.063332,0.008887,0.063332,0.161331,0.226665,-0.002002,-0.149001,-0.181668,-0.165335,-0.203446,-0.285112,-0.268779,-0.30689,-0.214335,-0.203446,-0.290557,-0.170779,-0.225223,-0.165335,0.624108,2.703882,2.453438,-1.041888,-5.675101,-5.402879,-3.399328,-1.716998,-0.720667,-0.366779,-0.230668,-0.116335,-0.083668,-0.002002,-0.007446,0.025221,0.057887,0.101443,0.166776,0.210331,0.199442,0.275664,0.389998,0.509775,0.640441,0.771108,0.950774,1.195774,1.489773,1.761995,2.012439,2.268327,2.349993,2.344549,2.175771,1.789217,1.315551,0.841886,0.51522,0.226665,0.12322,0.036109,-0.01289,-0.045557,-0.045557,0.014332,0.014332,-0.01289,-0.029224,-0.007446,0.019776,0.008887,-0.034668,0.030665,-0.018335,-0.051002,-0.051002,-0.029224,-0.105446,-0.143557,-0.149001,-0.170779,-0.187112,-0.20889,-0.20889,0.438997,-0.252446,-0.279668,-0.247001,-0.25789,-0.236112,-0.274223,-0.323223,-0.296001,-0.323223,-0.317779,-0.361334,-0.312334,-0.30689,-0.312334,-0.361334,-0.35589,-0.317779,-0.323223,-0.361334,-0.301445,-0.345001,6.032784,1.0
-7.107807,0.045691,-0.009422,-0.027793,-0.07372,-0.027793,-0.082906,-0.082906,-0.092091,-0.119647,-0.101276,-0.128833,-0.119647,-0.138018,-0.12424,-0.156389,-0.128833,-0.133426,-0.101276,-0.119647,-0.138018,-0.211502,-0.12424,-0.17476,-0.156389,-0.160982,-0.17476,-0.188538,-0.179353,-0.183946,-0.170167,-0.197724,-0.165575,-0.156389,-0.092091,-0.009422,0.013542,0.008949,-0.055349,-0.206909,-0.234466,-0.280393,-0.32632,-0.262022,-0.289578,-0.294171,-0.298764,-0.280393,-0.271208,-0.289578,-0.262022,-0.243651,-0.257429,0.119175,1.749594,-0.092091,-2.494089,-4.455185,-4.767491,-2.856915,-1.534209,-0.66159,-0.298764,-0.119647,-0.064535,-0.027793,0.018135,0.036505,0.064062,0.100804,0.155916,0.183473,0.174287,0.289106,0.344218,0.417702,0.537113,0.697859,0.904532,1.06987,1.42351,1.745001,2.098641,2.489024,2.847257,3.118228,3.25601,3.035559,2.553322,1.832263,1.157132,0.647339,0.302884,0.100804,-0.018607,-0.041571,-0.082906,-0.096684,-0.059942,-0.064535,-0.059942,-0.041571,-0.014015,-0.009422,-0.018607,-0.027793,-0.027793,-0.064535,-0.055349,-0.115055,-0.101276,-0.156389,-0.151797,-0.193131,-0.202317,-0.216095,-0.234466,-0.220687,-0.280393,-0.262022,-0.280393,-0.2758,-0.280393,-0.298764,-0.289578,-0.298764,-0.298764,-0.307949,-0.298764,-0.32632,-0.298764,-0.32632,-0.330913,-0.32632,-0.335506,-0.344691,-0.32632,6.032784,1.0
-7.107807,0.228868,0.239151,0.264858,0.285423,0.244292,0.280282,0.269999,0.259716,0.218585,0.203161,0.167171,0.182595,0.151747,0.131181,0.12604,0.115757,0.079767,0.12604,0.069485,0.074626,0.064343,0.064343,0.059202,0.084909,0.038636,0.064343,0.043778,0.033495,0.028353,0.012929,-0.017919,-0.002495,0.059202,0.12604,0.151747,0.208302,0.259716,0.259716,0.069485,-0.079616,-0.120747,-0.156737,-0.228717,-0.213293,-0.218434,-0.233858,-0.249282,-0.228717,-0.218434,-0.218434,-0.20301,-0.146454,0.881826,3.133759,2.43967,-1.580905,-6.228732,-6.141328,-4.079626,-2.316126,-1.041058,-0.547484,-0.382959,-0.264707,-0.213293,-0.20301,-0.16702,-0.125889,-0.089899,-0.043626,-0.007636,0.09005,0.16203,0.275141,0.413958,0.614473,0.794422,0.994937,1.19031,1.329128,1.395966,1.431956,1.313704,1.15432,0.856119,0.578483,0.316272,0.19802,0.064343,0.007788,-0.048768,-0.043626,-0.069333,-0.059051,-0.059051,-0.043626,0.023212,0.012929,0.038636,0.069485,0.059202,0.064343,0.05406,0.074626,0.05406,0.038636,0.033495,0.018071,-0.002495,-0.002495,-0.012778,-0.023061,-0.012778,0.007788,-0.064192,-0.053909,-0.012778,-0.017919,-0.033343,-0.033343,-0.048768,-0.033343,-0.048768,-0.033343,-0.033343,-0.017919,-0.038485,-0.007636,0.115757,0.16203,0.203161,0.275141,0.341979,0.203161,0.064343,-0.074475,6.032784,2.0
-7.107807,-0.216028,-0.193745,-0.188175,-0.15475,-0.188175,-0.221599,-0.160321,-0.199316,-0.182604,-0.171463,-0.182604,-0.204887,-0.14918,-0.199316,-0.177033,-0.177033,-0.204887,-0.249452,-0.199316,-0.15475,-0.171463,-0.143609,-0.171463,-0.171463,-0.204887,-0.193745,-0.143609,-0.15475,-0.110185,-0.126897,-0.060049,0.029082,0.034653,0.056936,0.17392,0.029082,-0.015483,-0.165892,-0.282876,-0.193745,-0.344154,-0.255023,-0.266164,-0.299588,-0.221599,-0.277306,-0.260594,-0.177033,-0.14918,0.079218,1.310341,3.260082,0.98167,-3.335615,-5.820142,-4.694863,-2.639278,-1.124051,-0.444426,-0.260594,-0.15475,-0.082332,-0.004342,0.051365,0.068077,0.062506,0.123784,0.185062,0.218486,0.268622,0.307617,0.296475,0.474737,0.602863,0.703136,0.892539,1.120937,1.321482,1.672436,1.878551,2.162657,2.318636,2.391055,2.435621,2.10695,1.655724,1.232351,0.758843,0.396748,0.246339,0.157208,0.09036,0.040224,0.040224,0.001229,0.073648,0.045794,0.056936,0.073648,0.084789,0.073648,0.157208,0.118213,0.079218,0.056936,0.01237,-0.004342,-0.060049,-0.048907,-0.093473,-0.099044,-0.14918,-0.15475,-0.177033,-0.126897,-0.143609,-0.171463,-0.193745,-0.199316,-0.249452,-0.227169,-0.271735,-0.277306,-0.266164,-0.255023,-0.243882,-0.266164,-0.288447,-0.294018,-0.31073,-0.255023,-0.277306,-0.243882,-0.299588,-0.23274,-0.294018,6.032784,1.0
-7.107807,1.906364,0.003991,0.012481,0.054932,0.063422,0.076157,0.093137,0.101627,0.093137,0.071912,0.097382,0.054932,0.063422,0.042196,-0.000254,-0.008744,0.008236,-0.021479,-0.021479,-0.025724,-0.034214,-0.042705,-0.042705,-0.034214,-0.034214,-0.059685,-0.042705,-0.042705,-0.042705,-0.06393,-0.038459,-0.04695,-0.042705,-0.05544,-0.000254,0.076157,0.110117,0.169548,0.178038,0.237468,0.025216,-0.076665,-0.157321,-0.204016,-0.153076,-0.208261,-0.199771,-0.216751,-0.195526,-0.212506,-0.195526,-0.174301,-0.170056,-0.157321,0.41576,1.990672,1.239299,-1.859583,-5.34901,-6.117363,-4.003331,-2.352009,-1.04029,-0.458719,-0.237977,-0.144586,-0.068175,-0.025724,-0.008744,0.046441,0.076157,0.148322,0.203508,0.275674,0.360575,0.483681,0.598297,0.806304,1.107702,1.38363,1.659558,1.897281,2.071328,2.135003,2.173209,1.918506,1.502492,1.014312,0.606787,0.352085,0.156813,0.059177,0.012481,-0.034214,-0.07242,-0.068175,-0.07242,-0.068175,-0.029969,-0.012989,-0.000254,0.025216,-0.000254,0.020971,0.012481,0.016726,-0.025724,-0.008744,-0.029969,-0.05544,-0.09789,-0.0894,-0.08091,-0.10638,-0.13185,-0.13185,-0.144586,-0.174301,-0.170056,-0.178546,-0.148831,-0.157321,-0.144586,-0.170056,-0.199771,-0.195526,-0.182791,-0.191281,-0.174301,-0.170056,-0.09789,-0.012989,0.012481,0.003991,0.059177,-0.068175,6.032784,2.0
-7.107807,-0.028124,-0.033335,-0.022913,-0.064602,-0.05418,-0.080235,-0.090657,-0.127135,-0.101079,-0.101079,-0.132346,-0.147979,-0.116712,-0.147979,-0.147979,-0.132346,-0.121924,-0.127135,-0.127135,-0.132346,-0.127135,-0.132346,-0.147979,-0.142768,-0.132346,-0.132346,-0.121924,-0.121924,-0.038547,0.04483,0.133419,0.154263,0.201162,0.294961,0.102152,-0.080235,-0.147979,-0.210512,-0.194878,-0.241778,-0.231356,-0.246989,-0.215723,-0.220934,-0.184456,-0.168823,-0.116712,-0.132346,0.529459,2.483608,3.546664,0.128207,-4.791036,-6.52632,-4.645126,-2.821254,-1.221458,-0.502331,-0.293889,-0.174034,-0.10629,-0.048969,0.003142,0.013564,0.070886,0.065675,0.175107,0.201162,0.315806,0.373127,0.519037,0.664947,0.82649,0.993244,1.217319,1.384073,1.519561,1.498717,1.488295,1.342385,1.128731,0.805646,0.576359,0.399183,0.284539,0.159474,0.09173,0.096941,0.102152,0.04483,0.070886,0.096941,0.143841,0.169896,0.195951,0.19074,0.180318,0.143841,0.175107,0.159474,0.149052,0.195951,0.19074,0.117785,0.102152,0.149052,0.04483,0.008353,0.065675,0.070886,0.023986,0.013564,0.029197,-0.012491,-0.028124,-0.002069,-0.002069,-0.080235,0.029197,-0.038547,-0.00728,-0.090657,-0.017702,-0.075024,-0.017702,0.060464,0.128207,0.117785,0.19074,0.279328,0.180318,0.04483,-0.085446,-0.158401,-0.163612,-0.262622,6.032784,2.0
-7.107807,-0.01592,-0.044661,-0.044661,-0.092562,0.012821,-0.01592,0.012821,-0.054241,0.031981,0.031981,-0.0255,-0.044661,0.012821,-0.0255,0.00324,-0.00634,0.00324,-0.0255,0.031981,0.031981,0.031981,0.022401,0.031981,0.051142,0.079882,0.051142,0.051142,0.051142,0.099043,0.060722,-0.01592,-0.054241,0.233166,0.261907,0.376869,0.127783,-0.044661,-0.265006,-0.41829,-0.389549,-0.265006,-0.140463,-0.073401,-0.121303,-0.082982,-0.140463,-0.054241,-0.082982,-0.01592,-0.073401,-0.01592,0.108623,1.181608,-1.337991,-4.63359,-6.74124,-4.777293,-3.483963,-2.075669,-1.098486,-0.370389,-0.063821,0.118203,0.137364,0.156524,0.118203,0.328968,0.271487,0.300227,0.319388,0.357709,0.40561,0.443931,0.491832,0.673856,0.798399,0.999584,1.152868,1.411534,1.555237,1.746842,1.775583,1.727681,1.411534,1.085806,0.654696,0.434351,0.214005,0.146944,0.089462,0.070302,0.031981,0.051142,0.070302,0.137364,0.079882,0.127783,0.156524,0.166104,0.137364,0.137364,0.089462,0.252326,0.214005,0.223586,0.185265,0.194845,0.185265,0.166104,0.137364,0.156524,0.146944,0.166104,0.099043,0.127783,0.137364,0.089462,0.079882,0.089462,0.041561,0.041561,0.079882,0.118203,0.099043,0.089462,0.051142,0.175684,0.300227,0.328968,0.42477,0.175684,0.022401,-0.207525,-0.245846,-0.245846,-0.245846,6.032784,2.0
