@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute destClass {-1.0,1.0}

@data
-3.014451,1.765578,2.736506,3.122021,1.974116,-0.201141,-0.572948,-0.817173,-1.382996,-1.279596,-1.461451,-1.628878,-1.74378,-2.080792,-2.239597,-2.421074,-2.535279,-2.213207,-2.321099,-1.522317,-0.610306,-0.533188,0.287089,0.55613,0.826064,0.909269,0.90504,1.012416,0.755072,0.826422,0.785843,0.697474,0.701402,0.581775,0.518976,0.405363,0.449184,0.379482,0.26163,0.389632,0.242201,0.285814,0.139711,0.117027,0.10161,-0.016434,0.119083,-0.032057,-0.025447,-0.00409,0.001286,0.056539,-0.094801,-0.095071,0.007846,-0.085501,0.00316,-0.095049,0.060343,-0.098385,0.015449,0.028541,0.087749,0.103387,0.051406,0.003062,0.085819,-0.032707,0.006076,-0.017289,-0.091793,-0.085872,-0.080555,-0.017089,-0.130693,-0.062469,0.031401,-0.169424,-0.030477,0.267183,-0.027236,0.164965,-0.016189,-0.452533,-0.324104,-0.033548,-0.251339,-0.366937,-0.279806,-0.196562,-0.349888,-0.050862,-0.1021,1.353976,2.883938,2.025593,0.191478,4.19457,-1.0
-3.014451,0.641025,0.781449,0.884166,1.235363,1.782253,2.219029,2.350801,2.111025,1.595796,1.063145,0.521428,0.089057,0.153126,0.232436,-0.114938,-0.165197,0.005011,-0.147887,-0.061053,0.036454,-0.444107,-0.679309,-0.529973,-0.646744,-0.707943,-0.663324,-0.860683,-0.959786,-0.927605,-1.140875,-1.364475,-1.286232,-1.193629,-1.332616,-1.469506,-1.48959,-1.60069,-1.777333,-1.810176,-1.735597,-1.704957,-1.724592,-1.707796,-1.594449,-1.396698,-1.187055,-0.991659,-0.770865,-0.557616,-0.387463,-0.168469,0.115819,0.314408,0.376487,0.420474,0.497567,0.574243,0.647861,0.661698,0.605149,0.629555,0.711726,0.674008,0.615547,0.677718,0.720724,0.662656,0.615866,0.661752,0.710948,0.614727,0.523117,0.588723,0.591107,0.585509,0.694812,0.54691,0.364584,0.660208,0.868483,0.641025,0.540323,0.635581,0.708334,0.742627,0.61752,0.587158,0.824791,0.969712,0.925998,0.529656,-0.137484,-0.457685,-1.061242,-2.02336,-1.376014,4.19457,-1.0
-3.014451,0.87576,1.060283,1.166091,1.571562,2.150446,2.423792,2.293135,1.979638,1.537277,0.953072,0.363387,-0.030092,-0.077746,0.035657,-0.091949,-0.374106,-0.424633,-0.282667,-0.180828,-0.228502,-0.438827,-0.58027,-0.52449,-0.52729,-0.657581,-0.716628,-0.781579,-0.966827,-1.044113,-0.962318,-1.069908,-1.37446,-1.491351,-1.495121,-1.668501,-1.815334,-1.817251,-1.883338,-1.952868,-1.894563,-1.840151,-1.80643,-1.688399,-1.556156,-1.499154,-1.417809,-1.166968,-0.823077,-0.60604,-0.507883,-0.33238,-0.077746,0.079471,0.113524,0.154188,0.203552,0.210845,0.30881,0.453029,0.399026,0.347466,0.522895,0.642291,0.656711,0.642306,0.424847,0.347466,0.594336,0.495723,0.154188,0.263457,0.465999,0.411892,0.465539,0.548779,0.463433,0.414469,0.395777,0.347466,0.382009,0.476403,0.656711,0.880846,0.876573,0.746908,0.695991,0.562692,0.489203,0.621157,0.649863,0.721138,0.928788,0.759562,0.566515,0.861844,0.861546,4.19457,-1.0
-3.014451,-0.294331,-0.677551,-1.234181,-1.494215,-0.748501,-0.542607,-0.71105,-0.944348,-1.172303,-0.928823,-1.006711,-0.919648,-1.226755,-1.350605,-1.520487,-1.537084,-1.908971,-2.20473,-1.822405,-2.28222,-2.257804,-2.215574,-1.969664,-1.592588,-1.551556,-0.875817,-0.874225,-0.456361,0.455711,-0.091061,0.381173,0.616497,0.463491,0.732743,0.624449,0.619048,0.644068,0.549009,0.679834,0.689339,0.514941,0.723873,0.241057,0.906906,1.054048,0.423098,0.65052,0.513214,0.721505,0.620365,0.999561,0.337456,0.545805,0.866726,0.355895,0.501127,0.346933,0.479112,0.339886,0.235657,0.394423,0.708544,0.205338,0.258203,0.624704,0.411257,0.512141,0.51291,0.959735,0.882296,0.685114,0.66026,0.624281,0.46354,0.214029,0.243634,0.185882,0.34237,0.361297,0.085303,0.281394,0.478817,-0.399216,0.311906,0.749585,-0.252233,0.342408,0.385499,1.203324,2.49066,2.277227,1.977348,1.207813,0.201567,-0.889355,-1.122874,4.19457,-1.0
-3.014451,0.562248,1.248226,2.138522,3.39791,2.489337,2.136209,1.594418,0.104803,0.180043,0.379619,0.201853,0.077897,-0.088257,-0.463433,-0.872883,-0.749205,-0.747011,-1.006389,-1.11217,-1.216159,-1.284585,-1.33436,-1.401274,-1.411472,-1.377735,-1.686068,-1.764828,-1.655993,-1.859943,-2.022941,-1.959702,-1.937834,-1.868898,-1.781456,-1.672871,-1.183343,-0.736673,-0.481165,-0.219607,0.156401,0.507528,0.814074,0.676378,0.854792,0.932315,0.871807,0.953799,0.777161,0.824213,0.602063,0.545033,0.675071,0.679282,0.622224,0.402528,0.570935,0.532098,0.630375,0.31609,0.337545,0.389956,0.499001,0.319254,0.4047,0.383322,0.212257,0.211145,0.147378,0.284423,0.360996,0.30567,0.087239,0.338084,0.706951,0.592546,0.709084,0.399067,0.290209,0.480218,0.18137,0.080516,0.029968,0.02697,-0.063522,0.01822,-0.195696,0.017466,-0.026783,-0.31962,0.014185,-0.187581,-0.038433,-0.121429,-0.158576,-0.003594,-0.271504,4.19457,-1.0
-3.014451,0.680395,0.697715,2.305724,3.197522,2.00328,1.196643,0.0015,0.127857,0.980245,0.837068,0.814698,0.717172,0.275609,-0.784501,-0.74549,-0.629689,-1.12321,-1.045472,-1.135144,-1.522247,-1.018522,-1.332598,-1.612552,-1.513398,-1.74359,-1.403708,-1.860034,-1.886547,-1.799525,-2.145237,-1.674847,-2.038974,-1.944178,-1.66382,-1.724948,-1.11539,-0.981133,-0.782935,-0.108433,0.209011,0.267245,0.495385,0.744814,0.981235,0.905642,0.823366,0.960011,0.786745,0.850307,1.005758,0.675181,0.414066,0.52542,0.819413,0.758268,0.524456,0.659035,0.793875,0.638505,0.768191,0.57249,0.492428,0.628187,0.28383,0.433213,0.414211,0.144699,0.255472,0.286115,0.29847,-0.019993,0.486041,0.129927,0.36721,0.791215,0.72783,0.818768,0.281613,0.287953,0.375414,0.012822,-0.070159,-0.091183,-0.092046,0.074273,-0.016284,-0.218637,-0.096029,-0.227026,-0.060004,0.00729,-0.094629,0.000551,-0.132182,-0.071548,-0.106962,4.19457,1.0
-3.014451,0.505043,0.800248,1.047677,1.601446,2.400689,2.730446,2.305242,1.640492,1.055739,0.431743,-0.102039,-0.256473,-0.14279,-0.072522,-0.102026,-0.153081,-0.198625,-0.113377,0.085584,-0.047141,-0.559722,-0.710562,-0.412445,-0.496431,-0.948183,-1.012076,-0.793791,-0.822357,-0.978227,-1.028737,-1.069347,-1.152926,-1.238828,-1.301656,-1.320342,-1.392493,-1.555848,-1.620056,-1.590804,-1.665013,-1.728336,-1.656718,-1.652154,-1.693112,-1.572537,-1.481043,-1.524749,-1.350142,-0.948183,-0.756169,-0.805229,-0.753734,-0.539378,-0.328271,-0.14833,0.022378,0.107318,0.122729,0.18804,0.246765,0.207914,0.234171,0.385827,0.438325,0.397963,0.483923,0.637866,0.702699,0.674255,0.575768,0.548226,0.71022,0.795688,0.592121,0.425094,0.553246,0.732567,0.78793,0.890665,1.061787,1.055739,0.872747,0.779123,0.786801,0.70162,0.604125,0.69389,0.849963,0.856876,0.81574,0.868306,0.861026,0.759641,0.802866,0.849603,0.510107,4.19457,-1.0
-3.014451,-1.010174,-0.864703,-0.765957,-1.081907,-0.794982,-0.587399,-0.937008,-0.95779,-0.983056,-1.184367,-1.091682,-1.1796,-1.275935,-1.236349,-1.389,-1.42985,-1.420143,-1.572876,-1.692345,-1.682845,-1.754544,-1.966666,-1.9535,-1.690684,-1.633996,-1.838451,-1.772038,-1.295653,-1.116578,-1.167094,-0.849309,-0.590335,-0.410599,-0.058455,0.14967,0.262978,0.352205,0.418995,0.347722,0.326758,0.637401,0.674284,0.593302,0.714313,0.622759,0.622462,0.714686,0.619403,0.624239,0.732125,0.742409,0.646946,0.6031,0.716103,0.812034,0.780156,0.789897,0.82245,0.786638,0.851161,0.951869,0.931153,0.927871,0.990877,1.013979,1.058384,1.142066,1.063063,0.81048,0.654573,0.654461,0.576607,0.449569,0.44999,0.482519,0.482048,0.433181,0.374905,0.402531,0.39088,0.328603,0.358608,0.37823,0.344342,0.375826,0.385384,0.468372,0.752098,1.24157,1.985971,2.221731,1.5941,0.946606,0.370336,-0.287519,-0.433592,4.19457,-1.0
-3.014451,0.692722,0.748115,0.789544,1.34991,2.005123,2.296517,2.392526,2.384305,2.056604,1.51135,0.995965,0.451971,0.111522,0.288864,0.388191,0.02326,-0.116741,0.06352,0.007767,-0.061392,-0.011394,-0.26327,-0.555368,-0.506732,-0.479391,-0.594386,-0.601282,-0.651678,-0.885508,-1.033587,-1.005777,-1.062765,-1.29127,-1.464521,-1.490695,-1.582206,-1.818922,-1.971561,-1.964045,-1.974307,-1.9814,-1.893848,-1.865932,-1.846461,-1.606565,-1.394108,-1.412714,-1.254684,-0.814846,-0.552423,-0.533104,-0.437118,-0.212049,-0.014944,0.062382,0.089579,0.188918,0.272923,0.234313,0.246763,0.379547,0.401777,0.305072,0.330489,0.429265,0.389135,0.346818,0.517177,0.677766,0.587268,0.465813,0.508148,0.561599,0.546185,0.511915,0.400836,0.259372,0.316235,0.559738,0.707189,0.717901,0.747666,0.679135,0.451741,0.37792,0.469791,0.426197,0.37814,0.504764,0.580746,0.543701,0.520142,0.506366,0.560909,0.588214,0.299667,4.19457,-1.0
-3.014451,1.249714,0.865704,-0.121149,-0.500511,-0.657951,-1.352706,-1.825512,-1.97231,-1.98656,-2.044117,-2.423561,-2.485893,-2.297928,-2.674229,-2.623037,-2.292587,-1.921434,-1.534964,-0.779794,-0.09891,0.247537,0.710734,0.869022,1.053863,0.992589,0.476537,0.822098,0.376441,0.333343,0.527306,0.456627,0.330183,0.334454,0.207411,0.226246,0.02661,0.142783,-0.010409,-0.050763,-0.064004,-0.057103,-0.010881,-0.086625,-0.072817,-0.010355,-0.154692,0.071867,-0.061861,0.018252,0.173863,-0.040629,0.104164,0.137077,0.057567,0.156041,0.065996,0.115219,0.170673,0.105981,0.307256,0.069987,0.161372,0.225455,0.058882,0.170055,0.283046,0.051532,0.331573,0.309923,0.19353,0.341702,0.284634,0.384495,0.291583,0.392426,0.576309,0.384031,0.677416,0.777482,0.958555,0.746938,0.625912,0.281675,0.394683,0.218334,0.330063,0.217212,0.171619,0.276179,0.207113,0.472005,1.399626,3.349601,2.705593,0.271669,-0.112077,4.19457,-1.0
-3.014451,0.363667,1.470149,3.032781,3.313992,1.887814,0.203663,-1.394337,-0.647665,-0.29243,-0.964324,-0.677475,-1.001798,-0.622851,-0.619357,-0.765205,-0.866606,-0.971712,-0.778124,-0.812295,-0.974126,-1.113717,-1.016439,-1.180412,-1.479674,-1.380727,-1.48538,-1.576864,-1.67467,-1.689999,-1.742915,-1.772873,-1.736654,-1.626782,-1.52668,-1.43132,-1.009961,-0.700928,-0.345123,0.010445,0.184676,0.629444,0.730618,0.849353,0.991725,1.173916,1.253131,1.11303,1.036959,1.044477,0.980913,0.867433,0.803853,0.889892,0.858985,0.705897,0.790656,0.823297,0.87804,0.759937,0.789432,0.798158,0.774676,0.7141,0.574796,0.68971,0.594895,0.446425,0.428838,0.335043,0.386652,0.326549,0.269728,0.364845,0.564894,0.675976,0.664631,0.496463,0.211949,0.184811,0.29672,0.150662,-0.126825,-0.162499,-0.119195,-0.119416,-0.060771,-0.204603,-0.152726,-0.163767,-0.192934,-0.198202,-0.287698,-0.202065,-0.20984,-0.200887,-0.110678,4.19457,1.0
-3.014451,-0.490622,0.03567,1.834992,3.072008,1.420156,-0.18565,-1.759645,-1.574821,-0.059628,-0.51344,-0.760356,-0.377864,-0.383807,-0.985733,-1.102352,-1.239087,-1.028827,-1.100757,-1.740083,-0.703537,-1.049532,-1.727854,-1.125894,-1.271829,-1.25269,-1.558987,-1.521026,-1.282582,-1.490501,-1.661952,-1.500598,-1.391001,-1.797686,-1.391596,-0.794544,-0.917102,-0.715548,-0.262516,-0.228093,0.345417,1.040622,0.565278,0.993863,1.297414,1.102398,1.075943,1.102394,1.488307,1.414553,1.007872,1.049779,1.033161,0.992898,1.152857,1.103062,0.947113,1.00196,0.988,1.052077,0.945879,0.562041,0.836668,1.060989,0.662236,0.555851,0.535827,0.734939,0.680939,0.146839,0.545667,0.628122,0.289349,0.682891,0.660962,0.783949,0.545179,0.494301,0.314367,-0.030498,0.188468,0.013797,0.161912,-0.110229,-0.030886,-0.067876,-0.2789,-0.458092,-0.054518,0.072085,-0.503887,-0.059847,-0.094286,-0.344474,-0.359576,-0.340924,0.488273,4.19457,1.0
-3.014451,1.323794,1.991428,2.338681,2.349509,1.874969,1.135544,0.208855,0.168387,0.934769,1.070184,0.750006,0.733736,0.930408,0.70906,-0.059523,-0.596654,-0.690339,-0.765347,-0.849896,-0.909095,-1.045918,-1.124639,-1.117796,-1.184085,-1.238834,-1.275477,-1.336702,-1.347224,-1.37944,-1.424294,-1.429428,-1.506032,-1.509615,-1.281392,-1.215677,-1.406891,-1.449344,-1.371223,-1.281669,-1.227082,-1.279739,-1.277554,-1.241843,-1.151218,-0.941779,-0.757313,-0.516862,-0.247536,-0.043721,0.12236,0.112074,0.057166,0.137197,0.230812,0.346855,0.480372,0.529545,0.552231,0.594521,0.601636,0.60443,0.584724,0.509959,0.469273,0.423203,0.38505,0.36734,0.260914,0.197022,0.177293,0.140349,0.180301,0.152889,0.073644,0.063509,0.048546,0.065178,0.07187,0.026007,0.003971,-0.008008,0.027751,0.019493,-0.02827,-0.020557,-0.018222,0.235031,0.515023,1.113588,2.195602,2.070731,1.652956,1.949441,1.302099,0.741247,0.643705,4.19457,-1.0
-3.014451,0.518925,0.576243,0.64826,0.980232,1.583571,2.040982,2.051616,1.894276,1.917973,1.921265,1.550602,0.934486,0.464803,0.255942,0.18165,0.136814,0.071463,-0.001464,0.01257,0.152393,0.26874,0.187396,-0.09705,-0.420475,-0.60728,-0.621056,-0.595193,-0.653233,-0.739287,-0.775634,-0.833923,-0.974446,-1.059621,-0.983502,-0.903033,-0.969002,-1.105541,-1.19782,-1.26663,-1.338057,-1.39954,-1.480322,-1.575247,-1.605957,-1.579803,-1.609417,-1.701248,-1.743375,-1.705955,-1.632277,-1.531491,-1.41939,-1.337758,-1.252246,-1.098271,-0.926943,-0.795006,-0.640681,-0.422757,-0.236298,-0.132529,-0.019442,0.146638,0.283953,0.344912,0.421821,0.567336,0.69264,0.720722,0.726576,0.795272,0.853388,0.82872,0.807018,0.874189,0.917062,0.811696,0.684862,0.742523,0.91114,0.90424,0.674363,0.498888,0.542471,0.640887,0.634942,0.593663,0.603018,0.62181,0.617265,0.615817,0.645591,0.730113,0.829156,0.79281,0.562492,4.19457,-1.0
-3.014451,0.814569,0.770472,0.756098,1.382405,2.307491,2.659264,2.267499,1.732183,1.420473,1.028164,0.294191,-0.39718,-0.507065,-0.120264,0.165599,0.007959,-0.384059,-0.644411,-0.623317,-0.437743,-0.283561,-0.249295,-0.404373,-0.816395,-1.20665,-1.088005,-0.669381,-0.666721,-1.043204,-1.178006,-1.064391,-1.074133,-1.150001,-1.12193,-1.119771,-1.224162,-1.338135,-1.439726,-1.543984,-1.601316,-1.586554,-1.533147,-1.434634,-1.291584,-1.275017,-1.489059,-1.601069,-1.364901,-1.179278,-1.285485,-1.243638,-0.903554,-0.697882,-0.649729,-0.376135,-0.010738,0.041965,-0.036011,0.173998,0.490113,0.506164,0.450067,0.618143,0.666222,0.560328,0.811371,1.115378,0.855784,0.596288,0.854045,0.999581,0.868295,0.919813,0.804299,0.34179,0.335052,0.774749,0.795535,0.598111,0.799624,0.95002,0.600313,0.255644,0.315752,0.498679,0.553406,0.578762,0.652777,0.695454,0.697093,0.737935,0.797378,0.858896,0.976322,0.973642,0.630439,4.19457,-1.0
-3.014451,0.3546,1.487655,2.630795,3.03092,2.04857,0.51666,-1.284221,-0.605349,-0.12184,-0.726616,-0.178888,-0.710401,-0.435091,-0.59757,-1.213656,-0.698711,-1.009187,-1.204088,-0.994417,-1.069391,-1.224803,-1.364857,-1.389568,-1.422096,-1.454384,-1.640895,-1.640562,-1.76584,-1.989475,-1.805013,-1.706173,-1.735862,-1.66404,-1.509807,-1.229937,-0.946501,-0.440984,-0.288703,-0.118087,0.519879,0.59358,0.783084,1.082427,1.143921,1.245998,1.20565,1.111658,1.13474,1.19406,0.956245,0.835284,0.972918,0.807719,0.716086,0.716152,0.71318,0.722474,0.665746,0.68915,0.686531,0.660823,0.605493,0.47206,0.660612,0.54189,0.308856,0.569818,0.548869,0.333208,0.190378,0.307862,0.288332,0.225392,0.318294,0.778139,0.846454,0.600747,0.551614,0.374552,0.321138,0.141088,-0.045268,-0.037987,-0.186271,-0.190146,-0.099856,-0.053566,-0.145301,-0.138249,-0.208716,-0.253367,-0.106244,-0.140962,-0.224392,-0.174737,-0.017715,4.19457,1.0
-3.014451,0.057041,1.18909,2.254424,1.516741,1.375581,-0.111274,-1.600199,-0.260402,0.066211,-0.353188,-0.179975,-0.218547,-0.499605,-1.091097,-0.911391,-1.096145,-1.455377,-1.083899,-1.341418,-1.284866,-1.17668,-1.697948,-1.535051,-1.442604,-1.692091,-1.963237,-1.95663,-1.71662,-2.124743,-2.12438,-2.078587,-1.913831,-1.83527,-1.759152,-1.21714,-1.055891,-0.836648,-0.361293,-0.059452,0.432894,0.516922,0.423383,0.778479,0.82035,0.879696,0.844935,0.714384,0.656499,0.791393,0.562597,0.533304,0.750206,0.574121,0.544349,0.445278,0.662553,0.502573,0.568892,0.685682,0.464445,0.764591,0.445709,0.476102,0.512605,0.481176,0.662556,0.322177,0.565771,0.412567,0.598741,0.521864,0.460299,0.554977,0.852803,0.996988,1.080404,1.144346,0.873262,0.661815,0.633593,0.601452,0.378984,0.386038,0.55602,0.46599,0.241217,0.490102,0.380162,0.364848,0.437256,0.281721,0.406816,0.73336,0.486262,0.424978,0.781509,4.19457,1.0
-3.014451,0.954794,2.238563,3.64282,2.813357,2.238421,0.860088,-0.996358,0.207619,0.451244,0.534332,0.253231,-0.013313,0.684067,-0.646343,0.080249,-0.68182,-1.068654,-0.387312,-1.151419,-0.914242,-0.933438,-1.183503,-0.707673,-1.613938,-1.448914,-0.729029,-1.556281,-1.569474,-1.509136,-1.530397,-1.812693,-1.612576,-1.334493,-1.232381,-1.234851,-0.737301,-0.640245,-0.136155,0.281243,-0.158443,0.730394,0.584549,0.827956,0.88294,0.748073,1.250502,0.869757,0.938591,1.141747,0.900758,0.311566,0.801715,0.91675,0.413659,1.321116,0.465524,0.915979,0.454202,0.627824,0.954227,0.693488,0.362253,0.823248,0.411549,0.206832,0.754959,0.065485,0.449121,0.185545,0.437692,0.148818,0.097966,0.274464,0.224114,0.582499,-0.074791,0.483409,0.647858,-0.203607,0.062063,-0.555257,-0.233493,-0.111324,-0.857493,-0.607567,-0.519965,-0.647575,-0.930078,-0.70021,-0.656026,-0.746246,-0.454617,-0.941704,-0.811273,-0.765331,-0.884149,4.19457,1.0
-3.014451,0.669422,2.447772,3.677291,2.471541,1.917324,0.076935,-0.977271,0.338164,0.164491,-0.286156,-0.140944,-0.080454,-0.401158,-0.637464,-0.559753,-0.730611,-0.819739,-1.012089,-1.029191,-0.932707,-1.205379,-1.281818,-1.161407,-1.386954,-1.541365,-1.56441,-1.709239,-1.739711,-1.811606,-1.835561,-1.99105,-1.813,-1.980414,-1.703224,-1.345031,-1.257642,-0.771059,-0.475891,-0.103252,0.264753,0.415918,0.658549,1.002884,0.925491,1.01165,0.887646,0.905192,1.020532,0.717525,0.671601,0.718341,0.742574,0.680013,0.636887,0.659384,0.574668,0.753204,0.556052,0.917249,0.572314,0.300331,0.683915,0.635684,0.437415,0.414704,0.503182,0.158766,0.337822,0.517435,0.045064,0.185539,0.149203,0.20111,0.444027,0.545656,0.802897,0.750143,0.536748,0.393769,0.188532,0.16199,0.02175,-0.116021,0.07725,-0.005854,-0.023025,-0.184413,0.101017,-0.164232,-0.110134,-0.168644,-0.303297,0.266692,-0.270099,-0.333811,0.043352,4.19457,1.0
-3.014451,0.954487,1.601893,2.725219,4.142538,2.938998,1.38028,0.03728,-0.339715,0.464733,0.796046,0.744085,0.37728,0.657644,0.330406,-0.21327,-0.351,-0.68348,-0.523086,-0.802024,-0.87383,-0.892078,-1.056352,-0.997568,-1.265049,-1.333194,-1.492469,-1.617478,-1.508272,-1.613445,-1.939299,-1.828527,-1.822328,-1.681201,-1.799991,-1.664471,-1.274509,-1.045537,-0.773361,-0.452271,0.053563,0.073353,0.341462,0.575906,0.573791,0.861479,0.87623,0.774084,1.108654,0.880553,0.658335,0.801011,0.654582,0.644787,0.656073,0.572116,0.438201,0.534326,0.576323,0.351474,0.462682,0.299429,0.475441,0.355137,0.161792,0.243942,0.328804,0.313501,-0.125925,0.288888,0.135561,0.093837,-0.013634,-0.010492,0.386979,0.479227,0.719931,0.281303,0.414663,0.518336,-0.199156,-0.013868,-0.176922,-0.20533,-0.376723,-0.34462,-0.133098,-0.39842,-0.304709,-0.454714,-0.366,-0.13708,-0.510569,-0.414412,-0.289713,-0.471602,-0.345703,4.19457,1.0
-3.014451,0.47633,1.627523,3.059427,2.788497,2.372361,0.9925,-0.845432,-0.397919,0.481627,0.248857,-0.00473,0.099488,-0.001713,-0.461115,-0.650406,-0.561793,-1.208825,-0.845288,-1.007979,-1.284454,-0.907246,-1.252309,-1.445973,-1.642671,-1.581554,-1.436341,-1.834245,-2.067649,-2.029622,-1.671857,-2.05197,-1.919442,-1.863351,-1.446769,-1.337538,-1.264522,-0.440025,-0.279987,0.012564,0.440316,0.584167,0.53676,0.924371,1.119619,0.87258,1.120696,1.16963,0.578178,0.823209,1.081656,0.587745,0.62026,0.540035,0.446274,0.81065,0.58106,0.52348,0.54252,0.385224,0.80471,0.580865,0.348084,0.496448,0.468094,0.717767,0.360684,0.230395,0.371645,0.261348,0.583072,0.10652,0.203475,0.320589,0.725979,0.954572,0.686105,0.556461,0.138821,0.439979,0.296037,-0.316166,0.174237,-0.123316,-0.464898,0.184067,-0.219343,-0.286478,-0.231477,-0.141032,-0.081675,-0.210754,-0.214121,-0.205971,-0.16231,-0.21543,0.156293,4.19457,1.0
-3.014451,2.179396,3.218459,2.191949,1.566971,0.231678,0.462959,1.22335,0.759028,0.686858,0.180711,-0.464813,-0.686633,-0.778598,-0.922197,-0.942114,-0.944644,-1.045457,-1.113969,-1.144727,-1.296818,-1.41838,-1.447081,-1.588729,-1.782033,-1.834348,-1.870384,-2.061218,-2.194092,-2.165938,-2.227904,-2.179375,-1.703644,-1.500123,-1.151098,-0.637263,-0.329379,0.150064,0.38031,0.62603,0.835852,0.751181,0.966281,0.923774,0.742184,0.740375,0.74082,0.681043,0.609471,0.603106,0.690495,0.663209,0.605559,0.730901,0.670543,0.553779,0.60555,0.566754,0.560233,0.470761,0.485286,0.403285,0.314151,0.329908,0.282388,0.286883,0.252685,0.254401,0.259556,0.186728,0.1523,0.225525,0.216397,0.134517,0.227483,0.214881,0.288513,0.678003,0.749066,0.522939,0.403894,0.353351,0.192497,-0.008695,0.026608,-0.024323,-0.102043,0.053512,-0.013061,0.002739,0.059985,0.068625,0.082866,0.010141,-0.032097,0.063679,0.217111,4.19457,1.0
-3.014451,1.669307,3.072726,3.228213,3.015857,1.391342,0.487737,1.553664,1.630353,1.352225,1.741203,1.102205,0.051394,-0.235875,-0.382534,-0.583885,-0.642488,-0.709638,-0.807196,-0.94598,-1.003345,-1.025396,-1.117305,-1.264202,-1.294738,-1.316722,-1.488995,-1.588594,-1.685088,-1.728541,-1.802084,-1.867494,-1.73243,-1.646609,-1.541155,-1.334912,-1.013604,-0.70096,-0.496249,-0.132876,0.191575,0.329019,0.498322,0.727697,0.799771,0.733086,0.739133,0.807736,0.71262,0.623413,0.572757,0.531088,0.534566,0.482111,0.475835,0.496676,0.482433,0.439183,0.486037,0.450904,0.315028,0.333323,0.259866,0.256856,0.23484,0.170372,0.211419,0.135756,0.062435,-0.003648,0.073954,-0.017781,-0.061477,0.185969,0.354333,0.44584,0.370062,0.263927,0.154744,-0.05875,-0.15517,-0.191805,-0.208106,-0.330384,-0.436778,-0.381471,-0.342513,-0.440899,-0.394657,-0.36377,-0.384381,-0.344841,-0.368434,-0.269297,-0.327948,-0.228955,0.135052,4.19457,1.0
-3.014451,0.078927,1.018124,2.226088,2.21561,1.429577,-0.401519,-1.044199,0.173577,0.252082,0.182985,0.411009,-0.032581,-0.577196,-0.951393,-0.960759,-1.223053,-1.08976,-1.201089,-1.251918,-1.231611,-1.308904,-1.351024,-1.462745,-1.469817,-1.584395,-1.587779,-1.74328,-1.886174,-1.756453,-1.94977,-2.022947,-1.877726,-1.939532,-1.885612,-1.681256,-1.356159,-1.103713,-0.76248,-0.43536,-0.172959,0.248632,0.287722,0.593879,0.863471,0.778488,0.82254,1.117959,0.911665,0.816154,0.800679,0.761157,0.897065,0.810418,0.868018,0.843436,0.8935,0.845143,0.904043,0.892156,0.860122,0.841959,0.819229,0.764014,0.729497,0.717116,0.630291,0.640286,0.578983,0.487535,0.514214,0.527802,0.477674,0.568682,0.814323,1.000994,0.805685,0.647159,0.635248,0.569889,0.387988,0.18112,0.280998,0.174692,0.061927,0.213626,0.228655,0.063952,-0.007344,0.074287,0.10774,0.097969,-0.01387,0.094268,0.071845,0.188866,0.53394,4.19457,1.0
