@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute destClass {1.0,2.0}

@data
-2.393368,-0.33616,-0.87659,-1.262611,-1.455622,-1.494224,-1.571428,-1.185407,-0.027343,0.474484,1.362333,1.632548,1.323731,1.014914,0.127065,-0.413364,-0.258956,-0.065945,-0.065945,0.320076,1.555344,1.285129,0.39728,-0.065945,-0.413364,3.293852,1.0
-2.393368,0.54116,0.157553,-0.664462,-0.883666,-1.10287,-1.10287,-0.774064,-1.815283,-0.883666,0.102752,0.595961,0.705563,0.486359,0.321956,-0.116452,-0.335656,-0.500059,-0.500059,-0.500059,-0.280855,0.760364,2.349593,2.020787,1.417976,3.293852,2.0
-2.393368,-0.35452,-0.88014,-1.110099,-1.504315,-1.504315,-1.63572,-1.37291,-0.157412,0.532464,1.18949,1.550854,1.255193,0.860977,0.269654,-0.09171,-0.321669,-0.255966,-0.058859,1.222341,1.4523,0.992382,0.499613,-0.09171,-0.485925,3.293852,1.0
-2.393368,-0.838539,-1.254558,-1.540572,-1.540572,-1.566573,-1.462568,-1.462568,-0.500523,0.721534,1.189555,1.319561,1.059549,1.085551,0.747535,0.669531,0.85154,0.85154,0.513524,0.357517,0.149507,0.071503,0.201509,0.305514,0.071503,3.293852,2.0
-2.393368,-0.339075,-0.799706,-1.068408,-1.337109,-1.529038,-1.413881,-1.068408,-0.76132,-0.799706,-0.147146,0.774116,0.697344,0.774116,0.428643,-0.223918,-0.415847,-0.339075,0.121555,1.234746,1.733763,1.618605,1.465062,0.927659,0.467028,3.293852,1.0
-2.393368,-0.094248,-0.659736,-1.507968,-1.306008,-1.3464,-1.54836,-1.265616,-0.902088,0.350064,1.359864,1.157904,0.915552,0.6732,0.06732,-0.296208,-0.255816,-0.255816,-0.255816,1.157904,1.723392,1.440648,0.753984,0.26928,-0.175032,3.293852,1.0
-2.393368,-0.339669,-0.782716,-1.137153,-1.5802,-1.5802,-1.491591,-1.048544,-0.782716,-0.118146,0.059073,0.679338,0.723643,0.767948,0.191987,0.014768,-0.206755,-0.206755,0.457815,1.875564,1.919869,1.476822,0.812252,0.280596,0.014768,3.293852,1.0
-2.393368,-0.952938,-1.382028,-1.510755,-1.553664,-1.639482,-1.382028,-1.210392,-0.266394,0.741969,1.256877,1.385604,1.085241,0.827787,0.377242,0.398696,0.334333,0.505969,0.377242,0.935059,1.042332,0.634696,0.398696,-0.094757,-0.309303,3.293852,1.0
-2.393368,-0.5875,-0.909785,-1.312642,-1.232071,-1.393214,-1.232071,-0.748643,-1.070928,0.621071,1.749071,1.668499,1.507357,1.265642,1.185071,0.5405,0.459928,0.459928,0.137643,-0.184643,-0.345786,-0.909785,0.379357,0.137643,-0.184643,3.293852,2.0
-2.393368,-1.051128,-1.45948,-1.618283,-1.572911,-1.572911,-1.414107,-1.141873,-0.098307,0.673024,1.149435,1.217493,1.036004,0.69571,0.40079,0.332731,0.491535,0.604966,0.468848,0.673024,1.285552,0.786455,0.423476,-0.052934,-0.25711,3.293852,1.0
-2.393368,-0.681677,-1.248911,-1.30862,-1.457893,-1.696728,-1.637019,-1.338475,-0.801095,0.661774,1.049882,1.318572,1.408135,1.020027,0.452793,0.631919,0.900609,0.751337,0.422938,0.393084,0.184102,-0.114442,0.57221,0.363229,0.154248,3.293852,2.0
-2.393368,-0.810711,-1.177826,-1.566535,-1.76089,-1.63132,-1.523345,-1.264205,-0.076482,0.549772,0.981671,1.111241,0.960076,0.722532,0.441797,0.484987,0.571367,0.916886,0.657747,1.111241,1.024861,0.506582,0.247442,0.009898,-0.486787,3.293852,1.0
-2.393368,-0.827974,-1.178645,-1.558539,-1.733874,-1.587761,-1.500093,-1.149422,-0.272744,0.89616,1.334499,1.363721,1.188386,0.925382,0.282485,0.516266,0.662379,0.720824,0.545489,0.077927,0.077927,0.311708,0.89616,0.22404,-0.214299,3.293852,2.0
-2.393368,-0.691766,-1.201225,-1.381034,-1.470939,-1.231193,-1.440971,-1.770621,-0.631829,0.626835,1.316103,1.37604,1.316103,1.166262,0.656803,0.656803,0.716739,0.956485,0.476994,0.20728,0.147344,-0.182306,-0.12237,0.327153,0.177312,3.293852,2.0
-2.393368,-0.734271,-1.280705,-1.417313,-1.690531,-1.57669,-1.485618,-1.189633,-0.165069,0.609046,1.292089,1.428697,1.269321,0.859495,0.358597,0.335829,0.495206,0.517974,0.358597,0.517974,1.178249,0.631814,0.358597,-0.119532,-0.552126,3.293852,1.0
-2.393368,0.830152,0.104189,-0.541111,-0.944424,-0.863761,-0.783099,-0.541111,-0.299123,-0.137798,0.749489,1.394789,1.233464,0.104189,-0.057136,-0.783099,-1.025086,-1.186411,-1.105749,-0.944424,-0.541111,0.184852,2.36274,1.798102,0.991477,3.293852,2.0
-2.393368,-0.861653,-1.284982,-1.60248,-1.665979,-1.581313,-1.369648,-1.157983,-0.268991,0.598835,1.191497,0.916333,1.043332,0.852833,0.514169,0.344837,0.535336,0.514169,0.725834,1.29733,1.085665,0.620002,0.260171,-0.268991,-0.438323,3.293852,1.0
-2.393368,0.862222,-0.191031,-0.438856,-0.872548,-0.996461,-0.934505,-1.987758,-1.863846,-0.934505,-0.005163,0.862222,1.110047,1.110047,0.552442,-0.067119,-0.191031,-0.3769,-0.3769,-0.624724,0.304617,0.862222,1.233959,1.233959,1.729608,3.293852,2.0
-2.393368,0.314238,-0.451717,-0.274958,-1.217672,-1.276592,-1.217672,-2.101467,-1.040914,0.373158,1.66939,1.963988,1.728309,1.315872,0.549917,-0.098199,-0.333878,0.196399,-0.03928,-0.03928,-0.03928,-0.274958,-0.451717,0.373158,0.373158,3.293852,2.0
-2.393368,-1.008505,-1.264633,-1.606138,-1.627482,-1.478074,-1.435386,-1.115225,-0.1334,0.763049,1.360682,1.253961,1.040521,0.869769,0.29348,0.378856,0.464233,0.442888,0.336168,1.083209,1.104553,0.570953,0.336168,-0.218776,-0.410872,3.293852,1.0
-2.393368,-0.767147,-1.172291,-1.532419,-1.622451,-1.509911,-1.599943,-1.149783,-0.226956,1.033492,1.16854,1.056,1.010984,0.650856,0.223204,0.133172,0.425776,0.538316,0.650856,1.28108,1.146032,0.673364,0.223204,0.020632,-0.654607,3.293852,1.0
-2.393368,-0.996835,-1.245009,-1.592454,-1.567636,-1.592454,-1.493184,-1.120922,-0.426033,0.591483,1.162284,1.137467,0.988562,0.790023,0.343308,0.244038,0.492213,0.492213,0.467396,0.417761,1.360824,1.038197,0.765205,0.045499,-0.301946,3.293852,1.0
-2.393368,-1.145299,-1.437494,-1.541849,-1.583591,-1.604462,-1.437494,-1.040944,-0.226973,0.503514,1.129646,0.983548,0.858322,0.691354,0.294804,0.399159,0.461772,0.545256,0.607869,1.317485,1.171388,0.837451,0.461772,0.065222,-0.310457,3.293852,1.0
-2.393368,-0.936299,-1.378148,-1.441269,-1.52543,-1.588552,-1.462309,-1.167743,-0.241965,0.49445,1.02046,1.083582,0.957339,0.789016,0.326127,0.452369,0.49445,0.789016,1.230865,1.125662,1.062541,0.536531,0.157803,-0.263005,-0.51549,3.293852,1.0
-2.393368,-0.754563,-1.353224,-1.622622,-1.622622,-1.592689,-1.592689,-1.323291,-0.125968,0.682225,1.340752,1.250953,1.131221,0.951622,0.652292,0.592425,0.592425,0.622359,0.382894,0.203295,0.263162,0.382894,0.712158,0.233229,-0.006236,3.293852,1.0
-2.393368,-0.782282,-1.256259,-1.545912,-1.598576,-1.624908,-1.572244,-1.150931,-0.281973,0.455325,0.692314,1.008299,0.981967,0.797642,0.613318,0.165673,0.271001,0.507989,1.087295,1.324283,1.192623,0.797642,0.376329,-0.044984,-0.413633,3.293852,1.0
-2.393368,-0.79105,-1.333484,-1.333484,-1.647525,-1.704623,-1.618976,-1.333484,-0.162968,0.408015,1.207392,1.26449,1.178843,0.950449,0.436564,0.493663,0.779154,0.864802,0.550761,0.607859,0.350917,0.664958,0.436564,-0.10587,-0.162968,3.293852,2.0
-2.393368,-0.192226,-0.696213,-0.928823,-1.161432,-1.316505,-1.316505,-1.045128,-0.696213,-0.928823,-0.153458,0.389298,0.544371,0.466834,0.001615,-0.347299,-0.424835,-0.502372,-0.075921,1.358504,1.90126,1.940028,1.552345,1.087126,0.544371,3.293852,1.0
-2.393368,-0.494891,-1.030714,-1.268857,-1.298625,-1.477232,-1.536768,-1.685607,-0.881874,0.576753,1.142343,1.320951,1.440022,1.053039,0.695825,0.636289,0.933968,0.9042,0.844664,0.457681,0.070699,-0.286516,-0.22698,0.160002,-0.048373,3.293852,2.0
-2.393368,0.352393,-0.172913,-0.75075,-1.170994,-1.170994,-1.013402,-1.6963,-1.170994,0.457454,2.033371,2.085902,1.560596,1.087821,0.877698,-0.015321,0.037209,-0.015321,0.037209,-0.172913,-0.067852,-0.75075,-0.698219,0.299862,0.037209,3.293852,2.0
-2.393368,-0.568619,-1.081885,-1.353614,-1.625343,-1.685727,-1.564959,-1.232846,-0.749771,0.488106,1.303294,1.363678,1.273102,0.940988,0.54849,0.850412,0.850412,0.850412,0.729643,0.276761,0.095608,-0.145929,0.488106,0.035224,-0.085544,3.293852,2.0
-2.393368,-0.890115,-1.223296,-1.49768,-1.576075,-1.615273,-1.49768,-1.242895,-0.439341,0.834585,1.050172,1.069771,1.030574,0.814986,0.423009,0.5798,0.5798,0.677794,0.658195,1.128568,0.91298,0.716992,0.246619,-0.262951,-0.478539,3.293852,1.0
-2.393368,0.209647,-0.575087,-1.175178,-1.452143,-1.682947,-1.498303,-0.990534,0.255808,0.763577,1.779115,1.779115,1.50215,0.902059,0.255808,-0.2058,-0.251961,-0.344283,-0.436604,-0.528926,-0.298122,1.040542,0.994381,0.209647,-0.251961,3.293852,2.0
-2.393368,0.13,-0.787649,-1.292356,-1.430003,-1.613533,-1.430003,-1.154708,0.13,0.726472,1.644121,1.919416,1.506474,1.001767,0.175883,-0.650001,-0.145294,-0.099412,-0.191177,-0.328824,-0.145294,0.726472,1.047649,0.405295,-0.145294,3.293852,2.0
-2.393368,-0.18616,-0.592326,-1.120342,-1.485892,-1.445275,-1.404659,-1.120342,-0.836026,-0.673559,-0.226776,0.585557,0.748023,0.66679,0.05754,-0.18616,-0.104926,-0.511093,0.260623,1.438506,1.682206,1.885289,1.154189,0.951106,0.463707,3.293852,1.0
-2.393368,-0.840736,-1.195561,-1.550385,-1.645005,-1.71597,-1.550385,-1.148251,0.152772,0.696836,1.288209,1.217245,1.09897,0.886075,0.389321,0.412976,0.294701,0.436631,0.389321,0.625871,1.217245,0.72049,0.365666,-0.178398,-0.367637,3.293852,1.0
-2.393368,-1.099791,-1.302971,-1.561564,-1.616977,-1.616977,-1.450738,-1.155203,-0.231656,0.821187,1.07978,0.968955,0.913542,0.747303,0.433297,0.451768,0.544123,0.747303,0.821187,1.153664,1.005897,0.562594,0.248588,-0.157773,-0.30554,3.293852,1.0
-2.393368,0.145161,-0.646628,-1.121702,-1.28006,-1.28006,-1.438418,-1.860706,-1.174488,0.461877,1.570383,1.939885,1.570383,0.989737,0.514663,0.092375,-0.065982,-0.065982,-0.065982,0.039589,0.197947,0.197947,0.409091,0.831379,0.039589,3.293852,2.0
-2.393368,-0.930772,-1.385569,-1.546085,-1.706602,-1.599591,-1.572838,-0.957525,-0.235201,0.273101,1.209447,1.343211,1.155941,0.968672,0.647639,0.620887,0.727898,0.781403,0.567381,0.192843,0.273101,0.781403,0.513876,0.059079,-0.181696,3.293852,2.0
-2.393368,-0.844097,-1.343742,-1.616275,-1.480008,-1.548142,-1.525431,-1.162053,-0.185474,0.473148,1.222616,1.199905,1.040927,0.722971,0.291459,0.405015,0.450437,0.49586,0.609415,1.222616,1.154482,0.722971,0.336882,-0.140052,-0.50343,3.293852,1.0
-2.393368,-0.484755,-0.96951,-1.385015,-1.454265,-1.385015,-1.246513,-0.831009,-1.246513,-0.207752,1.315764,1.108012,1.315764,1.454265,1.108012,1.246513,0.900259,0.96951,0.207752,0.207752,0.069251,-0.692507,-0.207752,0.277003,-0.069251,3.293852,2.0
-2.393368,0.162528,-0.566168,-0.951948,-1.209134,-1.337728,-1.251999,-0.866219,-1.209134,-0.480439,0.162528,0.76263,0.891223,0.634037,0.162528,-0.223252,-0.523303,-0.523303,-0.609032,-0.137523,1.662783,2.048563,1.834241,1.019817,0.548308,3.293852,1.0
-2.393368,0.92672,0.05792,-0.98464,-0.98464,-1.04256,-0.92672,-1.50592,-1.7376,-0.81088,0.11584,0.98464,0.92672,0.81088,0.2896,-0.23168,-0.11584,-0.11584,-0.40544,-0.46336,0.05792,0.11584,0.98464,2.20096,1.85344,3.293852,2.0
-2.393368,-0.796385,-1.360046,-1.539392,-1.565013,-1.693118,-1.539392,-1.078215,-0.41207,0.715252,1.278913,1.278913,0.997082,0.817735,0.4078,0.433421,0.587147,0.792114,0.894598,0.715252,0.612768,0.330937,0.587147,-0.002135,-0.463312,3.293852,2.0
-2.393368,-0.293537,-0.486021,-1.063471,-1.371444,-1.486934,-1.332948,-1.140464,-0.717001,-0.563014,-0.524517,0.20692,0.20692,0.66888,-0.02406,-0.13955,-0.13955,-0.255041,0.283913,1.438813,2.016264,1.746787,1.438813,1.01535,0.514893,3.293852,1.0
-2.393368,-0.775564,-1.166253,-1.389504,-1.529036,-1.584848,-1.389504,-1.696474,-0.412782,0.480222,1.2616,1.401132,1.401132,1.038349,0.591847,0.536035,0.703473,0.787192,0.536035,0.424409,0.368596,0.005814,-0.022093,0.256971,0.173252,3.293852,2.0
-2.393368,0.973066,0.204856,-0.25607,-0.563354,-0.793817,-0.716996,-0.563354,-1.638849,-1.331565,-0.563354,-0.025607,0.665782,0.281677,-0.025607,-0.332891,-0.409712,-0.486533,-0.409712,-0.563354,-0.179249,0.358498,2.355845,2.202203,1.818098,3.293852,2.0
-2.393368,-0.382128,-1.206863,-1.470779,-1.503768,-1.602736,-1.437789,-1.074906,0.376629,0.541576,1.102397,1.564249,1.300333,0.838481,0.211682,-0.25017,0.046735,-0.21718,-0.184191,1.234354,1.201365,1.003428,0.475598,-0.019244,-0.547075,3.293852,1.0
-2.393368,-1.099748,-1.433285,-1.522229,-1.5667,-1.5667,-1.455521,-1.188691,-0.610559,0.41229,0.923714,0.968186,0.790299,0.656884,0.434525,0.523469,0.723591,0.67912,0.634648,0.67912,1.301723,1.034893,0.656884,0.212167,-0.188078,3.293852,1.0
-2.393368,-0.907775,-1.277736,-1.42161,-1.586037,-1.688804,-1.54493,-1.195523,-0.085639,0.654283,1.024244,1.044798,0.88037,0.69539,0.407642,0.530963,0.715943,0.777604,1.168118,1.106458,0.962584,0.428196,-0.065086,-0.167853,-0.4556,3.293852,1.0
-2.393368,-0.928349,-1.095871,-1.402994,-1.654277,-1.654277,-1.626356,-1.291313,-0.174502,0.579346,1.416954,1.416954,1.193592,0.97023,0.579346,0.579346,0.523505,0.579346,0.495585,0.216382,0.160542,0.718947,0.551426,-0.0349,-0.118661,3.293852,2.0
-2.393368,-0.927088,-1.281469,-1.408034,-1.686477,-1.534599,-1.45866,-1.281469,-0.623332,0.465126,1.047324,1.09795,0.895446,0.794195,0.389187,0.541065,0.515752,0.515752,0.515752,0.794195,1.452332,0.920759,0.566378,-0.09176,-0.218324,3.293852,1.0
-2.393368,-0.106668,-0.541392,-0.976115,-1.26593,-1.217628,-1.169325,-1.121023,-1.604048,-0.734602,0.086542,0.859384,1.197502,1.052594,0.859384,-0.010063,-0.106668,-0.299879,-0.299879,-0.251576,0.23145,0.811081,2.163554,1.583923,0.859384,3.293852,2.0
-2.393368,-0.716767,-1.453608,-1.623648,-1.566968,-1.595308,-1.566968,-1.255228,-0.206646,0.785255,1.238696,1.352056,1.153676,0.898615,0.501855,0.558535,0.501855,0.586875,0.501855,0.190114,0.161774,0.360155,0.898615,0.360155,-0.064946,3.293852,2.0
-2.393368,-0.478459,-1.1815,-1.44514,-1.591607,-1.503727,-1.53302,-1.298673,-0.917859,0.400343,1.103384,1.308438,1.454905,1.132677,0.605397,0.869037,0.869037,0.72257,0.400343,0.195289,0.195289,-0.068351,0.63469,0.253876,-0.126938,3.293852,2.0
-2.393368,0.541476,-0.139507,-0.706993,-0.990736,-1.217731,-1.160982,-0.763742,-0.593496,-1.274479,-0.309753,0.427979,0.768471,0.541476,0.087487,-0.309753,-0.42325,-0.479999,-0.706993,-0.593496,0.200985,2.130438,2.130438,1.676449,1.165711,3.293852,2.0
-2.393368,-0.300624,-0.949971,-1.202495,-1.491094,-1.671469,-1.491094,-1.130346,-0.805672,-0.480998,0.312649,0.709472,0.637323,0.637323,0.384799,-0.12025,0.060125,0.0962,1.35882,1.467044,1.683494,1.430969,0.781622,0.240499,-0.156324,3.293852,1.0
-2.393368,0.909377,-0.113672,-0.682033,-0.795705,-1.136721,-0.568361,-0.568361,-1.477737,-0.795705,0.341016,0.795705,0.341016,0.341016,0,-0.454688,-0.795705,-0.341016,-0.568361,-0.113672,-0.454688,0,2.614459,2.387114,1.136721,3.293852,2.0
-2.393368,-0.75799,-1.028165,-1.028165,-1.208282,-1.478456,-1.358379,-1.688592,-0.998146,0.352728,1.223291,1.343369,1.28333,1.28333,0.712961,0.773,1.073194,1.013155,0.773,0.352728,0.082553,-0.217641,-0.427777,0.022515,-0.097563,3.293852,2.0
-2.393368,-1.008659,-1.434852,-1.541401,-1.669259,-1.626639,-1.498781,-1.029968,-0.028413,0.504329,1.037071,0.973142,0.887904,0.696116,0.376471,0.355161,0.333852,0.525639,0.610878,1.314097,1.271478,0.738736,0.525639,-0.071032,-0.24151,3.293852,1.0
-2.393368,-0.799339,-1.179694,-1.536276,-1.678909,-1.46496,-1.58382,-1.274782,-0.561617,0.531902,1.078662,1.078662,1.031118,0.674535,0.531902,0.389269,0.436814,0.50813,0.341725,1.173751,1.245067,0.817168,0.555674,0.080231,-0.395212,3.293852,1.0
-2.393368,-0.6052,-1.151246,-1.533478,-1.642687,-1.697291,-1.424268,-0.823619,-0.932828,0.213868,0.978331,1.251354,1.360563,1.305959,0.814518,0.814518,0.814518,0.759913,0.159263,0.159263,-0.059155,-0.113759,0.923727,0.432286,-0.00455,3.293852,2.0
-2.393368,0.45181,-0.465712,-0.966178,-1.383233,-1.466644,-1.216411,-0.882767,-1.633466,-0.298889,0.868865,1.452742,1.202509,1.035687,0.034755,-0.132067,-0.298889,-0.132067,-0.215478,-0.132067,-0.048656,0.034755,2.12003,1.452742,0.618632,3.293852,2.0
-2.393368,-0.769949,-1.201921,-1.36991,-1.729886,-1.585895,-1.561897,-1.105927,-0.505967,0.501967,1.125926,1.05393,0.885941,0.549964,0.309979,0.333978,0.357976,0.45397,0.549964,1.413907,1.413907,0.837945,0.477968,-0.025998,-0.409973,3.293852,1.0
-2.393368,-0.919438,-1.309996,-1.622443,-1.46622,-1.563859,-1.427164,-1.153773,-0.275018,0.896656,1.150519,1.052879,0.95524,0.818544,0.48657,0.408459,0.545154,0.525626,1.170046,1.033351,0.974767,0.447514,0.11554,-0.333602,-0.509353,3.293852,1.0
-2.393368,-0.786941,-1.283956,-1.457911,-1.532463,-1.532463,-1.40821,-1.507613,-0.737239,0.306493,1.027165,1.126568,1.151418,1.002314,0.704105,0.853209,0.977463,1.027165,0.753806,0.405896,0.23194,-0.066269,-0.041418,0.505299,0.281642,3.293852,2.0
-2.393368,-0.807586,-1.157022,-1.273501,-1.669528,-1.646233,-1.436571,-1.133726,-0.830882,0.47368,1.149257,1.172552,1.07937,0.753229,0.287314,0.427089,0.450384,0.47368,0.403793,1.24244,1.289031,0.823116,0.47368,-0.062122,-0.481445,3.293852,1.0
-2.393368,1.782916,0.563026,0.469188,-0.093838,0.187675,0.187675,0.187675,-1.501403,-0.844539,-0.656864,-0.469188,-0.093838,-0.656864,-0.563026,-0.563026,-0.750702,-0.844539,-0.563026,-0.375351,-0.469188,-0.844539,2.252105,1.970592,1.689078,3.293852,2.0
-2.393368,0.198688,-0.727235,-0.819827,-1.097604,-1.606861,-1.606861,-1.236492,-1.097604,0.569057,1.494979,1.95794,1.819052,1.263499,0.476464,0.013503,-0.171681,-0.125385,-0.264274,-0.403162,0.106095,0.013503,0.754241,0.52276,-0.032793,3.293852,2.0
-2.393368,-0.198038,-0.825781,-1.363847,-1.274169,-1.63288,-1.274169,-1.005137,-1.094814,-0.018683,1.236804,1.595514,1.864547,0.967771,0.967771,0.25035,0.25035,0.160672,0.340028,-0.018683,-0.018683,-0.915459,1.057449,0.788416,0.160672,3.293852,2.0
-2.393368,0.420982,-0.467758,-0.982292,-1.075843,-1.075843,-1.496826,-1.964584,-1.029068,0.56131,1.543602,2.011359,1.730705,1.309723,0.467758,-0.280655,0,-0.046776,0.187103,-0.280655,-0.140327,0.093552,0.046776,0.514534,-0.046776,3.293852,2.0
-2.393368,-0.338521,-0.910668,-1.177671,-1.40653,-1.444673,-1.520959,-1.177671,-0.872525,-1.063241,-0.109662,0.576916,0.920204,0.882061,0.462486,-0.071518,0.004768,-0.033375,0.996491,1.377922,1.492352,1.416065,1.034634,0.767631,0.195484,3.293852,1.0
-2.393368,1.092584,0.512736,-0.002684,-0.453677,-0.518105,-0.582532,-1.742228,-1.613373,-0.711387,0.061743,0.577163,0.834873,0.383881,-0.067112,-0.518105,-0.64696,-0.64696,-0.775815,-0.38925,-0.324822,0.255026,0.577163,2.381134,2.316707,3.293852,2.0
-2.393368,-1.009503,-1.354694,-1.527289,-1.548863,-1.613587,-1.527289,-1.095801,-0.103377,0.759599,1.147939,1.234236,0.953769,0.738025,0.263388,0.435983,0.414409,0.392834,0.220239,1.255811,1.147939,0.802748,0.37126,-0.081803,-0.275973,3.293852,1.0
-2.393368,-0.739615,-1.096671,-1.402718,-1.657758,-1.60675,-1.555742,-1.045663,-0.994655,0.025504,0.841631,1.045663,1.35171,1.249694,0.892639,1.045663,0.994655,0.637599,0.535583,0.280544,0.076512,0.076512,0.637599,0.433567,-0.025504,3.293852,2.0
-2.393368,-0.747696,-1.207124,-1.34225,-1.369275,-1.504401,-1.423326,-1.612502,-0.666621,0.27926,1.171091,1.198116,1.198116,1.035965,0.792738,0.954889,0.900839,1.144065,0.738688,0.414386,0.306285,-0.180168,-0.234218,0.144134,0.009008,3.293852,2.0
-2.393368,-0.808546,-1.091008,-1.571193,-1.627685,-1.712424,-1.571193,-1.345224,-0.4131,0.970962,1.083947,1.253424,1.225177,0.91447,0.490777,0.603762,0.6885,0.547269,0.434285,0.293054,0.293054,0.406039,0.829731,0.180069,-0.074146,3.293852,2.0
-2.393368,-0.901296,-1.130197,-1.502161,-1.731061,-1.645224,-1.473548,-1.301873,-0.128757,0.615171,1.301873,1.301873,1.244648,0.901296,0.414883,0.50072,0.615171,0.643783,0.357657,0.128757,0.357657,0.987134,0.643783,0.042919,-0.243207,3.293852,2.0
-2.393368,-0.618637,-0.979168,-1.372474,-1.536351,-1.536351,-1.405249,-1.274147,0.56128,0.626831,1.184015,1.478994,1.085688,0.790709,0.069648,-0.225332,-0.192556,-0.225332,0.004097,1.085688,1.380668,1.184015,0.626831,-0.159781,-0.553086,3.293852,1.0
-2.393368,-0.822296,-1.281251,-1.62048,-1.640434,-1.600525,-1.460843,-1.241342,-0.203703,0.774072,1.153209,1.1133,0.873845,0.614435,0.275207,0.454799,0.434844,0.594481,0.973618,1.252982,0.933709,0.574526,0.315116,-0.123885,-0.343385,3.293852,1.0
-2.393368,0.582121,-0.124578,-0.88564,-1.26617,-1.429255,-0.940001,-1.103086,-0.559471,-0.668194,0.092868,0.799567,1.234459,1.180098,0.690844,0.201591,-0.722555,-0.668194,-0.88564,-0.776917,-0.342025,1.017013,2.104244,1.61499,0.853929,3.293852,2.0
-2.393368,-1.0463,-1.271625,-1.547022,-1.446878,-1.547022,-1.246589,-1.271625,-0.545578,0.530974,1.382201,1.257021,1.257021,0.856443,0.455866,0.355721,0.380757,0.530974,0.380757,0.43083,1.282057,0.856443,0.43083,-0.01982,-0.445434,3.293852,1.0
-2.393368,-0.500987,-0.932976,-1.364965,-1.580959,-1.580959,-1.508961,-0.932976,-1.436963,0.003,1.15497,1.298966,1.370965,1.226968,1.082972,0.434989,0.218994,0.650983,0.506987,0.722981,0.434989,-0.140996,0.650983,0.362991,-0.140996,3.293852,2.0
-2.393368,-1.212196,-1.375901,-1.539606,-1.609765,-1.633152,-1.352515,-1.048491,-0.370285,0.214375,0.752263,0.915968,0.962741,0.915968,0.401467,0.541785,0.495013,0.518399,0.752263,1.336924,1.243378,0.728877,0.518399,0.074057,-0.229966,3.293852,1.0
-2.393368,-0.636476,-1.032055,-1.336346,-1.427634,-1.488492,-1.640637,-1.579779,-0.819051,0.702406,1.219701,1.432705,1.341418,0.976268,0.702406,0.763264,0.702406,0.854551,0.55026,0.245969,0.306827,0.032965,0.093823,0.21554,-0.180039,3.293852,2.0
-2.393368,0.183756,-0.283201,-1.217115,-1.424651,-1.061462,-1.684072,-1.268999,-1.165231,0.85825,1.895932,1.947816,1.532743,1.013902,0.339409,-0.231317,-0.179433,-0.231317,-0.231317,-0.127548,0.079988,-0.02378,0.443177,0.598829,0.23564,3.293852,2.0
-2.393368,-1.149681,-1.448583,-1.560671,-1.504627,-1.635396,-1.429901,-1.018912,-0.196932,0.830541,1.148124,1.129443,1.073399,0.774498,0.400871,0.475596,0.53164,0.606365,0.606365,1.073399,0.94263,0.569003,0.326145,-0.15957,-0.383746,3.293852,1.0
-2.393368,-0.883801,-1.325264,-1.535484,-1.472418,-1.59855,-1.535484,-1.241176,-0.04292,0.692851,1.155336,1.218402,1.113292,0.776939,0.461609,0.419565,0.461609,0.566719,0.545697,0.945115,1.113292,0.734895,0.230366,-0.211096,-0.589493,3.293852,1.0
-2.393368,-0.402846,-1.080805,-1.316617,-1.552429,-1.493476,-1.464,-1.581906,-0.844993,0.658309,1.336268,1.365745,1.277315,1.012027,0.599356,0.746738,0.864644,0.953074,0.599356,0.216161,-0.019651,-0.137557,-0.019651,0.422497,-0.137557,3.293852,2.0
-2.393368,-1.010178,-1.128442,-1.483236,-1.67246,-1.648807,-1.341319,-1.128442,-0.347895,0.408999,1.165893,1.047628,1.000322,0.598222,0.101511,0.456305,0.456305,0.50361,0.527263,1.449728,1.331463,0.811099,0.408999,-0.135019,-0.371548,3.293852,1.0
-2.393368,-0.948431,-1.26935,-1.475655,-1.659037,-1.567346,-1.567346,-1.223504,-0.008596,0.564474,1.091698,1.045853,0.885393,0.747856,0.266477,0.312323,0.495705,0.44986,0.656165,1.27508,1.320926,0.724933,0.358169,-0.146133,-0.329515,3.293852,1.0
-2.393368,-0.936703,-1.229677,-1.424993,-1.639841,-1.581246,-1.503119,-1.288272,-0.272629,0.664888,1.05552,1.133647,1.17271,0.840673,0.371914,0.371914,0.625825,0.606293,0.782078,1.094583,0.977394,0.56723,0.293788,-0.214034,-0.467945,3.293852,1.0
-2.393368,-0.625375,-1.195338,-1.24962,-1.439607,-1.792441,-1.629595,-1.439607,-0.272542,0.487408,1.30164,1.464487,1.383064,1.057371,0.568832,0.623114,0.514549,0.324562,0.27028,0.188857,0.378844,0.921665,0.405985,0.02601,-0.272542,3.293852,2.0
