@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute destClass {2.0,1.0}

@data
-3.796645,0.293064,0.23134,0.210765,0.210765,0.23134,0.190191,0.23134,0.27249,0.354788,0.375363,0.437087,0.334214,0.27249,0.23134,0.169616,0.066742,0.107892,0.066742,0.046168,0.066742,0.005018,-0.036131,-0.11843,-0.11843,-0.077281,-0.097855,-0.077281,-0.159579,-0.097855,-0.200729,-0.180154,-0.056706,0.066742,-0.427051,-1.394062,-2.587396,-3.101763,-3.163488,-2.916591,-2.60797,-2.031878,-1.887856,-1.620384,-1.373488,-1.229465,-0.879694,-0.571074,-0.344752,-0.159579,0.025593,0.23134,0.519386,0.62226,0.683984,0.601685,0.683984,0.725133,0.725133,0.745708,0.848581,0.889731,0.869156,0.951455,1.013179,1.095478,1.136628,1.218926,1.198352,1.177777,1.177777,1.157202,1.054329,0.93088,0.786857,0.642834,0.519386,0.395938,0.293064,0.128467,0.149041,-0.056706,-0.097855,1.929262,2.0
-3.796645,0.951791,-0.017876,-0.029414,-0.040953,-0.029414,-0.017876,-0.006337,0.01674,0.062894,0.120586,0.16674,0.282125,0.224433,0.178279,0.178279,0.097509,0.039817,0.005201,-0.040953,-0.040953,-0.087107,-0.075568,-0.144799,-0.202492,-0.237107,-0.237107,-0.237107,-0.237107,-0.248646,-0.237107,-0.248646,-0.260184,-0.202492,0.028278,0.028278,-0.779417,-1.82942,-2.383267,-2.533268,-2.59096,-2.452498,-2.129421,-2.002497,-1.898651,-1.794804,-1.690958,-1.483265,-1.183264,-0.860186,-0.52557,-0.352492,-0.098645,0.212894,0.489818,0.62828,0.674434,0.709049,0.743665,0.77828,0.789819,0.824434,0.893665,0.951358,1.00905,1.066743,1.112897,1.193666,1.216743,1.262897,1.32059,1.332128,1.378282,1.343667,1.262897,1.159051,1.043666,0.928281,0.801357,0.674434,0.54751,0.420587,0.31674,1.929262,1.0
-3.796645,0.038312,0.038312,-0.045463,0.010387,-0.017538,-0.003576,0.024349,0.052274,0.122086,0.136049,0.303598,0.359448,0.275673,0.31756,0.275673,0.122086,0.122086,0.024349,-0.059426,-0.08735,-0.115275,-0.171125,-0.226975,-0.213012,-0.282825,-0.296787,-0.310749,-0.240937,-0.338674,-0.282825,-0.352637,-0.171125,0.066236,-0.352637,-1.316045,-2.125867,-2.419078,-2.628515,-2.684365,-2.181717,-1.91643,-1.832656,-1.790768,-1.720956,-1.623219,-1.274158,-0.939059,-0.631886,-0.380562,-0.171125,0.080199,0.37341,0.610772,0.680584,0.764359,0.750396,0.806246,0.931908,0.987758,1.029645,1.155307,1.183232,1.239082,1.364743,1.420593,1.434556,1.434556,1.448518,1.448518,1.350781,1.308894,1.11342,0.94587,0.834171,0.694546,0.554922,0.443222,0.233786,0.205861,0.108124,0.010387,-0.031501,1.929262,1.0
-3.796645,0.082302,-0.002588,0.039857,0.054005,0.025709,0.082302,0.153044,0.28038,0.308676,0.478457,0.393567,0.351122,0.336973,0.195489,0.138896,0.082302,0.054005,-0.016737,-0.07333,-0.115775,-0.144072,-0.200666,-0.299704,-0.257259,-0.285556,-0.243111,-0.299704,-0.328001,-0.313853,-0.115775,0.082302,-0.356298,-1.290091,-2.18144,-2.478556,-2.761523,-2.78982,-2.195588,-1.969214,-1.870175,-1.813581,-1.742839,-1.587207,-1.275943,-0.922233,-0.554375,-0.299704,-0.115775,0.153044,0.464309,0.619941,0.704831,0.761425,0.775573,0.80387,0.860463,0.973651,1.030244,1.115134,1.171728,1.228321,1.284915,1.32736,1.369805,1.383954,1.426399,1.369805,1.24247,1.214173,1.072689,0.88876,0.747276,0.648238,0.520902,0.351122,0.223786,0.153044,0.096451,-0.002588,-0.045033,-0.087478,-0.087478,1.929262,1.0
-3.796645,-0.109936,-0.083616,-0.136257,-0.096776,-0.057295,-0.044135,-0.004654,0.061147,0.126948,0.284871,0.284871,0.24539,0.271711,0.166429,0.047987,0.034827,-0.030975,-0.070455,-0.096776,-0.123096,-0.162577,-0.228378,-0.267859,-0.29418,-0.346821,-0.29418,-0.29418,-0.33366,-0.30734,-0.30734,-0.096776,0.021666,-0.438942,-1.38648,-2.202415,-2.531422,-2.728825,-2.636704,-2.057653,-1.89973,-1.873409,-1.781288,-1.689166,-1.544403,-1.175916,-0.84691,-0.491583,-0.281019,-0.083616,0.179589,0.508595,0.613877,0.705999,0.784961,0.837602,0.877082,0.929723,0.969204,1.061326,1.100806,1.232409,1.31137,1.350851,1.364012,1.403492,1.403492,1.456133,1.390332,1.31137,1.245569,1.166608,0.942884,0.7718,0.705999,0.548076,0.442794,0.376993,0.337512,0.192749,0.153269,0.140108,0.074307,1.929262,1.0
-3.796645,-0.042658,-0.022896,-0.042658,-0.003133,-0.042658,-0.022896,0.036392,0.115442,0.174729,0.194492,0.273542,0.115442,0.016629,0.016629,-0.022896,-0.042658,-0.022896,-0.101945,-0.003133,-0.003133,-0.062421,-0.101945,-0.121708,-0.121708,-0.101945,-0.14147,-0.121708,-0.14147,-0.121708,-0.121708,-0.161233,-0.121708,-0.003133,-0.101945,-0.872682,-2.078193,-2.868692,-2.947742,-2.69083,-2.53273,-2.256055,-2.05843,-1.860806,-1.584131,-1.386506,-1.149357,-0.813395,-0.556482,-0.319333,-0.180995,0.075917,0.372354,0.609504,0.728078,0.747841,0.767603,0.747841,0.767603,0.807128,0.807128,0.826891,0.886178,0.905941,0.965228,1.024516,1.044278,1.044278,1.14309,1.14309,1.14309,1.202378,1.202378,1.162853,1.162853,1.083803,0.984991,0.886178,0.767603,0.688554,0.589741,0.471166,0.372354,1.929262,2.0
-3.796645,-0.196904,-0.157714,-0.079335,-0.000956,0.057829,0.116613,0.155802,-0.000956,-0.000956,-0.05974,-0.09893,-0.079335,-0.138119,-0.118525,-0.138119,-0.09893,-0.138119,-0.196904,-0.216499,-0.196904,-0.196904,-0.216499,-0.196904,-0.236093,-0.216499,-0.255688,-0.05974,-0.079335,-0.784747,-2.058409,-3.057743,-3.057743,-2.998959,-2.803011,-2.156383,-1.823271,-1.627323,-1.352996,-1.098264,-0.921911,-0.569205,-0.314472,-0.040145,0.077423,0.175397,0.371345,0.586888,0.724051,0.704457,0.724051,0.724051,0.743646,0.743646,0.782836,0.84162,0.861215,0.939594,0.998378,1.076758,1.174731,1.233516,1.253111,1.311895,1.311895,1.311895,1.155137,1.135542,0.998378,0.88081,0.743646,0.645672,0.567293,0.449724,0.410535,0.332156,0.292966,0.253776,0.234182,0.234182,0.234182,0.234182,0.234182,1.929262,2.0
-3.796645,-0.078871,-0.078871,-0.065962,-0.053053,-0.014326,0.011492,0.050219,0.127673,0.29549,0.334217,0.218036,0.243854,0.1664,0.050219,0.076037,-0.078871,-0.078871,-0.143416,-0.143416,-0.195052,-0.246688,-0.298324,-0.337051,-0.285415,-0.298324,-0.285415,-0.311233,-0.298324,-0.324142,-0.078871,0.063128,-0.427413,-1.343952,-2.234672,-2.531579,-2.76394,-2.725213,-2.157218,-1.886129,-1.834493,-1.757039,-1.653767,-1.550495,-1.163226,-0.85341,-0.530685,-0.272506,-0.09178,0.153491,0.450398,0.644033,0.695669,0.747304,0.837667,0.850576,0.902212,0.966757,1.018393,1.095847,1.134574,1.250755,1.250755,1.354027,1.379845,1.379845,1.405663,1.366936,1.341118,1.212028,1.147483,1.031302,0.876394,0.68276,0.644033,0.502034,0.463307,0.334217,0.269672,0.192218,0.114764,0.063128,0.076037,1.929262,1.0
-3.796645,0.100182,0.121631,0.121631,0.164529,0.250324,0.314671,0.314671,0.314671,0.100182,0.14308,0.100182,0.014386,0.035835,0.014386,0.014386,0.014386,0.035835,0.035835,-0.04996,-0.114307,-0.114307,-0.092858,-0.071409,-0.114307,-0.114307,-0.092858,-0.092858,-0.135756,-0.071409,-0.007062,-0.350245,-1.229649,-2.430786,-2.902661,-2.902661,-2.623826,-2.430786,-2.216297,-2.130502,-1.894564,-1.615728,-1.40124,-1.100955,-0.82212,-0.500387,-0.243,-0.114307,0.164529,0.486262,0.636404,0.700751,0.722199,0.743648,0.765097,0.743648,0.765097,0.807995,0.872342,0.872342,0.893791,0.979586,1.065382,1.08683,1.08683,1.151177,1.194075,1.194075,1.215524,1.215524,1.108279,1.001035,0.915239,0.786546,0.700751,0.550608,0.421915,0.357569,0.250324,0.164529,0.078733,0.057284,0.014386,1.929262,2.0
-3.796645,-0.175215,-0.11681,-0.058405,-0.11681,-0.019468,0.019468,0.058405,0.077873,0.097342,-0.058405,-0.038937,-0.077873,-0.175215,-0.11681,-0.136278,-0.136278,-0.175215,-0.194683,-0.11681,-0.214151,-0.194683,-0.23362,-0.155746,-0.23362,-0.194683,-0.214151,-0.214151,-0.253088,-0.136278,-0.097342,-0.603517,-1.635337,-2.706094,-2.959182,-2.783967,-2.569816,-2.336196,-2.005235,-1.810552,-1.576932,-1.284908,-1.129161,-0.856605,-0.564581,-0.292025,-0.058405,0.058405,0.311493,0.545112,0.681391,0.739795,0.739795,0.817669,0.7982,0.7982,0.876074,0.895542,0.91501,0.992883,1.051288,1.090225,1.14863,1.168098,1.226503,1.284908,1.26544,1.284908,1.26544,1.187566,1.168098,1.070757,0.91501,0.856605,0.739795,0.622986,0.525644,0.428303,0.350429,0.292025,0.253088,0.214151,0.194683,1.929262,2.0
-3.796645,-0.349324,-0.391264,-0.363304,-0.321365,-0.377284,-0.363304,-0.335344,-0.321365,-0.209526,-0.167587,-0.097688,0.167928,0.04211,0.05609,0.00017,-0.069728,-0.125648,-0.279425,-0.251466,-0.237486,-0.307385,-0.321365,-0.377284,-0.391264,-0.405243,-0.405243,-0.419223,-0.419223,-0.419223,-0.405243,-0.433203,-0.405243,-0.111668,-0.153607,-0.964435,-1.789243,-2.180677,-2.376394,-2.460273,-2.138737,-1.761283,-1.649445,-1.579546,-1.509647,-1.453728,-1.230051,-0.880556,-0.545041,-0.265446,-0.111668,0.098029,0.377625,0.573342,0.657221,0.824978,0.810998,0.852938,0.894877,1.020695,1.062635,1.188453,1.230392,1.272331,1.412129,1.468049,1.454069,1.509988,1.565907,1.635806,1.509988,1.482028,1.35621,1.300291,1.174473,0.978756,0.922837,0.783039,0.643241,0.573342,0.447524,0.405584,0.377625,1.929262,1.0
-3.796645,0.009064,-0.018984,-0.033008,0.037113,0.023089,0.009064,0.037113,0.107234,0.177356,0.261501,0.373695,0.331622,0.233453,0.205404,0.19138,0.135283,0.037113,-0.00496,-0.033008,-0.089105,-0.117154,-0.187275,-0.229348,-0.243372,-0.229348,-0.243372,-0.299469,-0.285445,-0.257396,-0.299469,-0.159227,0.037113,-0.299469,-1.22507,-2.122623,-2.445181,-2.655545,-2.795788,-2.361036,-1.940308,-1.856162,-1.814089,-1.743968,-1.631774,-1.295192,-0.916537,-0.608003,-0.299469,-0.159227,0.09321,0.373695,0.584059,0.696253,0.75235,0.738326,0.85052,0.934666,0.976738,1.004787,1.088933,1.159054,1.201127,1.243199,1.327345,1.383442,1.397466,1.397466,1.369418,1.313321,1.201127,1.116981,1.018811,0.864544,0.75235,0.570035,0.457841,0.345647,0.219428,0.163331,0.065161,0.023089,0.009064,1.929262,1.0
-3.796645,0.097001,0.085217,0.097001,0.085217,0.073433,0.120568,0.167703,0.226622,0.25019,0.356244,0.332676,0.285541,0.214838,0.155919,0.120568,0.061649,0.014514,0.00273,-0.009053,-0.044405,-0.103324,-0.138675,-0.197594,-0.197594,-0.221161,-0.209378,-0.221161,-0.232945,-0.244729,-0.291864,-0.138675,0.085217,-0.162242,-1.281701,-2.177268,-2.471862,-2.566132,-2.566132,-2.354024,-2.05943,-1.953376,-1.87089,-1.741268,-1.670565,-1.399539,-1.093161,-0.774999,-0.515756,-0.350783,-0.103324,0.226622,0.509433,0.615487,0.697973,0.721541,0.756892,0.792243,0.815811,0.851162,0.933648,0.969,1.027919,1.086838,1.145756,1.181108,1.25181,1.322513,1.334297,1.346081,1.346081,1.322513,1.228243,1.145756,1.016135,0.839378,0.709757,0.556568,0.415162,0.273757,0.132352,0.014514,-0.056188,1.929262,1.0
-3.796645,-0.100212,-0.100212,-0.100212,-0.059931,0.034059,0.101194,0.208611,0.302601,0.302601,0.275747,0.208611,0.101194,0.060913,-0.033076,-0.073358,-0.086785,-0.127066,-0.167347,-0.24791,-0.274764,-0.315045,-0.315045,-0.301618,-0.315045,-0.315045,-0.315045,-0.3419,-0.194202,0.020632,-0.462743,-1.456348,-2.208265,-2.476806,-2.69164,-2.705067,-2.167984,-1.845733,-1.859161,-1.711462,-1.6309,-1.510056,-1.147525,-0.811848,-0.516452,-0.234483,-0.086785,0.141476,0.436872,0.58457,0.71884,0.81283,0.826257,0.853111,0.920247,0.933674,1.067945,1.202216,1.22907,1.296205,1.309632,1.376768,1.403622,1.417049,1.417049,1.390195,1.336487,1.22907,1.161934,0.987382,0.853111,0.785976,0.611424,0.463726,0.39659,0.248892,0.141476,0.195184,0.034059,0.047486,-0.019649,-0.033076,-0.086785,1.929262,1.0
-3.796645,-0.06021,-0.071612,-0.037405,-0.048808,0.008204,0.053814,0.122228,0.259056,0.202044,0.167837,0.190642,0.053814,0.053814,0.031009,-0.06021,-0.071612,-0.117222,-0.105819,-0.197038,-0.242648,-0.265453,-0.265453,-0.231245,-0.265453,-0.288257,-0.276855,-0.25405,-0.322464,-0.117222,0.099423,-0.25405,-1.246056,-2.101233,-2.443304,-2.557327,-2.591534,-2.431901,-2.101233,-1.9416,-1.838978,-1.70215,-1.576724,-1.280263,-0.983801,-0.64173,-0.368074,-0.242648,0.008204,0.270458,0.544115,0.646736,0.703748,0.715151,0.749358,0.783565,0.840577,0.886186,0.931795,0.966002,1.011612,1.091429,1.14844,1.239659,1.239659,1.296671,1.353683,1.376487,1.330878,1.285269,1.296671,1.19405,1.080026,0.943198,0.817772,0.680943,0.52131,0.441494,0.350275,0.259056,0.202044,0.065216,0.088021,1.929262,1.0
-3.796645,-0.097388,-0.030654,0.058325,0.125059,0.147304,0.147304,0.03608,-0.052899,-0.075144,-0.119633,-0.164123,-0.119633,-0.141878,-0.097388,-0.097388,-0.119633,-0.119633,-0.208612,-0.186367,-0.119633,-0.186367,-0.186367,-0.141878,-0.141878,-0.186367,-0.186367,-0.119633,-0.00841,-0.342081,-1.254114,-2.388595,-2.722266,-2.677777,-2.41084,-2.366351,-2.121659,-2.010435,-1.854722,-1.654519,-1.387583,-1.165135,-0.853709,-0.497794,-0.319836,-0.186367,0.013835,0.347506,0.636688,0.747911,0.747911,0.747911,0.770156,0.814645,0.814645,0.83689,0.83689,1.014848,0.992603,1.014848,1.126071,1.103827,1.126071,1.192806,1.281785,1.281785,1.281785,1.25954,1.25954,1.21505,1.126071,1.014848,0.881379,0.770156,0.636688,0.525464,0.391995,0.303017,0.169548,0.147304,0.147304,0.080569,-0.052899,1.929262,2.0
-3.796645,0.177707,0.177707,0.196931,0.196931,0.216155,0.254604,0.331501,0.408398,0.427622,0.331501,0.273828,0.23538,0.158483,0.139258,0.120034,0.043137,0.043137,0.043137,0.062362,0.004689,-0.091432,-0.072208,-0.03376,-0.052984,-0.110657,-0.129881,-0.129881,-0.206778,-0.168329,-0.014535,-0.302899,-1.206437,-2.494461,-3.109636,-3.12886,-2.975066,-2.725151,-2.109976,-1.89851,-1.648595,-1.39868,-1.12954,-0.821953,-0.514365,-0.302899,-0.072208,0.062362,0.254604,0.427622,0.60064,0.715985,0.735209,0.773658,0.773658,0.812106,0.869779,0.869779,0.946676,1.004349,1.062021,1.081246,1.138918,1.177367,1.215815,1.158142,1.158142,1.138918,1.042797,0.9659,0.812106,0.696761,0.542967,0.446846,0.350725,0.254604,0.177707,0.081586,-0.014535,-0.03376,-0.091432,-0.091432,-0.110657,1.929262,2.0
-3.796645,0.11337,0.133405,0.133405,0.133405,0.11337,0.15344,0.213545,0.273651,0.333756,0.393861,0.253615,0.173475,0.173475,0.11337,0.053264,0.033229,-0.026876,0.013194,0.013194,-0.026876,-0.086982,-0.107017,-0.147087,-0.107017,-0.127052,-0.147087,-0.127052,-0.187157,-0.207193,-0.167122,-0.006841,-0.267298,-1.088738,-2.491198,-2.972041,-2.8919,-2.751654,-2.491198,-2.07046,-1.890144,-1.669757,-1.469406,-1.269055,-0.988563,-0.708071,-0.447614,-0.207193,-0.066947,0.173475,0.474002,0.714424,0.774529,0.814599,0.834634,0.834634,0.854669,0.93481,0.954845,1.014951,1.075056,1.095091,1.175232,1.255372,1.295442,1.315477,1.335513,1.335513,1.275407,1.175232,1.075056,0.93481,0.754494,0.594213,0.413897,0.273651,0.15344,0.053264,-0.006841,-0.086982,-0.127052,-0.167122,-0.187157,1.929262,2.0
-3.796645,0.445399,0.469763,0.518493,0.518493,0.591587,0.664681,0.615952,0.494128,0.445399,0.421034,0.274846,0.250481,0.274846,0.250481,0.250481,0.128658,0.226116,0.250481,0.128658,0.104293,0.104293,0.055563,0.079928,0.055563,0.031199,-0.017531,-0.090625,-0.017531,0.153022,-0.017531,-0.675378,-1.991072,-2.795108,-2.916931,-2.697649,-2.575825,-2.405272,-2.18599,-2.064166,-1.869249,-1.625602,-1.406319,-1.065213,-0.797201,-0.52919,-0.334272,-0.11499,0.153022,0.469763,0.591587,0.615952,0.640316,0.640316,0.615952,0.640316,0.640316,0.713411,0.737775,0.76214,0.786505,0.810869,0.859599,0.932693,0.932693,1.030152,1.078881,1.103246,1.103246,1.030152,1.005787,0.957058,0.810869,0.640316,0.518493,0.421034,0.226116,0.055563,-0.06626,-0.11499,-0.236813,-0.334272,-0.383001,1.929262,2.0
-3.796645,-0.224583,-0.213455,-0.191201,-0.191201,-0.191201,-0.168946,-0.102182,-0.035418,-0.013163,0.120366,0.14262,0.075856,0.064729,0.009092,-0.0688,-0.035418,-0.102182,-0.135564,-0.135564,-0.157819,-0.168946,-0.23571,-0.28022,-0.302474,-0.291347,-0.28022,-0.28022,-0.28022,-0.302474,-0.291347,-0.191201,0.020219,-0.0688,-0.947862,-1.938198,-2.361037,-2.461184,-2.461184,-2.305401,-2.027216,-1.915943,-1.826924,-1.671141,-1.615504,-1.392956,-1.114772,-0.792079,-0.502767,-0.313602,-0.013163,0.287276,0.543206,0.643352,0.721243,0.743498,0.754626,0.799135,0.832517,0.877027,0.932663,0.9883,1.021682,1.077319,1.144083,1.166338,1.233102,1.266484,1.322121,1.366631,1.388886,1.377758,1.333249,1.288739,1.19972,1.110701,1.021682,0.910409,0.788008,0.643352,0.554333,0.454187,0.376295,1.929262,1.0
-3.796645,-0.213129,-0.213129,-0.213129,-0.191215,-0.158344,-0.081644,-0.026858,0.006013,0.137498,0.071756,0.038884,0.027927,-0.05973,-0.103558,-0.103558,-0.125472,-0.158344,-0.158344,-0.191215,-0.246,-0.289829,-0.333657,-0.300786,-0.289829,-0.300786,-0.300786,-0.300786,-0.3227,-0.344615,-0.224086,0.027927,-0.256958,-1.297883,-2.108709,-2.338809,-2.37168,-2.360723,-2.185409,-1.95531,-1.845739,-1.779996,-1.681382,-1.593725,-1.319797,-1.078741,-0.782899,-0.487057,-0.311743,-0.070687,0.225155,0.520997,0.641526,0.707268,0.751097,0.762054,0.794925,0.838754,0.871625,0.915453,0.970239,1.014067,1.068853,1.112681,1.200338,1.255124,1.298952,1.342781,1.386609,1.397566,1.397566,1.364695,1.331823,1.244167,1.145553,1.057896,0.937367,0.827796,0.674397,0.553869,0.477169,0.378555,0.301855,1.929262,1.0
-3.796645,0.063579,0.090315,0.18389,0.237362,0.277466,0.424513,0.317569,0.317569,0.277466,0.210626,0.090315,0.090315,0.010107,0.023475,-0.043364,-0.096836,-0.150307,-0.230515,-0.230515,-0.217147,-0.257251,-0.257251,-0.230515,-0.257251,-0.283987,-0.297354,-0.110204,0.290834,-0.110204,-1.166269,-2.021815,-2.462956,-2.623371,-2.69021,-2.449588,-2.142126,-2.008447,-1.848032,-1.700985,-1.620777,-1.28658,-1.059325,-0.725128,-0.457769,-0.230515,0.023475,0.411145,0.491352,0.57156,0.544824,0.638399,0.638399,0.691871,0.75871,0.865654,0.812182,0.812182,0.972597,1.026069,1.092908,1.159748,1.159748,1.266691,1.253323,1.373634,1.387002,1.40037,1.293427,1.213219,1.106276,1.026069,0.798814,0.651767,0.477984,0.397777,0.264098,0.157154,0.010107,-0.016628,-0.056732,-0.110204,-0.203779,1.929262,1.0
-3.796645,-0.045767,-0.074415,-0.146035,-0.031443,-0.060091,-0.131711,-0.002795,0.040177,0.025853,0.126121,0.312333,0.355305,0.298009,0.340981,0.298009,0.140445,0.126121,0.040177,0.011529,-0.074415,-0.088739,-0.117387,-0.274951,-0.289275,-0.260627,-0.246303,-0.274951,-0.246303,-0.260627,-0.231979,-0.317923,-0.246303,0.154769,0.040177,-0.776291,-1.836267,-2.394904,-2.59544,-2.66706,-2.423552,-1.993832,-1.850592,-1.836267,-1.678704,-1.635731,-1.392223,-1.120067,-0.733319,-0.547107,-0.303599,-0.174683,0.140445,0.484221,0.613137,0.627461,0.641785,0.699081,0.756377,0.885293,0.928265,0.985561,1.085829,1.143125,1.200421,1.357985,1.386634,1.415282,1.458254,1.544198,1.51555,1.37231,1.357985,1.214745,1.028533,0.842321,0.713405,0.598813,0.383953,0.298009,0.240713,0.111797,0.040177,1.929262,1.0
-3.796645,-0.138585,-0.12471,-0.138585,-0.096959,-0.055333,0.069546,0.249927,0.222176,0.125048,0.208301,0.111173,0.02792,0.041796,-0.041457,-0.083083,-0.152461,-0.152461,-0.207962,-0.277339,-0.318966,-0.332841,-0.318966,-0.318966,-0.346717,-0.30509,-0.318966,-0.388343,-0.096959,0.18055,-0.291215,-1.24862,-2.164398,-2.511284,-2.691664,-2.636163,-2.06727,-1.873014,-1.831388,-1.734259,-1.692633,-1.512253,-1.165367,-0.79073,-0.527097,-0.291215,-0.083083,0.166674,0.471934,0.624564,0.680065,0.777193,0.81882,0.902072,0.971449,1.026951,1.054702,1.179581,1.248958,1.248958,1.332211,1.415463,1.457089,1.526466,1.457089,1.457089,1.387712,1.248958,1.124079,1.013076,0.84657,0.749442,0.582937,0.458058,0.388681,0.263802,0.18055,0.111173,0.014045,-0.013706,0.014045,-0.027582,-0.069208,1.929262,1.0
-3.796645,-0.210663,-0.167151,-0.167151,-0.145395,-0.123639,-0.05837,-0.036614,0.072167,0.093923,-0.080126,-0.080126,-0.05837,-0.145395,-0.145395,-0.145395,-0.167151,-0.188907,-0.188907,-0.188907,-0.210663,-0.232419,-0.254176,-0.254176,-0.254176,-0.232419,-0.254176,-0.232419,-0.275932,-0.275932,-0.232419,-0.123639,-0.3412,-1.124422,-2.168718,-2.712622,-2.756134,-2.49506,-2.38628,-2.103449,-1.907644,-1.711838,-1.450765,-1.233203,-0.993885,-0.732811,-0.471737,-0.275932,-0.101883,0.137435,0.376753,0.550802,0.703095,0.768364,0.746608,0.746608,0.768364,0.811876,0.833632,0.898901,0.985926,1.07295,1.07295,1.159975,1.203487,1.268756,1.377537,1.312268,1.399293,1.421049,1.399293,1.290512,1.159975,1.138219,0.985926,0.855389,0.724852,0.659583,0.529046,0.485534,0.398509,0.354997,0.333241,1.929262,2.0
-3.796645,0.054235,0.054235,0.054235,0.033356,0.137751,0.200388,0.221267,0.263025,0.263025,0.179509,0.15863,0.095993,0.075114,0.054235,-0.050161,0.033356,-0.008403,0.012477,-0.07104,-0.091919,-0.112798,-0.112798,-0.112798,-0.133677,-0.154556,-0.112798,-0.196314,-0.196314,-0.091919,0.054235,-0.321588,-1.323782,-2.597404,-3.056743,-2.91059,-2.764436,-2.660041,-2.138065,-1.908396,-1.636968,-1.365541,-1.15675,-0.927081,-0.655653,-0.405104,-0.196314,-0.029282,0.137751,0.304783,0.576211,0.638848,0.659727,0.701485,0.680606,0.701485,0.722364,0.722364,0.868517,0.868517,0.952034,0.993792,1.098187,1.098187,1.160824,1.24434,1.24434,1.286098,1.265219,1.24434,1.139945,1.014671,0.931154,0.764122,0.680606,0.513574,0.450936,0.346541,0.200388,0.137751,0.075114,0.095993,0.033356,1.929262,2.0
-3.796645,-0.070459,-0.070459,-0.034349,0.001761,0.073982,0.146203,0.164258,0.182314,0.092038,0.055927,0.001761,-0.052404,-0.016294,-0.088515,-0.070459,-0.052404,-0.070459,-0.10657,-0.160735,-0.178791,-0.178791,-0.178791,-0.196846,-0.196846,-0.178791,-0.214901,-0.196846,-0.070459,-0.323232,-1.153772,-2.525969,-2.995404,-2.923184,-2.832908,-2.562079,-2.056533,-1.821815,-1.641263,-1.35238,-1.117662,-0.882944,-0.539895,-0.287122,-0.088515,0.092038,0.27259,0.471197,0.669805,0.778136,0.850357,0.850357,0.850357,0.886467,0.922578,0.940633,1.048964,1.10313,1.121185,1.157295,1.211461,1.265627,1.301737,1.301737,1.265627,1.247571,1.175351,1.048964,0.976743,0.832301,0.72397,0.597584,0.471197,0.380921,0.290645,0.200369,0.146203,0.128148,0.073982,0.055927,0.019817,0.019817,0.019817,1.929262,2.0
-3.796645,0.209248,0.171743,0.171743,0.190495,0.171743,0.171743,0.171743,0.209248,0.265504,0.321761,0.378018,0.453027,0.340513,0.265504,0.246752,0.171743,0.115486,0.096734,0.05923,0.096734,0.05923,0.040477,0.002973,-0.053284,-0.072036,-0.072036,-0.072036,-0.072036,-0.090788,-0.109541,-0.128293,-0.109541,0.021725,-0.222054,-1.047153,-2.453571,-3.109899,-3.109899,-3.016138,-2.753607,-2.134783,-1.872251,-1.647224,-1.403445,-1.178418,-0.990896,-0.634603,-0.390824,-0.165797,-0.034532,0.171743,0.434274,0.640549,0.715558,0.753063,0.753063,0.771815,0.790567,0.828072,0.884328,0.940585,0.959337,1.034346,1.090603,1.128107,1.165612,1.184364,1.221869,1.165612,1.109355,1.053098,0.978089,0.828072,0.659301,0.528036,0.415522,0.284257,0.171743,0.096734,0.002973,-0.072036,-0.147045,1.929262,2.0
