@relation 'Original signal'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute destClass {2.0,1.0}

@data
-8.637996,-0.576053,-0.624468,-0.689496,-0.78653,-0.824583,-0.922093,-1.037677,-1.100463,-1.183024,-1.24316,-1.2717,-1.2717,-1.280261,-1.304995,-0.719939,1.915791,1.907587,2.147929,2.484797,1.539429,1.27098,1.399109,1.422892,1.119662,1.025721,0.905615,0.686815,0.734974,0.924048,1.287926,1.235009,1.266522,1.182687,0.973993,0.944858,1.017159,0.886591,0.793838,0.616655,0.546497,0.459689,0.305101,0.597629,0.615466,0.531037,0.481095,0.387661,0.303318,0.215916,0.092074,-0.024291,-0.085532,-0.045934,-0.164372,-0.150103,-0.174717,-0.238931,-0.34417,-0.406005,-0.515405,-0.586755,-0.674751,-0.740153,-0.800799,-0.832907,-0.872149,-0.914958,-0.918525,-0.945876,-1.018412,-1.050519,-1.079058,-1.121867,-1.200352,-1.267419,-1.321643,-1.332346,-1.268846,-1.011991,-0.690924,-0.064722,0.525093,0.727484,1.221928,8.544441,1.0
-8.637996,-0.703705,-0.735056,-0.789739,-0.891812,-1.013206,-1.11528,-1.206782,-1.271673,-1.344096,-1.381523,-1.377099,-1.388327,-1.391972,-1.136333,-0.299784,0.138138,0.705459,1.223483,1.348949,1.418189,1.66878,1.708079,1.550757,1.415509,1.268779,1.051962,1.014997,1.175424,1.418699,1.345789,1.267503,1.19997,1.175637,1.173723,1.285273,1.168619,1.159262,1.069097,0.890468,0.748416,0.527255,0.806257,0.725875,0.604151,0.506415,0.426031,0.335259,0.256518,0.168296,0.057473,-0.018353,-0.095395,-0.220222,-0.238539,-0.265516,-0.349363,-0.436207,-0.538564,-0.639544,-0.745902,-0.795024,-0.83798,-0.901437,-0.943174,-0.964084,-0.936935,-0.949411,-0.995344,-1.031069,-1.058502,-1.07394,-1.109813,-1.188433,-1.237404,-1.285404,-1.273495,-1.033257,-0.660541,-0.113044,0.397962,0.754583,0.716942,0.898122,1.210178,8.544441,1.0
-8.637996,-1.339983,-1.341614,-1.381117,-1.417592,-1.455651,-1.499626,-1.509874,-1.559004,-1.556396,-1.584222,-1.606582,-1.591179,-1.144984,-0.631725,-0.218429,0.187598,0.523924,0.787076,0.882944,0.920988,1.012292,1.144464,1.162726,1.123335,1.162353,1.2249,1.312074,1.357508,1.419247,1.422145,1.430303,1.495893,1.474465,1.410551,1.350116,1.266204,1.143161,0.934652,0.797836,0.674902,0.552293,0.471424,0.355896,0.256641,0.161512,0.099425,0.033164,-0.01901,-0.064009,-0.101183,-0.139009,-0.177705,-0.196401,-0.210749,-0.228031,-0.226835,-0.253791,-0.297394,-0.343977,-0.382139,-0.404116,-0.432673,-0.480748,-0.529008,-0.549225,-0.566834,-0.588746,-0.608573,-0.648822,-0.678138,-0.714225,-0.72629,-0.744551,-0.783681,-0.802594,-0.81955,-0.830311,-0.837485,-0.845963,-0.841616,1.0049,1.541855,1.868376,1.944214,8.544441,1.0
-8.637996,-0.75318,-0.795832,-0.821676,-0.849825,-0.886109,-0.904788,-0.922161,-0.932037,-0.958728,-0.982232,-0.998836,-1.030581,-1.035954,-1.021607,-0.634565,-0.274892,0.132499,0.495123,0.782962,1.069378,1.280603,1.480297,1.651191,1.798613,1.978276,1.955035,2.067711,2.100153,1.907461,1.867475,1.844276,1.627761,1.409211,1.152973,0.938085,0.723034,0.551635,0.396399,0.244653,0.069315,-0.004112,-0.070005,-0.167991,-0.205704,-0.25729,-0.307044,-0.361377,-0.433412,-0.469838,-0.468888,-0.521254,-0.567107,-0.592748,-0.643417,-0.674307,-0.697614,-0.723738,-0.734784,-0.757576,-0.755745,-0.779553,-0.802073,-0.818275,-0.840329,-0.865019,-0.86502,-0.887302,-0.910873,-0.918335,-0.924324,-0.92973,-0.905067,-0.900733,-0.888218,-0.833885,-0.501524,0.635777,0.871875,0.962341,1.037575,0.97455,0.975568,0.988999,0.816408,8.544441,1.0
-8.637996,-0.63883,-0.712043,-0.78123,-0.840372,-0.903375,-0.962141,-1.016027,-1.065666,-1.125685,-1.188153,-1.246862,-1.25037,-1.27784,-1.288909,-1.236328,-0.262216,-0.157179,-0.007872,0.261702,0.578865,0.878749,0.917186,1.127025,1.326557,1.277986,1.372284,1.308222,1.306318,1.325647,1.316627,1.342958,1.247235,1.253077,1.122014,1.177135,0.964849,0.954599,0.809049,0.778299,0.324739,0.268438,0.194053,0.143486,0.123898,0.092137,0.01912,-0.051947,-0.125746,-0.170845,-0.202826,-0.241456,-0.280635,-0.338359,-0.421628,-0.491874,-0.556243,-0.591777,-0.627993,-0.676511,-0.719422,-0.760657,-0.771786,-0.848253,-0.899104,-0.956401,-0.992208,-1.012572,-1.07806,-1.102127,-1.111279,-1.13516,-1.145616,-1.143451,-1.149921,-0.564443,0.055678,0.536629,0.8603,1.08557,1.351784,1.682932,2.000606,2.235842,2.507807,8.544441,1.0
-8.637996,-0.069493,-0.23659,-0.364774,-0.33845,-0.378234,-0.42111,-0.234489,-0.053685,-0.029381,0.020717,0.127065,0.302071,0.351677,0.402235,0.532979,0.730584,0.458723,0.803013,0.554443,0.531953,0.557141,0.58086,0.587426,0.651239,0.686384,0.697139,0.67802,0.722228,0.711479,0.703285,0.708403,0.750154,0.809304,0.829558,0.871213,0.899757,0.925909,0.954418,0.981132,1.038409,1.056884,1.032725,1.042673,1.063989,1.097684,1.125071,1.125071,1.129326,1.153438,1.188867,1.1747,1.080094,0.90927,0.743693,0.148856,-0.318271,-0.272801,-0.702287,-1.031975,-1.243844,-1.418421,-1.646035,-1.763267,-1.882033,-1.914688,-1.96486,-1.952945,-2.020145,-1.980812,-1.787241,-1.753916,-1.747861,-1.556738,-1.327376,-1.026381,-0.959726,-0.910077,-0.70393,-0.584133,-0.422331,-0.247884,-0.093213,0.039825,0.088315,8.544441,2.0
-8.637996,-0.74335,-0.798826,-0.900702,-0.930357,-0.967736,-0.989802,-1.011571,-1.041599,-1.067138,-1.092022,-1.131041,-1.173551,-1.198684,-1.223369,-1.228041,-1.249096,-1.258633,-0.344117,0.670794,0.973963,1.297053,1.546947,1.836914,1.957903,2.121399,1.796171,1.22161,0.863197,0.615494,0.922613,0.973692,0.85358,0.978073,1.063909,0.862278,0.970059,1.043953,0.849732,1.013443,0.879287,0.932046,0.72975,0.341011,0.128207,0.095381,0.030366,0.071465,0.024156,-0.016237,-0.043063,-0.082186,-0.124778,-0.194298,-0.239393,-0.281577,-0.321891,-0.358757,-0.394983,-0.432571,-0.463107,-0.476475,-0.491479,-0.51253,-0.530697,-0.59126,-0.678539,-0.724543,-0.769149,-0.817939,-0.847085,-0.871177,-0.899741,-0.926509,-0.955282,-0.955234,-0.951087,-0.956484,-0.955234,-0.957157,0.964368,1.342255,1.763608,2.084191,2.351209,8.544441,1.0
-8.637996,-0.381936,-0.381635,-0.410548,-0.407034,-0.415495,-0.420185,-0.440288,-0.470782,-0.483582,-0.501276,-0.48308,-0.33676,-0.170112,0.011282,0.211976,0.391174,0.393798,0.60591,0.751476,0.846346,0.932682,1.018704,1.085778,1.135973,1.154796,1.172867,1.164333,1.175125,1.092303,1.064068,1.050641,1.010986,0.933811,0.850763,0.704092,0.64717,0.601392,0.550695,0.465864,0.399606,0.34916,0.298337,0.263326,0.238479,-3.337391,0.186075,0.16168,-3.337391,0.116504,0.094293,-3.337391,0.05627,0.036694,0.014105,-0.005972,-0.026929,-0.040607,-0.065705,-0.14652,-0.217797,-0.2956,-0.308149,-0.309655,-0.301749,-0.311913,-3.337391,-0.34941,-3.337391,-0.378924,-0.396995,-0.407034,-0.417324,-0.428242,-0.428919,-0.377419,-0.182861,0.006878,0.155657,0.326823,0.484687,0.620466,0.727131,0.851365,0.97585,8.544441,1.0
-8.637996,-1.255663,-1.233213,-1.079872,-1.149147,-0.991754,-0.882124,-0.676697,-0.59655,-0.476884,-0.307926,-0.229203,0.055474,0.32376,0.206254,0.283142,0.429637,0.362603,0.51201,0.824693,0.595196,0.548372,0.537694,0.545911,0.581503,0.611012,0.607499,0.617075,0.633487,0.608865,0.577592,0.692113,0.721758,0.801169,0.850264,0.92079,0.959612,0.979019,1.026456,1.066907,1.098374,1.09565,1.08612,1.133296,1.168655,1.179841,1.225445,1.260225,1.342536,1.415646,1.430851,1.394761,1.271394,1.071853,0.900637,0.627505,0.325819,0.202125,-0.113674,-0.380578,-0.641934,-0.814301,-1.029503,-1.155456,-1.36583,-1.423785,-1.560795,-1.671896,-1.718437,-1.758134,-1.716621,-1.734315,-1.704146,-1.66925,-1.597,-1.379528,-1.244639,-1.123944,-0.914223,-0.664718,-0.418469,-0.202716,-0.078151,0.052889,0.197584,8.544441,2.0
-8.637996,0.094584,0.058976,0.037062,0.060071,0.004194,0.054867,0.072671,0.056628,0.102802,-0.338193,-1.295967,-1.284099,-0.691539,-0.675888,-0.030731,0.645144,0.727317,1.028618,1.287009,1.370094,1.494267,1.38128,1.54044,1.568223,1.565482,1.552702,1.463451,1.086139,0.81223,0.450277,0.324668,0.042541,-0.219631,-0.492269,-0.887384,-1.184577,0.946446,1.190774,1.105314,0.98714,0.95662,0.89323,0.843455,0.77036,0.672535,0.59584,0.531927,0.41232,0.338365,0.21054,0.100975,-0.140432,-0.298477,-0.423106,-0.554584,-0.699756,-0.79745,-0.863417,-0.921623,-1.009275,-1.009275,-1.086883,-1.145134,-1.220186,-1.239359,-1.288664,-1.278803,-1.316838,-0.67054,-2.394166,-2.413524,-2.223612,-1.803615,-1.559835,-0.888755,-0.44228,0.241581,0.498328,0.724579,0.949185,0.678014,0.726534,0.940967,0.593101,8.544441,1.0
-8.637996,-0.390385,-0.542814,-0.377447,-0.312207,-0.312212,-0.430734,-0.51231,-0.334835,-0.2444,-0.025981,0.257107,0.32949,0.390284,0.79941,0.83101,0.902457,0.810964,0.824126,0.765388,0.541308,0.817908,0.688353,0.521857,0.513726,0.512703,0.430328,0.450399,0.5432,0.525914,0.504776,0.468993,0.424225,0.377103,0.463297,0.49746,0.576722,0.605659,0.70458,0.761338,0.798374,0.832227,0.880787,0.923257,0.95721,0.930529,0.971757,1.015373,1.028296,1.034363,1.110149,1.217816,1.240957,1.28624,1.262101,1.183576,1.008104,1.008109,0.44862,-0.070852,-0.065915,-0.621233,-0.975019,-1.166059,-1.309644,-1.515733,-1.627952,-1.760871,-1.854804,-1.895081,-1.951785,-1.991693,-1.974875,-1.806991,-1.719005,-1.811181,-1.725271,-1.593459,-1.334649,-1.112914,-0.9489,-0.732765,-0.485097,-0.283432,-0.159426,8.544441,2.0
-8.637996,-0.96362,-0.779136,-0.58265,-0.497462,-0.359982,-0.228395,-0.13633,-0.084161,-0.006443,0.148518,0.122152,0.212187,0.268952,0.224057,0.302795,0.337015,0.386372,0.49493,0.582149,0.526824,0.574194,0.575809,0.658254,0.642589,0.670275,0.650739,0.728323,0.812552,0.874028,0.920956,0.915991,0.826878,0.759549,0.806944,0.783258,0.81673,0.779689,0.853027,0.795369,0.759549,0.671135,0.550808,0.478542,0.357688,0.310397,0.216063,0.184791,0.180799,0.11875,0.06682,0.038331,-0.029642,-0.183578,-0.344613,-0.46015,-0.532203,-0.611391,-0.595707,0.503193,0.872924,0.60684,0.577963,0.403563,-0.187754,-0.726623,-1.032416,-1.191749,-1.303743,-1.328684,-1.321557,-1.393615,-0.356278,-0.397781,-0.318281,-0.154723,-0.163735,-0.16159,-7.204777,-0.326911,-0.299294,-0.214017,-0.171899,-0.162963,-0.135411,8.544441,2.0
-8.637996,0.65045,0.702745,-0.616512,-0.781691,-0.41462,-0.270644,-0.393445,-0.289211,-0.455828,-0.733663,-0.405319,-0.631644,-0.275281,-0.001528,0.720986,0.8233,0.954379,0.962312,0.981588,0.947893,0.977962,0.35218,0.240426,0.152002,0.21131,-0.272167,-0.093089,0.615774,0.617598,0.872647,0.743009,0.758039,0.818107,0.783524,0.805979,0.794707,0.715659,0.718958,0.668445,0.688776,0.697434,0.74893,0.777145,0.820702,0.897306,0.888543,0.904441,0.908983,0.849921,0.865068,0.888996,0.824594,0.934407,0.806734,0.784733,0.794445,0.697435,0.760469,0.668449,0.609989,0.611509,0.571934,0.481774,-0.001042,-0.324762,-0.538783,-0.731777,-0.919161,-1.156939,-1.307107,-1.511061,-1.54978,-1.915727,-1.99259,-2.057545,-2.123364,-2.051565,-1.929696,-1.998972,-1.816022,-1.80094,-1.679577,-1.565591,-1.466054,8.544441,2.0
-8.637996,-0.725598,-0.767085,-0.810867,-0.863752,-0.89239,-0.889989,-0.916943,-0.937953,-0.969212,-0.989935,-1.021665,-1.054789,-1.077992,-1.04946,-0.893405,-0.701001,-0.46823,-0.258526,-0.031139,0.161949,0.333637,0.512458,0.651569,0.803524,0.945983,1.046831,1.19134,1.573579,1.832915,2.090189,2.330597,2.440874,2.605983,2.17909,1.968882,1.615948,1.577925,1.400907,0.852172,0.563703,0.396305,0.261217,0.161773,0.073224,-0.004629,-0.069264,-0.128912,-0.19102,-0.257432,-0.302937,-0.342784,-0.383492,-0.431369,-0.472042,-0.505044,-0.531444,-0.572686,-0.607121,-0.627865,-0.66513,-0.696901,-0.723056,-0.754602,-0.782581,-0.817544,-0.837924,-0.858217,-0.877895,-0.882815,-0.894806,-0.888964,-0.892858,-0.894225,-0.883293,-0.827266,-0.53702,-0.094739,0.112072,0.226461,0.32921,0.596908,0.980788,1.350975,1.38882,8.544441,1.0
-8.637996,-1.03628,-1.077568,-1.111788,-1.149264,-1.175022,-1.19892,-1.225701,-1.268942,-1.310787,-1.355742,-1.377368,-1.373649,-1.389271,-1.411775,-1.413821,0.475263,0.775417,1.020663,1.284437,1.568636,1.872454,2.151052,2.221259,0.902167,0.744111,0.872437,0.828582,0.878946,0.920978,0.84988,0.856256,0.821664,0.746262,0.684411,0.667672,0.683574,0.677269,0.700033,0.582642,0.499174,0.53544,0.514239,0.414739,0.2972,0.262979,0.151657,0.085554,0.029228,-0.044261,-0.117537,-0.16645,-0.218115,-0.270466,-0.325835,-0.370258,-0.422173,-0.454534,-0.490056,-0.519849,-0.547152,-0.57016,-0.574751,-0.662236,-0.734434,-0.778033,-0.821287,-0.842395,-0.903713,-0.929156,-0.976979,-1.005036,-0.991964,-1.013963,-0.992091,-0.98495,-0.981044,0.763415,1.240439,1.553312,1.832431,2.253788,0.813853,0.3404,1.210859,8.544441,1.0
-8.637996,-0.367087,-0.404751,-0.430126,-0.454271,-0.511808,-0.580178,-0.647973,-0.696235,-0.756562,-0.791199,-0.831109,-0.83355,-0.832305,-0.837572,-0.835338,0.293124,0.526963,0.756061,1.09145,1.243416,1.283715,1.370103,1.562094,1.448623,1.263812,1.169013,0.987417,0.943505,1.048071,1.177918,1.302593,1.097674,0.999523,0.895148,0.827161,0.849184,0.824767,0.757258,0.617741,0.475973,0.389648,0.238735,0.430728,0.414928,0.35891,0.294848,0.231074,0.190857,0.144893,0.103957,0.014664,-0.018441,-0.063091,-0.133759,-0.171104,-0.175892,-0.218983,-0.271649,-0.332694,-0.396133,-0.44237,-0.511808,-0.514393,-0.563708,-0.585923,-0.614937,-0.59435,-0.581183,-0.613501,-0.637303,-0.642228,-0.660901,-0.674905,-0.72051,-0.765755,-0.789557,-0.799509,-0.697767,-0.311149,-6.260185,0.224754,0.483154,0.621762,0.618531,8.544441,1.0
-8.637996,0.114358,0.180561,0.133237,0.181808,0.15427,0.155138,0.205089,0.256569,0.338086,0.383513,0.409703,0.374783,0.304851,0.289116,0.2891,0.32234,0.42015,0.514351,0.531118,0.559694,0.531822,0.56143,0.49346,0.508108,0.498693,0.577111,0.671048,0.760707,0.731524,0.764875,0.837747,1.030932,1.12423,1.169784,1.187894,1.247328,1.306209,1.353185,1.078309,1.209688,1.371237,1.404302,1.293822,1.366089,1.438219,1.374674,1.597705,1.5676,-0.604106,-0.614749,-0.612973,-0.817352,-0.879688,-0.881467,-1.016002,-1.063456,-1.082766,-0.778659,-0.787466,-0.865436,-0.860085,-0.948331,-0.91534,0.283868,-1.445923,-1.435154,-1.393582,-1.53553,-1.543075,-1.619259,-1.616835,-1.736928,-1.651428,-1.753178,-1.880217,-1.877882,-1.847657,-0.29881,-0.444641,-0.313126,-0.317344,-0.068784,0.005829,0.041966,8.544441,2.0
-8.637996,0.168026,0.002985,-0.211626,-0.271734,-0.337467,-0.374572,-0.484125,-0.455154,-0.424295,-0.32013,-0.256397,-0.119955,0.023781,0.148669,0.363259,0.522744,0.84421,1.130509,1.142013,0.781665,0.811912,0.621579,0.51242,0.565528,0.633271,0.649059,0.6883,0.700146,0.708654,0.723077,0.747246,0.77388,0.802643,0.832892,0.869147,0.909868,0.924562,0.942639,0.96182,0.973099,0.967689,0.959562,0.987913,1.104718,1.128274,1.127528,1.129235,1.109581,1.075148,1.044054,1.033481,0.995642,0.952041,0.723172,0.183499,-0.432217,-0.794225,-1.013562,-1.254795,-1.443274,-1.639131,-1.79155,-1.91845,-1.91762,-1.941703,-1.933161,-1.958078,-1.849645,-1.822317,-1.703379,-1.625972,-1.46122,-1.365855,-1.188229,-1.002277,-0.895252,-0.643309,-0.458478,-0.24461,-0.123864,0.022846,0.148666,0.2218,0.283175,8.544441,2.0
-8.637996,0.960779,0.847092,0.789129,0.62666,0.297861,0.3925,0.361696,0.254589,0.275025,0.307308,0.402571,0.560064,0.624296,0.672702,0.705232,0.725002,0.729237,0.880391,0.89089,0.887387,0.887387,0.90349,0.906638,0.925867,0.908384,0.864626,0.866378,0.879807,0.865675,0.861469,0.834812,0.915816,0.850598,0.800266,0.741228,0.286231,0.455755,0.410962,0.397577,0.369159,0.378734,0.357206,0.325216,0.201287,0.179697,0.187097,0.101012,0.021437,-0.021473,-0.045857,-0.039152,-0.029521,-4.552345,-0.041605,-0.10164,-0.04342,0.012859,-0.127131,-0.179329,-0.105714,-0.137546,-0.186596,-0.319575,-0.400492,-0.455834,-0.489717,-0.542506,-0.588661,-0.654549,-0.686007,-0.729563,-0.757761,-0.756465,-0.800062,-0.867003,-0.906227,-0.981081,-1.134056,-1.26678,-1.348895,-1.511402,-1.623082,-4.552345,-1.903691,8.544441,2.0
-8.637996,0.763696,0.621105,0.616651,0.612197,0.618767,0.362775,0.664322,1.341445,0.649509,0.692675,0.710839,0.427244,0.162294,0.840351,1.059678,1.182814,1.138736,1.184068,1.18992,1.269133,1.149189,1.066141,1.084804,1.101621,1.079956,1.080318,1.023597,0.901779,0.858204,0.84177,0.831226,0.818995,0.816465,0.825322,0.818272,0.791159,0.784032,0.804866,0.7003,1.191587,1.078702,0.921336,0.812847,0.644,0.494542,0.372051,-0.023173,-0.392018,-0.673793,-0.871586,-0.970831,-0.825336,-0.655382,-0.623398,-0.554768,-0.373721,-0.23451,-0.138158,-1.609606,-1.810153,-1.645501,-1.578213,-1.522218,-1.459592,-1.475556,-1.420502,-1.311242,-1.185616,-1.123488,-1.02166,-0.896702,-0.889751,-1.048519,-1.256709,-1.042452,-1.083614,-1.059263,-1.072545,-1.115193,-1.160758,-1.200712,-1.191166,-1.226225,-1.257666,8.544441,2.0
-8.637996,-1.438262,-1.507612,-1.548998,-1.627669,-1.717713,-1.705967,-1.704475,-1.663337,-1.681434,-1.679867,-0.721694,-0.498435,-0.344324,-0.138958,0.135533,0.512485,0.575124,1.018066,1.211949,0.703754,0.311519,0.520314,0.922245,1.184732,1.05386,1.049387,1.082497,1.218475,1.206731,1.256319,1.198379,0.963134,1.197596,0.883422,0.880486,1.033167,0.987866,0.840468,0.69518,0.561421,0.658641,1.112771,1.309822,1.364632,1.440319,1.048826,0.861695,1.162362,1.206207,1.240658,0.811324,0.520314,0.720534,0.28542,0.172447,-0.023859,-0.082581,-0.16871,-0.220584,-0.289513,-0.393167,-0.489735,-0.625452,-0.695548,-0.818586,-0.88514,-0.969963,-1.118357,-1.164219,-1.215672,-1.175405,-1.223781,-1.215672,-1.246097,-0.312255,-0.984318,-1.000412,-0.853821,-0.592501,-0.312259,-0.395777,-0.356627,-0.215691,-0.095633,8.544441,1.0
-8.637996,-1.063622,-0.898463,-0.880936,-0.996531,-1.144705,-1.188676,-1.147666,-0.92561,-0.971388,-1.059277,-0.847252,-0.569711,-0.269085,-0.013697,0.178242,0.327761,0.394988,0.487052,0.592446,0.63542,0.693567,0.747113,0.805267,0.838047,0.917051,1.023077,1.050992,1.085214,1.097841,1.088932,1.093572,1.115675,1.157976,1.231697,1.275554,1.290854,1.273178,1.239102,1.244652,1.230218,1.227995,1.266837,1.272385,1.290398,1.261299,1.293165,1.302858,1.178923,0.9996,0.671694,0.428362,0.2945,0.124377,-0.020929,-0.181436,-0.297795,-0.412596,-0.460456,-0.571113,-0.639948,-0.751259,-1.066589,-1.356115,-1.496715,-1.573709,-1.626398,-1.425707,-1.502711,-1.454775,-1.450787,-1.457173,-1.472741,-1.488321,-1.391967,-1.15361,-0.834954,-0.53701,-0.368127,-0.200721,-0.076504,0.030035,0.119463,0.165854,0.203553,8.544441,2.0
-8.637996,0.602661,0.395721,1.324283,0.920768,0.800582,0.782631,0.657949,0.589316,0.648999,0.723077,0.755503,0.77956,0.827761,0.860128,0.904431,0.967985,0.990596,1.076694,1.097374,1.097374,1.104258,1.091688,1.097374,1.107012,1.13797,1.197386,1.251862,1.298128,1.299949,1.350898,1.405358,1.434804,1.462414,1.461735,1.449688,1.445543,1.433898,-0.183629,-0.401551,-0.524985,-0.714376,-0.839339,-1.000585,-1.184701,-1.471779,-0.197946,0.310927,-0.019364,-0.108584,-0.287406,-0.359726,-0.306504,-0.364417,-0.5058,-0.575776,-0.699793,-0.791972,-0.88098,-0.940329,-0.987155,-0.996218,-0.994927,-1.077911,-1.023855,-0.981753,-0.82784,-1.19366,-1.219071,-1.210049,-1.195883,-1.146345,-1.163306,-1.14755,-1.132995,-1.120569,-1.071102,-1.051667,-1.047681,-1.02769,-1.027761,-1.040708,-1.02745,-1.030889,-1.040708,8.544441,2.0
-8.637996,-0.67839,-0.536339,-0.440437,-0.37637,-0.39599,-0.271336,-0.272109,-0.172482,-0.159958,-0.101985,-0.019598,0.004605,0.006573,0.120323,0.185099,0.22209,0.362736,0.480659,0.492167,0.658033,0.919388,1.02347,1.1175,1.309873,1.296137,1.377768,1.35856,1.37393,1.465109,1.562546,1.718702,1.627465,1.822844,2.03053,2.388254,2.352433,2.079596,-1.156155,-0.95036,-0.545687,-1.110469,-1.271215,-1.362331,-2.036322,-2.398362,-0.853603,0.868633,0.766154,0.489852,0.458132,0.264117,0.017389,0.810255,-0.052581,0.259067,0.087017,-0.116422,-0.227252,-0.229646,-0.686392,-0.694695,-0.537336,-0.818301,-0.871986,-1.012391,-1.703799,-1.086948,-1.046526,-0.578318,-0.419952,-0.636585,-0.681074,-0.75712,-0.748828,-0.782279,-0.66439,-0.632847,-0.283014,-0.651768,-0.529361,-0.482813,-0.43009,-0.425956,-0.478836,8.544441,2.0
-8.637996,-0.611653,-0.637554,-0.650505,-0.669932,-0.687739,-0.705546,-0.744398,-0.773538,-0.792964,-0.794043,-0.746017,-0.664103,-0.519918,-0.355227,-0.160533,-0.058006,0.120068,0.290371,0.441248,0.56903,0.714726,0.819412,0.927065,0.994248,1.059002,1.130231,1.167465,1.223477,1.194985,1.218458,1.223315,1.208745,1.180416,1.069363,1.005255,0.965109,0.902513,-6.988738,0.667239,0.560396,0.469093,0.400939,0.344548,0.297062,0.243101,0.210723,0.165396,0.126544,0.094167,0.061789,0.015382,-0.033183,-0.08067,-0.119522,-0.151899,-0.185571,-0.215034,-0.246871,-0.283836,-0.320259,-0.336448,-0.359112,-0.387442,-0.411724,-0.436008,-0.461099,-0.48862,-0.499952,-0.51776,-0.538805,-0.566325,-0.58791,-0.596544,-0.590068,-0.513712,-0.378538,-0.210178,-0.035989,0.130428,0.291666,0.42765,0.577231,0.728756,0.876881,8.544441,1.0
-8.637996,-1.134647,-1.158311,-1.195962,-1.22342,-1.242196,-1.287236,-1.311304,-1.338832,-1.340426,-1.32531,-1.215611,-1.001623,-0.792833,-0.549816,-0.482881,-0.232094,-0.004451,0.172267,0.307729,0.469077,0.587058,0.684079,0.749629,0.834512,0.982834,1.18379,1.362214,1.586875,1.897859,2.157992,2.281719,2.244051,1.959893,2.181993,2.25569,2.013474,1.578907,1.070686,0.787186,0.631808,0.485642,0.37624,0.295233,0.216551,0.164407,0.096495,0.032313,-0.027185,-0.070625,-0.144295,-0.223256,-0.277007,-0.328855,-0.374873,-0.411002,-0.443328,-0.48457,-0.515913,-0.55421,-0.588353,-0.605015,-0.638047,-0.669486,-0.68774,-0.718504,-0.742844,-0.766592,-0.799298,-0.826681,-0.860148,-0.879707,-0.89632,-0.886661,-0.858844,-0.733276,-0.563126,-0.382479,-0.206015,-0.027649,0.14474,0.311207,0.497559,0.650063,0.777086,8.544441,1.0
-8.637996,-1.174928,-1.17016,-1.241688,-1.303729,-1.316981,-1.315475,-1.344689,-1.429619,-1.444678,-1.520916,-1.5406,-1.542859,-1.57649,-1.595779,-1.59707,-0.094226,0.259148,0.508115,0.782181,1.050223,1.245985,1.144189,1.137563,0.880062,0.746794,0.687097,0.772393,0.887592,0.908071,0.990993,0.983213,1.095399,1.155203,1.051227,1.038779,1.089376,1.055042,1.094797,1.022515,0.834384,0.752064,0.668597,0.578389,0.561323,0.557809,0.512418,0.372588,0.323397,0.168294,0.0541,-0.015922,-0.109285,-0.167712,-0.252843,-0.302035,-0.379335,-0.43204,-0.451329,-0.43541,-0.462257,-0.51185,-0.518877,-0.643111,-0.71238,-0.806194,-0.871247,-0.865826,-0.919435,-0.991716,-1.052452,-1.074839,-0.976155,-0.978916,-0.857695,-0.806997,-0.769603,0.394674,0.916705,1.230496,1.506498,1.842303,1.63048,1.506999,1.577875,8.544441,1.0
