@relation 'Basic ngrams'

@attribute saxString string
@attribute destClass {1.0,2.0}

@data
accccccccccccccccccccccccccccbbbbbbbbbbcbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbddaaaabbbbbbccccccddddddddcccccccccccccccccccccccccccccccd,1.0
acccccccccccccccccccccccccccccbbbbbbbbcddaaaabbbccccccccccdddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbccbcbbbbbbbbcccccbbbbbbbbcddaaaabbbcccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abcccccbbbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaaabbbccccccddddddddccccbbcbccccccbbbbbbbbbbbbbbccccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbbbbbbddaaaabbbbbccccccddddddccccbbbbbccccccbbbbbbbbbbbbbbccccbbbd,2.0
accbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaabbbcccccccccdddddddddccbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccbbbccccccccaaaaabccccccccccddddddccccbbbbbccbbbbbbbbbbbbbbbbbcccbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbbccccccccdddddddddccccbcccccccbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaaabbbbcccccccdddddddddcccbbbcccccbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbbccccccdddddddcccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccccccbbbbbbbcddcaaabbbccccccccccddddddccccbcccccccccbbbbbbbbbbbbbbbbbbbd,1.0
acbbccccbbbbbbbbbbbbbbbbbcccccbbbbbbbbcddaaaabbbbccccccdddddddccccccccccccccccccbbbbbbbbbbbbbccd,2.0
accccbbbbcbbbbbbbbbbbbbbccccbbbbbbbbcddaaaabbbbbccccccccdddddcccccbbbccccccbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcaaaabbbcccccccccccdddddddccccccccccccccccccccccccccccccd,1.0
acccccccccccccccccccccccccbbbbbbbbcdbaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccccccccccccccbbbcccccccdaaaaabccccccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbcccbd,2.0
acccccbbccbccbbbbbbbbbbcccbbbbbbbbbbcbaaaabbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbbbcddaaaabbbbccccccddddddccccbbbbbcbcbbbbbbbbbbbbbbbbbbcccbbbd,2.0
acccccccccccccccccbbbcccccbbbbbbbbbddaaaabbbcccccccddddddddccccbbbccccccccbbbbbbbbbbbbbbbccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbddaaaabbbbbccccccddddddcccccccccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccbbbbbbbbbbccaaaaabccccccccccccdddddddcccbbbbbccccbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbcbccccccaaaabbccccccccccdddddccbbbbbbbbbbbcbbbbccbbcbbbbbcccbbbbd,2.0
abbbbbbbcccccccccccccccccccbbbcccccccbaaaabcccccccccddddddddcccccccbccccccccbbbbbbbbbbbbccbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaaabbbbbbccccdddddddcccccccccccccccccccccccccccccdddccd,2.0
abbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaabbbbbccccccddddddccccccccccccccccccccccccccccccccccccbbbd,2.0
acccccccccbbbcbbbbbbbbbccccbbbbbbbbbcdbaaabbbbccccccccddddddddcccbbbbbcccbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbcccccccccaaaabccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbd,2.0
accccccbccccbcbbbbbbbbbcccccbbbbbbbbcddaaabbbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbbbbbbcddaaaabbbbbccccccdddddccccbbbbbbbbccbbbbbbbbbbbbbbbbbccbbbbbd,2.0
accccccccccccccccbcccbbbcccccbbbbbbbbbcdaaaabbbbbcccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbcccccd,2.0
accccccccccccccccccccccccccccbbbbbbbbcddaaaabbbbbbcccccdddddccccbbbbbbbcbcbbbbbbbbbbbbbbbbbcccbd,2.0
acccccbbbbbbbbbbbbbbbbccccbbbbbbbbbcdcaaaabbbcccccccdddddddccccbbbcccccccccbbbbbbbbbbbbbbccccbbd,2.0
accccccccccccccbcccbbcccccbbbbbbbbbcdaaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbcbccbbcbbbcbbccccccbbbbbbbbddcaaabbbcbccccccccdddddccccbbcbcccccccbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbcbbccccbbbbbbbbbcdaaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbcccccccccbbbbbbbbbbbbbcccbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbcaaaabbbccccccccccdddddddcccccccccccccccccccccccccccccccccd,1.0
accccccbbbbbbbbbbbbbcccccbbbbbbbbbddaaaabbbbcccccccddddddccccccccccccccccccccbbbbbbbbcccccbbbbbd,2.0
acccccccccccccccccccccccccccbbbcbbcccccbaaaabbccccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccbccccbcccccbbbbbbbbbddaaaabbbbccccccddddddddccbbbbbbbcbbbbbbbbbbbbbbbbbbbbccbd,2.0
acccccccccccccccccccccccccbbbbbbbbddcaaabbbbbccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbccccbbbbd,2.0
accccccccccccccccccccccccbbbccccccccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbbccccccccdddddddddccccccccccccccccccbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcbaaaabbccccccccccddddddcccccccccccccccccccccccccccccccccccd,2.0
accbbccbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccbbcccccbbbbbbbbcdbaaaabbbbccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccbbbbcbccccccaaaabcccccccccccddddddccccccbbbccbbccccccbbccbccbbcccbbbd,2.0
accccccccccbbbbbbbbbbbbbbcccbbbbbbbbbbdcaaaabbbbcccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccbbbbbbbbbbbbbbbbcccccbbbbbbbbcddaaaabbbbbccccccdddddccccccccccccccccccccccccccccccccccccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbcccccccddddddddccccccccccccccccccccccccccccccccccd,2.0
abbbbbbccccccccbcccccccccccccbbbccccccccaaaabbccccccccccddddddcccccccccccccccccccccccccccbcbcccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaaabbccccccccccddddddcccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbccccbbbbbbbcccccaaaabbccccccccccddddddccccbbcccccccccccccccccccccccccccccd,2.0
accbccccccccccccccccccccccbbbccccccccbaaaabccccccccccdddddddcccccccbcccccbbbbbbbbbbbbbbbbbbccbbd,2.0
acccccccccccccccccbccccccbbbbbbbbbdddaaabbbbbcccccccccdddddcccbbbbbccccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbccbbbbbbbbbbbbbbbbbcccbbbbbbbbccccbaaaabcccccccccccdddddccccccccccccccccccccccccccccccccbbbcd,2.0
acccccccccccccccccccbcbcccccbbbbbbbbbddaaaabbbbbccccccddddddccccbbbbbcccbcbbbbbbbbbbbbbbbccccbbd,2.0
acccccccccccbbbbbbbbbccccbbbbbbbbbccaaaabbbbccccccddddddddccccbbbbccccccbbbbbbbbbbbbbbcccbbbbbbd,2.0
accccccccccccccccccccccccccbbbcccccccdaaaaabccccccccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acbcccccccbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccddddddddccccbbbccccccbbbbbbbbbbbbbbbbccccd,2.0
abbbbbbbbbbbbbbbbbbbbccccbbbbcccccccaaaaabccccccccccdddddddccccccccccccccccccccccccccccccccbbbbd,2.0
abbccbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaaabbbbccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbbbbbbccccaaaabbcccccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaaabbbbbccccccdddddddddcccbbbbccccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccbbbbbbbcddaaaabbbbbbcccccddddddccccbbbbbccbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdaaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbbbbccccbbbbbbbbbcdcaaabbbbccccccccddddddddcccbbbbbccccbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdcaaabbbcccccccccdddddddddcccbbbcccccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbccccccdaaaaabccccccccccddddddccccccccccccbbbbbbbbbbbbbbbbbccbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbccaaaaabccccccccccddddddcccccccccccccccccccccccccccccccccccd,2.0
acccccccccccbbcccbbccccccbbbbbbbbbcdaaaabbbcccccccddddddddccccbcbbccbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccccccccccccccccbbbbbbbcddaaaabbbbbbcccccddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbd,2.0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccaaaabcccccccccccddddddcccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbcddaaaabbbbbcccccdddddddcccccccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdbaaaabbbccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbd,2.0
accccccccccccccccccccccccccbbbcbcbcccccaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbcbaaaabcccccccccccdddddddddcccccccccccccccccccccccccccccd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdbaaaabbbcccccccdddddddccccccccccccccccbbbbbbbbbbbbbbbccd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcdaaaabbbcccccccddddddddccccccccccccccccccccccccccccbccccd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccbbbbcbbbbbbbbcccccbbbbbbbbcddaaaabbbccccccccccdddddccccbbbcccccccccbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdaaaabbbbbcccccddddddddcccccccccccccccccccccccccccccccccd,2.0
acccccccccccccccccccccccccbbbccccccccaaaabbcccccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbcccccccbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbbbbbcbbbbbbbbbbbbbbbccccbbbd,2.0
acccccccccccccccccccccccccccbbbbbbbbbcdaaaabbbbccccccddddddddcccbbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccccccccccbbbcccccccccaaaabccccccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbcddaaabbbbbcccccccccdddddccccbcccccccccccbbbbbbbbbbbbbbbbbbbd,1.0
accccccccbbbbbbbbbbbbbcccccbbbbbbbbbdcaaaabbbcccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbccbbbbd,2.0
accccccccccccccccccbcccccccbbbbbbbbccccaaaabbccccccccccccddddddddcbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccccccccccccccaaaabcccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbccccccccccddddddcccccccccccccccccccccccccccccccdccccd,2.0
abbbbbccccbbbbbbbbbbbbbccbbbbbbbbbbbcbaaaabcccccccccccdddddcccccccccccccccccccccccccccccccccbbcd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdbaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accdccccccccccccccccccccccccbbbccbccccccaaaabbcccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbcccccbbbbbbbbbbbbbbccccbbbbbbbbbbdcaaaabbbcccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccbd,2.0
acccccccccbbbbbbbbbbbcccccbbbbbbbbcddaaaabbbbbccccccddddddcccccccccccccccccbbbbbbbbbbbccccbbbbbd,2.0
accccccccccccccccccccccccccccccccccccccbaaaabcccccccccccdddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccbbcccccbbbbbbbbcccccbbbbbbbbbddaaaabbbcccccccccddddddddcccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbbbbbccccbbbbbbbbbcddaaabbbbcccccccccddddddddccbbbbbbbbcbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbdbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccbbbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbccccccccdaaaabcccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbd,2.0
accccccccccccccccccccccccbbbbccccccccaaaabccccccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbbbbbbbbbbbbbbcccccbbbbbbbbcddaaaabbbbccccccccddddddddccbbbbbbcbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccbcbcccbbbbbbbbbbbcaaaaabccccccccccccdddddddcccbcccbcccbcbcccbccccbccccccccccd,1.0
acccccbcbbcbbbbcbbbbbbbbbcccccbbbbbbbbcddaaaabbbbccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccbccbccccbbbbbbcccccbaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbddaaaabbbcccccccccddddddddccccccccccccccccbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbcddaaabbbbcccccccccddddddddccccbcccccccccbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccbbcccccbbbbbbbbbddaaaabbbbccccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbcccbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbddaaaabbbbccccccccddddddddcccbbbbbcccbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccbcbbbcbbbbbbbbccccbbbbbbbbbcdbaaaabbcccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbd,2.0
acccccbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbbccccccddddddddccccbbccccccccccbbbbbbbbbbbbbccccbbbbd,2.0
acccccccccccccccccccccccccbbbbccccccccaaaabbccccccccccddddddccbbbbbbbcbcbbbcccccccccccccccccccbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbcccccbbbbbbbbcddaaabbbcccccccccccdddddccccbcbbbccbcbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbcbaaaabbbccccccccddddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaaaabbbcccccccccdddddccccccccccccccccccccccccccccccddcccd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdaaaabbbbbccccccdddddddccccccccccccccccccccccccccccccccccccd,2.0
abbbbcccbbbbbbbbbbbbbbbccccbbbbbbbbbccaaaabbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
acccccccccccccccccccccccccbbccccccccbaaaabccccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbcdaaaaabbbbcccccddddddddcccbbbcccccccccccccccccccccccccccccccd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbcccccccaaaaabccccccccccddddddcccccccccccccccccccccccccccccccccbccd,2.0
acccccccccccccbbbbbbbcccccbbbbbbbbbcdaaaabbbcccccccddddddddcccbbbbccccccbbbbbbbbbbbbbbbccccbbbbd,2.0
acccccccccccccccccccccccccccbbbbccccccdaaaabbccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccccbcccccccccaaaabcccccccccccddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbbcaaaabbcccccccccccddddddddccccccccccccccccccccccccccccccbccd,1.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbcccccccccddddddddcccbbbbbcccccbbbbbbbbbbbbbbbbbbbbbd,1.0
acbbbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccddddddddccccccccccccccccbbbbbbbbbbbbcccbbd,2.0
acbcccbbbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbccccccccddddddddcccccbbbcccccbbbbbbbbbbbbbbbbbccbbbbd,2.0
acbbbbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcddaaabbbbccccccccdddddddddcccbbbbcccccbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdbaaabbbbccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbccccbbbbbbbbbddaaaabbbbcccccccddddddccccccccccccccccccccccbbccbbbccccccbbd,2.0
accccccccccccccccccccccccccbbbbbbbcddaaaabbbbbccccccddddddcccccbccccccccccbbbbbbbbbbbbbbcccbbbbd,2.0
abbbbccccbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccddddddddccccbbccccccccccbbbbbbbbbbbbbcccbbd,2.0
acccccccccccccccbbbbbbbccccccbbbbbbbbcdcaaaabbbbbccccccdddddccccbbbbbccccccbbbbbbbbbbbbbbbbcccbd,2.0
abbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbdaaaabbbcccccccccdddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbcbbccccccaaaabccccccccccccdddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccbbbbbbbcccccbbbbbbbbbdcaaaabbbcccccccddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,2.0
accccccccccccbbbbbbbbccccccbbbbbbbbcddaaaabbbbccccccddddddccccccbccccccccccbbbbbbbbbbbbbccccbbbd,2.0
acccccccccccbbbbbbbbbbbbbbbccbbbbbbbbbbdbaaaabbbbccccccdddddddcccbbbbbcccccccbbbbbbbbbbbbbbccccd,2.0
abbccbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbccccccddddddddccccccccccccccccccccccccccccccccccbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbcdaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbcbbccccccccccccccbbbbccccccccaaaabbcccccccccdddddddccccbbbbccccccccccbbcbcbbbccccccccbd,2.0
acccbccbbbbbbbbbbbbbbccccccbbbbbbbcddcaaabbbccccccccccddddddccccbbcccccccbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbddaaaabbbbccccccccddddddddccccccccccccccccccbcbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbcdcaaaabbbbbcccccddddddccccccccccccccccccccccccccccccccccccccd,2.0
accccccccccccccccccccccccccbbbbbbbcccccaaaabccccccccccccdddddddcccbbcbbcccccbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbaaaabbbbcccccccddddddddddcccbbbbbccbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccbcccbbbbbbbbbbbcaaaaabbcccccccccddddddcccccbccccccccccccccbcccccccccccbbbd,2.0
acccccccccccccccbbbbccccccbbbbbbbbcdcaaabbbbcccccccccdddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbccccaaaaabcccccccccccdddddcccccccccccccccccccccccccccccccccccd,2.0
acccccccccccbbbbbbbbbbbbcccbbbbbbbbbbdbaaaabbbbccccccdddddddcccbbbbbbbcccbbbbbbbbbbbbbbbbbcccbbd,2.0
acbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbccaaaabbbcccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccccbbbbbbcccbcaaaaabccccccccccccdddddddccbbbbcbbbbbbbbbbbbcbbbbbbbbbbbd,1.0
accccccccccbbbbbbbbbbbbbbcccbbbbbbbbbbcdaaaabbbbccccccccdddddddddccbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccbbcccbbbccbbbbbbbbbbbcbaaaabccccccccccccdddddddcccbccccccccccccbbcbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbccbbbbbbbbbbddaaaabbbbccccccddddddddccccccccccccccccccccccccccccccccccbbbd,2.0
abbbbbbbcbbbbbbbbbbbbbcccbbbbbbccccccaaaabcccccccccccddddddccccccccccccccccccccccccccccccbbbbbbd,2.0
acccccbbbbbbbbbbbbbbbbccccbbbbbbbbbcdaaaabbbcccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
acccccccccccccccccccccccccbbbcbbbcbbccaaaabccccccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
accccccccccccccccccccccccbbbbbbbcccccaaaabbccccccccccddddddccccbbbccccccccccccccccccccccccbbbbbd,2.0
abbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbcdaaaabbbcccccccccdddddddddccccbccccccbbbbbbbbbbbbbbbbbbbbbbbd,1.0
abbbbbbbbbbbbbbbbbbbbbbcccbbbbbbbbbbdaaaaabbbcccccccdddddddccccccccccccccbccbbcbbbbbbbbbbccccbbd,2.0
accccccccccccccbccbbbcccccbbbbbbbbbcdaaaabbbbccccccccddddddddcccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbd,1.0
