@relation 'Sax dominant'

@attribute o1atMbb numeric
@attribute o1atLbb numeric
@attribute o1atMaa numeric
@attribute o1atLcc numeric
@attribute o1atMab numeric
@attribute o1atLab numeric
@attribute o1atMbc numeric
@attribute o1atLbc numeric
@attribute o1atMba numeric
@attribute o1atLba numeric
@attribute o1atMcb numeric
@attribute o1atLcb numeric
@attribute o1atMac numeric
@attribute o1atLac numeric
@attribute o1atMca numeric
@attribute o1atLca numeric
@attribute destClass {1.0,2.0}

@data
56,57,32,35,35,60,58,37,35,60,58,37,35,37,35,37,1.0
58,67,24,30,26,69,62,34,26,69,61,33,26,34,26,33,1.0
60,62,27,28,30,65,64,32,30,65,63,31,30,32,30,31,2.0
59,61,30,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
60,63,26,28,29,66,64,32,29,66,63,31,29,32,29,31,2.0
61,62,28,28,31,65,64,31,30,64,64,31,31,31,30,31,1.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,2.0
56,61,28,29,31,64,61,34,31,64,61,34,31,34,31,34,1.0
62,62,28,28,31,65,65,31,30,64,64,30,31,31,30,30,2.0
59,59,32,32,34,61,61,34,34,61,61,34,34,34,34,34,1.0
58,52,39,32,41,54,61,35,41,54,60,34,41,35,41,34,2.0
57,58,33,31,35,60,61,35,35,60,60,34,35,35,35,34,2.0
58,59,31,31,34,62,61,34,33,61,61,34,34,34,33,34,2.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,2.0
59,59,28,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
56,60,31,32,33,62,60,36,33,62,59,35,33,36,33,35,1.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
55,58,31,32,34,61,59,36,34,61,59,36,34,36,34,36,2.0
61,64,26,27,29,67,65,31,28,66,64,30,29,31,28,30,2.0
62,59,32,26,34,61,66,30,34,61,65,29,34,30,34,29,2.0
60,57,32,31,35,60,62,33,35,60,62,33,35,33,35,33,1.0
63,63,28,27,30,65,66,30,30,65,65,29,30,30,30,29,2.0
57,58,32,32,35,61,60,35,34,60,60,35,35,35,34,35,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
60,62,28,28,31,65,64,32,30,64,63,31,31,32,30,31,1.0
64,60,29,24,32,63,68,28,32,63,67,27,32,28,32,27,2.0
53,59,30,34,33,62,57,38,33,62,57,38,33,38,33,38,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
64,64,27,27,29,66,66,29,29,66,66,29,29,29,29,29,2.0
61,67,24,29,26,69,64,32,26,69,63,31,26,32,26,31,1.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
61,64,27,29,29,66,64,32,29,66,63,31,29,32,29,31,2.0
56,57,32,31,35,60,60,35,35,60,60,35,35,35,35,35,2.0
61,53,35,29,39,57,64,32,38,56,63,31,39,32,38,31,1.0
56,58,31,31,34,61,60,35,34,61,60,35,34,35,34,35,2.0
52,63,28,36,30,65,56,40,30,65,55,39,30,40,30,39,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
57,53,35,31,39,57,61,35,38,56,60,34,39,35,38,34,1.0
53,60,29,36,32,63,56,39,32,63,56,39,32,39,32,39,2.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
57,58,31,34,34,61,59,36,34,61,59,36,34,36,34,36,2.0
62,65,25,26,28,68,66,30,27,67,65,29,28,30,27,29,2.0
45,65,26,43,28,67,49,47,28,67,48,46,28,47,28,46,1.0
56,60,31,32,33,62,60,36,33,62,59,35,33,36,33,35,1.0
58,58,32,31,35,61,61,34,34,60,61,34,35,34,34,34,2.0
62,60,29,28,32,63,65,31,32,63,64,30,32,31,32,30,1.0
61,58,29,27,33,62,65,31,33,62,64,30,33,31,33,30,2.0
55,57,32,34,35,60,58,37,35,60,58,37,35,37,35,37,1.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
54,58,31,35,34,61,57,38,34,61,57,38,34,38,34,38,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,1.0
54,54,36,36,39,57,57,39,38,56,56,38,39,39,38,38,1.0
59,59,28,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,2.0
58,62,29,32,31,64,61,35,31,64,60,34,31,35,31,34,2.0
56,60,31,32,33,62,60,36,33,62,59,35,33,36,33,35,1.0
55,65,24,31,27,68,60,36,27,68,59,35,27,36,27,35,2.0
61,59,28,27,32,63,65,31,32,63,64,30,32,31,32,30,2.0
57,61,30,30,32,63,61,34,32,63,61,34,32,34,32,34,1.0
55,57,32,36,35,60,57,38,35,60,57,38,35,38,35,38,2.0
59,58,32,30,35,61,62,33,34,60,62,33,35,33,34,33,1.0
62,60,29,26,32,63,66,30,32,63,65,29,32,30,32,29,1.0
64,66,25,24,27,68,68,28,27,68,67,27,27,28,27,27,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
58,58,32,31,35,61,61,34,34,60,61,34,35,34,34,34,2.0
59,62,26,29,30,66,63,33,29,65,62,32,30,33,29,32,1.0
55,61,30,32,32,63,59,36,32,63,59,36,32,36,32,36,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
60,57,28,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
60,61,28,29,31,64,63,32,31,64,63,32,31,32,31,32,2.0
61,59,30,28,33,62,64,31,33,62,64,31,33,31,33,31,2.0
56,59,32,33,34,61,59,36,34,61,59,36,34,36,34,36,1.0
58,57,34,31,36,59,61,34,36,59,61,34,36,34,36,34,1.0
56,66,24,32,27,69,60,36,26,68,59,35,27,36,26,35,1.0
59,61,30,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
48,65,26,40,28,67,52,44,28,67,51,43,28,44,28,43,1.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
64,55,34,27,37,58,66,29,37,58,66,29,37,29,37,29,1.0
60,61,30,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
52,59,30,37,33,62,55,40,33,62,55,40,33,40,33,40,2.0
57,58,33,29,35,60,62,34,35,60,61,33,35,34,35,33,2.0
56,59,30,31,33,62,60,35,33,62,60,35,33,35,33,35,2.0
54,62,29,33,31,64,58,37,31,64,58,37,31,37,31,37,1.0
54,61,30,36,32,63,57,39,32,63,56,38,32,39,32,38,2.0
64,59,32,26,34,61,67,29,34,61,66,28,34,29,34,28,2.0
59,58,31,29,34,61,63,33,34,61,62,32,34,33,34,32,1.0
60,58,33,30,35,60,63,33,35,60,62,32,35,33,35,32,2.0
51,58,31,35,34,61,56,40,34,61,55,39,34,40,34,39,2.0
59,56,31,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
57,57,34,32,36,59,60,35,36,59,60,35,36,35,36,35,1.0
51,67,24,33,26,69,57,39,26,69,56,38,26,39,26,38,1.0
61,55,36,27,38,57,65,31,38,57,64,30,38,31,38,30,2.0
57,58,30,32,34,62,60,35,33,61,60,35,34,35,33,35,2.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
57,62,29,31,31,64,61,35,31,64,60,34,31,35,31,34,1.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
59,64,27,32,29,66,61,34,29,66,61,34,29,34,29,34,2.0
56,57,34,35,36,59,58,37,36,59,58,37,36,37,36,37,2.0
56,53,37,34,40,56,59,37,39,55,58,36,40,37,39,36,1.0
57,55,34,31,37,58,61,35,37,58,60,34,37,35,37,34,1.0
58,61,28,29,31,64,62,33,31,64,62,33,31,33,31,33,2.0
59,60,31,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
60,63,27,28,30,66,64,32,29,65,63,31,30,32,29,31,2.0
56,62,27,31,30,65,60,35,30,65,60,35,30,35,30,35,1.0
54,56,35,37,37,58,56,39,37,58,56,39,37,39,37,39,2.0
59,57,32,30,35,60,62,33,35,60,62,33,35,33,35,33,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
61,58,33,30,35,60,63,32,35,60,63,32,35,32,35,32,1.0
62,64,26,28,29,67,65,31,28,66,64,30,29,31,28,30,2.0
55,54,35,36,38,57,57,38,38,57,57,38,38,38,38,38,2.0
54,61,28,35,31,64,57,38,31,64,57,38,31,38,31,38,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
51,58,31,37,34,61,55,41,34,61,54,40,34,41,34,40,2.0
58,60,30,31,33,63,61,34,32,62,61,34,33,34,32,34,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
60,56,33,29,36,59,63,32,36,59,63,32,36,32,36,32,1.0
52,59,30,36,33,62,56,40,33,62,55,39,33,40,33,39,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
55,58,31,31,34,61,60,36,34,61,59,35,34,36,34,35,2.0
53,64,25,33,28,67,58,38,28,67,57,37,28,38,28,37,1.0
59,55,34,32,37,58,61,34,37,58,61,34,37,34,37,34,1.0
53,59,30,34,33,62,57,38,33,62,57,38,33,38,33,38,1.0
49,61,28,37,31,64,54,42,31,64,53,41,31,42,31,41,2.0
51,61,28,37,31,64,55,41,31,64,54,40,31,41,31,40,2.0
52,66,25,34,27,68,57,39,27,68,56,38,27,39,27,38,1.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
60,60,29,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
50,65,26,38,28,67,54,42,28,67,53,41,28,42,28,41,1.0
53,62,29,36,31,64,56,39,31,64,56,39,31,39,31,39,2.0
49,65,26,39,28,67,53,43,28,67,52,42,28,43,28,42,1.0
58,60,31,30,33,62,62,34,33,62,61,33,33,34,33,33,2.0
57,59,30,29,33,62,62,34,33,62,61,33,33,34,33,33,1.0
62,67,24,26,26,69,66,30,26,69,65,29,26,30,26,29,1.0
59,57,34,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
53,58,33,38,35,60,55,40,35,60,55,40,35,40,35,40,1.0
55,58,33,34,35,60,58,37,35,60,58,37,35,37,35,37,1.0
57,60,29,30,32,63,61,34,32,63,61,34,32,34,32,34,1.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
58,58,29,30,33,62,62,34,33,62,61,33,33,34,33,33,1.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,1.0
60,56,35,31,37,58,62,33,37,58,62,33,37,33,37,33,2.0
54,62,29,37,31,64,56,39,31,64,56,39,31,39,31,39,2.0
58,53,38,30,40,55,62,34,40,55,61,33,40,34,40,33,1.0
63,62,28,27,31,65,66,30,30,64,65,29,31,30,30,29,1.0
52,61,28,36,31,64,56,40,31,64,55,39,31,40,31,39,2.0
61,56,35,30,37,58,63,32,37,58,63,32,37,32,37,32,2.0
55,64,27,31,29,66,60,36,29,66,59,35,29,36,29,35,2.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,2.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
54,57,34,35,36,59,57,38,36,59,57,38,36,38,36,38,2.0
55,58,31,36,34,61,57,38,34,61,57,38,34,38,34,38,2.0
53,55,34,35,37,58,57,39,37,58,56,38,37,39,37,38,2.0
59,66,24,29,27,69,63,33,26,68,62,32,27,33,26,32,2.0
59,62,29,29,31,64,63,33,31,64,62,32,31,33,31,32,1.0
56,67,24,30,26,69,61,35,26,69,60,34,26,35,26,34,1.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,1.0
58,59,30,33,33,62,60,35,33,62,60,35,33,35,33,35,2.0
56,59,32,32,34,61,60,36,34,61,59,35,34,36,34,35,1.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,1.0
54,56,35,32,37,58,59,37,37,58,58,36,37,37,37,36,2.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,2.0
59,55,34,29,37,58,63,33,37,58,62,32,37,33,37,32,1.0
54,56,33,33,36,59,58,37,36,59,58,37,36,37,36,37,1.0
60,60,28,29,32,64,63,32,31,63,63,32,32,32,31,32,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
59,62,28,29,31,65,63,33,30,64,62,32,31,33,30,32,2.0
52,57,32,36,35,60,56,40,35,60,55,39,35,40,35,39,2.0
54,56,33,34,36,59,58,38,36,59,57,37,36,38,36,37,2.0
59,53,36,32,39,56,61,34,39,56,61,34,39,34,39,34,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
64,62,28,26,31,65,67,29,30,64,66,28,31,29,30,28,1.0
63,64,27,27,29,66,66,30,29,66,65,29,29,30,29,29,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,2.0
62,54,35,29,38,57,64,31,38,57,64,31,38,31,38,31,1.0
55,57,34,33,36,59,59,37,36,59,58,36,36,37,36,36,2.0
53,61,28,35,31,64,57,39,31,64,56,38,31,39,31,38,1.0
57,60,31,29,33,62,62,34,33,62,61,33,33,34,33,33,2.0
59,58,29,29,33,62,63,33,33,62,62,32,33,33,33,32,1.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,1.0
59,57,32,30,35,60,62,33,35,60,62,33,35,33,35,33,1.0
60,57,34,28,36,59,64,32,36,59,63,31,36,32,36,31,2.0
54,60,29,35,32,63,57,38,32,63,57,38,32,38,32,38,1.0
49,61,30,39,32,63,53,43,32,63,52,42,32,43,32,42,2.0
54,65,26,34,28,67,58,38,28,67,57,37,28,38,28,37,1.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,2.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,1.0
55,56,34,34,37,59,58,37,36,58,58,37,37,37,36,37,1.0
64,66,25,24,27,68,68,28,27,68,67,27,27,28,27,27,2.0
55,57,32,36,35,60,57,38,35,60,57,38,35,38,35,38,2.0
54,57,32,37,35,60,56,39,35,60,56,39,35,39,35,39,1.0
58,57,34,28,36,59,63,33,36,59,62,32,36,33,36,32,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,1.0
58,62,29,30,31,64,62,34,31,64,61,33,31,34,31,33,2.0
62,65,26,28,28,67,65,31,28,67,64,30,28,31,28,30,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
59,58,31,28,34,61,63,32,34,61,63,32,34,32,34,32,2.0
57,57,33,32,36,60,60,35,35,59,60,35,36,35,35,35,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,1.0
57,55,36,34,38,57,59,36,38,57,59,36,38,36,38,36,2.0
54,58,33,34,35,60,58,38,35,60,57,37,35,38,35,37,2.0
54,56,35,37,37,58,56,39,37,58,56,39,37,39,37,39,2.0
58,59,30,31,33,62,61,34,33,62,61,34,33,34,33,34,2.0
59,63,27,29,30,66,63,33,29,65,62,32,30,33,29,32,2.0
59,53,36,30,39,56,62,33,39,56,62,33,39,33,39,33,2.0
54,65,26,35,28,67,57,38,28,67,57,38,28,38,28,38,1.0
64,61,30,26,32,63,67,29,32,63,66,28,32,29,32,28,1.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
52,66,25,35,27,68,56,39,27,68,56,39,27,39,27,39,1.0
58,59,32,33,34,61,60,35,34,61,60,35,34,35,34,35,1.0
53,61,28,34,31,64,57,38,31,64,57,38,31,38,31,38,1.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
60,56,33,29,36,59,63,32,36,59,63,32,36,32,36,32,1.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
59,54,33,29,37,58,63,33,37,58,62,32,37,33,37,32,1.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
61,62,27,27,30,65,65,31,30,65,64,30,30,31,30,30,2.0
59,54,37,32,39,56,61,34,39,56,61,34,39,34,39,34,2.0
61,61,26,27,30,65,65,31,30,65,64,30,30,31,30,30,2.0
58,58,33,28,35,60,63,33,35,60,62,32,35,33,35,32,2.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
61,58,33,30,35,60,63,32,35,60,63,32,35,32,35,32,1.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
59,54,34,32,38,58,61,34,37,57,61,34,38,34,37,34,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
58,60,31,28,33,62,63,33,33,62,62,32,33,33,33,32,2.0
59,56,33,30,36,59,62,33,36,59,62,33,36,33,36,33,1.0
63,65,26,27,28,67,66,30,28,67,65,29,28,30,28,29,1.0
61,55,34,30,37,58,63,32,37,58,63,32,37,32,37,32,1.0
55,56,33,36,36,59,57,38,36,59,57,38,36,38,36,38,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
55,56,33,32,36,59,59,36,36,59,59,36,36,36,36,36,1.0
50,63,28,38,30,65,54,42,30,65,53,41,30,42,30,41,2.0
53,60,29,34,32,63,57,38,32,63,57,38,32,38,32,38,1.0
58,57,32,31,35,60,61,34,35,60,61,34,35,34,35,34,2.0
61,59,30,30,33,62,63,32,33,62,63,32,33,32,33,32,1.0
60,55,36,28,38,57,64,32,38,57,63,31,38,32,38,31,1.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
60,60,31,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
55,59,28,32,32,63,59,36,32,63,59,36,32,36,32,36,1.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
62,64,26,28,29,67,65,31,28,66,64,30,29,31,28,30,2.0
60,57,30,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,2.0
60,59,32,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
52,65,26,34,28,67,57,39,28,67,56,38,28,39,28,38,1.0
54,56,35,35,37,58,57,38,37,58,57,38,37,38,37,38,1.0
62,72,21,28,22,73,65,31,22,73,64,30,22,31,22,30,2.0
54,60,30,33,33,63,58,37,32,62,58,37,33,37,32,37,2.0
58,58,32,31,35,61,61,34,34,60,61,34,35,34,34,34,1.0
61,59,30,27,33,62,65,31,33,62,64,30,33,31,33,30,1.0
58,58,33,30,35,60,62,34,35,60,61,33,35,34,35,33,2.0
60,62,29,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
50,62,29,36,31,64,55,41,31,64,54,40,31,41,31,40,1.0
58,58,32,31,35,61,61,34,34,60,61,34,35,34,34,34,2.0
52,58,31,36,34,61,56,40,34,61,55,39,34,40,34,39,2.0
59,59,30,30,33,62,62,33,33,62,62,33,33,33,33,33,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
60,62,29,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
51,63,28,35,30,65,56,40,30,65,55,39,30,40,30,39,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
50,60,29,38,32,63,54,42,32,63,53,41,32,42,32,41,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
53,59,30,35,33,62,57,39,33,62,56,38,33,39,33,38,2.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
53,55,36,38,38,57,55,40,38,57,55,40,38,40,38,40,1.0
61,63,27,27,30,66,65,31,29,65,64,30,30,31,29,30,2.0
61,59,32,27,34,61,65,31,34,61,64,30,34,31,34,30,1.0
58,59,30,31,33,62,61,34,33,62,61,34,33,34,33,34,1.0
63,63,28,27,30,65,66,30,30,65,65,29,30,30,30,29,1.0
57,56,33,32,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,58,31,28,34,61,64,32,34,61,63,31,34,32,34,31,2.0
55,56,33,36,36,59,57,38,36,59,57,38,36,38,36,38,2.0
60,57,32,29,35,60,63,32,35,60,63,32,35,32,35,32,1.0
62,63,28,26,30,65,66,30,30,65,65,29,30,30,30,29,1.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
61,65,25,27,28,68,65,31,27,67,64,30,28,31,27,30,1.0
56,65,26,30,28,67,61,35,28,67,60,34,28,35,28,34,1.0
58,59,32,30,34,61,62,34,34,61,61,33,34,34,34,33,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
63,61,30,25,32,63,67,29,32,63,66,28,32,29,32,28,2.0
56,56,35,35,37,58,58,37,37,58,58,37,37,37,37,37,1.0
56,56,35,30,37,58,61,35,37,58,60,34,37,35,37,34,2.0
57,57,32,34,35,60,59,36,35,60,59,36,35,36,35,36,2.0
58,58,33,33,35,60,60,35,35,60,60,35,35,35,35,35,1.0
57,63,26,29,29,66,62,34,29,66,61,33,29,34,29,33,2.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,1.0
56,54,36,33,39,57,59,36,38,56,59,36,39,36,38,36,1.0
57,57,34,34,36,59,59,36,36,59,59,36,36,36,36,36,1.0
59,59,31,30,34,62,62,33,33,61,62,33,34,33,33,33,2.0
58,62,28,31,31,65,61,34,30,64,61,34,31,34,30,34,2.0
61,58,31,28,34,61,64,31,34,61,64,31,34,31,34,31,1.0
59,56,35,31,37,58,62,34,37,58,61,33,37,34,37,33,2.0
51,62,29,36,31,64,55,40,31,64,55,40,31,40,31,40,2.0
57,62,28,32,31,65,60,35,30,64,60,35,31,35,30,35,2.0
52,65,26,36,28,67,56,40,28,67,55,39,28,40,28,39,2.0
59,59,32,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
58,55,36,33,38,57,60,35,38,57,60,35,38,35,38,35,1.0
57,60,29,29,32,63,62,34,32,63,61,33,32,34,32,33,1.0
61,61,29,29,32,64,64,32,31,63,63,31,32,32,31,31,2.0
57,54,36,34,39,57,59,36,38,56,59,36,39,36,38,36,2.0
58,58,33,28,35,60,63,33,35,60,62,32,35,33,35,32,2.0
59,60,30,30,33,63,62,33,32,62,62,33,33,33,32,33,1.0
48,65,26,38,28,67,53,43,28,67,52,42,28,43,28,42,1.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,2.0
54,56,34,35,37,59,57,38,36,58,57,38,37,38,36,38,1.0
58,62,27,28,30,65,63,33,30,65,62,32,30,33,30,32,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,1.0
62,62,28,28,31,65,65,31,30,64,64,30,31,31,30,30,2.0
60,61,26,28,30,65,64,32,30,65,63,31,30,32,30,31,2.0
61,59,30,28,33,62,64,31,33,62,64,31,33,31,33,31,2.0
61,59,30,27,33,62,65,31,33,62,64,30,33,31,33,30,1.0
61,61,28,27,31,64,65,31,31,64,64,30,31,31,31,30,1.0
60,56,35,28,37,58,64,32,37,58,63,31,37,32,37,31,1.0
61,53,36,30,39,56,63,32,39,56,63,32,39,32,39,32,1.0
59,61,30,29,32,63,63,33,32,63,62,32,32,33,32,32,2.0
52,58,31,37,34,61,55,40,34,61,55,40,34,40,34,40,1.0
56,57,34,32,36,59,60,36,36,59,59,35,36,36,36,35,2.0
58,56,35,33,37,58,60,35,37,58,60,35,37,35,37,35,2.0
59,58,31,30,34,61,62,33,34,61,62,33,34,33,34,33,1.0
59,61,29,29,32,64,63,33,31,63,62,32,32,33,31,32,2.0
65,63,28,26,30,65,67,28,30,65,67,28,30,28,30,28,1.0
57,56,35,34,37,58,59,36,37,58,59,36,37,36,37,36,2.0
55,58,31,34,34,61,58,37,34,61,58,37,34,37,34,37,2.0
59,58,31,29,34,61,63,33,34,61,62,32,34,33,34,32,2.0
60,55,34,28,37,58,64,32,37,58,63,31,37,32,37,31,1.0
60,63,27,28,30,66,64,32,29,65,63,31,30,32,29,31,2.0
56,58,33,33,35,60,59,36,35,60,59,36,35,36,35,36,1.0
57,60,29,31,32,63,61,35,32,63,60,34,32,35,32,34,2.0
62,64,27,26,29,66,66,30,29,66,65,29,29,30,29,29,2.0
58,62,28,30,31,65,62,34,30,64,61,33,31,34,30,33,1.0
53,61,28,34,31,64,57,38,31,64,57,38,31,38,31,38,1.0
59,58,33,29,35,60,63,33,35,60,62,32,35,33,35,32,2.0
61,66,24,27,27,69,65,31,26,68,64,30,27,31,26,30,1.0
53,59,30,36,33,62,56,39,33,62,56,39,33,39,33,39,2.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,1.0
63,54,35,28,38,57,65,30,38,57,65,30,38,30,38,30,1.0
61,59,32,27,34,61,65,31,34,61,64,30,34,31,34,30,2.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
60,58,29,28,33,62,64,32,33,62,63,31,33,32,33,31,1.0
59,64,26,31,29,67,62,34,28,66,61,33,29,34,28,33,2.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,1.0
62,63,27,28,30,66,65,31,29,65,64,30,30,31,29,30,2.0
60,63,27,28,30,66,64,32,29,65,63,31,30,32,29,31,2.0
59,56,33,29,36,59,63,33,36,59,62,32,36,33,36,32,1.0
62,63,28,28,30,65,65,31,30,65,64,30,30,31,30,30,2.0
59,56,35,32,37,58,61,34,37,58,61,34,37,34,37,34,2.0
58,57,34,33,36,59,60,35,36,59,60,35,36,35,36,35,2.0
60,58,33,31,35,60,62,33,35,60,62,33,35,33,35,33,2.0
56,61,30,30,32,63,61,35,32,63,60,34,32,35,32,34,1.0
60,59,28,28,32,63,64,32,32,63,63,31,32,32,32,31,1.0
59,61,30,29,32,63,63,33,32,63,62,32,32,33,32,32,1.0
51,66,25,35,27,68,56,40,27,68,55,39,27,40,27,39,1.0
55,55,34,33,37,58,59,37,37,58,58,36,37,37,37,36,1.0
52,60,29,36,32,63,56,40,32,63,55,39,32,40,32,39,2.0
57,58,33,34,35,60,59,36,35,60,59,36,35,36,35,36,2.0
54,55,35,35,38,58,57,38,37,57,57,38,38,38,37,38,1.0
62,61,29,28,32,64,65,31,31,63,64,30,32,31,31,30,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
59,57,34,32,36,59,61,34,36,59,61,34,36,34,36,34,2.0
59,67,23,27,26,70,64,32,25,69,63,31,26,32,25,31,2.0
60,57,30,28,34,61,64,32,34,61,63,31,34,32,34,31,1.0
62,61,29,28,32,64,65,31,31,63,64,30,32,31,31,30,2.0
60,60,27,28,31,64,64,32,31,64,63,31,31,32,31,31,1.0
59,55,36,29,38,57,63,33,38,57,62,32,38,33,38,32,2.0
56,51,38,33,41,54,59,36,41,54,59,36,41,36,41,36,2.0
56,57,32,34,35,60,59,37,35,60,58,36,35,37,35,36,2.0
59,63,25,29,29,67,63,33,28,66,62,32,29,33,28,32,1.0
61,60,29,28,32,63,64,31,32,63,64,31,32,31,32,31,2.0
60,58,31,29,34,61,63,32,34,61,63,32,34,32,34,32,1.0
60,57,34,31,36,59,62,33,36,59,62,33,36,33,36,33,1.0
59,58,33,32,35,60,61,34,35,60,61,34,35,34,35,34,2.0
