@relation 'Sax dominant'

@attribute o1atMaee numeric
@attribute o1atLaee numeric
@attribute o1atMbcb numeric
@attribute o1atLbcb numeric
@attribute o1atMded numeric
@attribute o1atLded numeric
@attribute o1atMdcb numeric
@attribute o1atLdcb numeric
@attribute o1atMbcd numeric
@attribute o1atLbcd numeric
@attribute o1atMccc numeric
@attribute o1atLccc numeric
@attribute o1atMccb numeric
@attribute o1atLccb numeric
@attribute o1atMbcc numeric
@attribute o1atLbcc numeric
@attribute o1atLeee numeric
@attribute o1atMdcd numeric
@attribute o1atLdcd numeric
@attribute o1atMeed numeric
@attribute o1atLeed numeric
@attribute o1atMdcc numeric
@attribute o1atLdcc numeric
@attribute o1atMccd numeric
@attribute o1atLccd numeric
@attribute o1atMbdb numeric
@attribute o1atLbdb numeric
@attribute o1atMddc numeric
@attribute o1atLddc numeric
@attribute o1atMbde numeric
@attribute o1atLbde numeric
@attribute o1atMcbb numeric
@attribute o1atLcbb numeric
@attribute o1atMbbc numeric
@attribute o1atLbbc numeric
@attribute o1atMcdd numeric
@attribute o1atLcdd numeric
@attribute o1atMbdd numeric
@attribute o1atLbdd numeric
@attribute o1atMddb numeric
@attribute o1atLddb numeric
@attribute o1atMbbb numeric
@attribute o1atLbbb numeric
@attribute o1atMcdc numeric
@attribute o1atLcdc numeric
@attribute o1atMedd numeric
@attribute o1atLedd numeric
@attribute o1atMcbd numeric
@attribute o1atLcbd numeric
@attribute o1atMbbe numeric
@attribute o1atLbbe numeric
@attribute o1atMddd numeric
@attribute o1atLddd numeric
@attribute o1atMedc numeric
@attribute o1atLedc numeric
@attribute o1atMbbd numeric
@attribute o1atLbbd numeric
@attribute o1atMdbb numeric
@attribute o1atLdbb numeric
@attribute o1atMcbc numeric
@attribute o1atLcbc numeric
@attribute o1atMced numeric
@attribute o1atLced numeric
@attribute o1atMcce numeric
@attribute o1atLcce numeric
@attribute o1atMbdc numeric
@attribute o1atLbdc numeric
@attribute o1atMcec numeric
@attribute o1atLcec numeric
@attribute o1atMecd numeric
@attribute o1atLecd numeric
@attribute o1atMcbe numeric
@attribute o1atLcbe numeric
@attribute o1atMeec numeric
@attribute o1atLeec numeric
@attribute o1atMecb numeric
@attribute o1atLecb numeric
@attribute o1atMdce numeric
@attribute o1atLdce numeric
@attribute o1atMdbc numeric
@attribute o1atLdbc numeric
@attribute o1atMeeb numeric
@attribute o1atLeeb numeric
@attribute o1atMebb numeric
@attribute o1atLebb numeric
@attribute o1atMdde numeric
@attribute o1atLdde numeric
@attribute o1atMcde numeric
@attribute o1atLcde numeric
@attribute o1atMede numeric
@attribute o1atLede numeric
@attribute o1atMedb numeric
@attribute o1atLedb numeric
@attribute o1atMcdb numeric
@attribute o1atLcdb numeric
@attribute o1atMdec numeric
@attribute o1atLdec numeric
@attribute o1atMecc numeric
@attribute o1atLecc numeric
@attribute o1atMdbd numeric
@attribute o1atLdbd numeric
@attribute o1atMabd numeric
@attribute o1atLabd numeric
@attribute o1atMdee numeric
@attribute o1atLdee numeric
@attribute o1atMcee numeric
@attribute o1atLcee numeric
@attribute o1atMaaa numeric
@attribute o1atMaab numeric
@attribute o1atLaab numeric
@attribute o1atMabc numeric
@attribute o1atLabc numeric
@attribute o1atMacc numeric
@attribute o1atLacc numeric
@attribute o1atMaac numeric
@attribute o1atLaac numeric
@attribute o1atMaed numeric
@attribute o1atLaed numeric
@attribute o1atMcaa numeric
@attribute o1atLcaa numeric
@attribute o1atMaca numeric
@attribute o1atLaca numeric
@attribute o1atMacd numeric
@attribute o1atLacd numeric
@attribute o1atMade numeric
@attribute o1atLade numeric
@attribute o1atMaec numeric
@attribute o1atLaec numeric
@attribute o1atMadd numeric
@attribute o1atLadd numeric
@attribute o1atMaad numeric
@attribute o1atLaad numeric
@attribute o1atMabb numeric
@attribute o1atLabb numeric
@attribute o1atMaeb numeric
@attribute o1atLaeb numeric
@attribute o1atMdaa numeric
@attribute o1atLdaa numeric
@attribute o1atMada numeric
@attribute o1atLada numeric
@attribute o1atMaba numeric
@attribute o1atLaba numeric
@attribute o1atMbaa numeric
@attribute o1atLbaa numeric
@attribute o1atMadb numeric
@attribute o1atLadb numeric
@attribute destClass {1,3,2}

@data
1,3,12,57,84,4,35,24,30,19,46,31,29,44,24,43,2,66,7,88,3,57,19,55,13,13,24,66,13,35,3,21,58,18,57,64,9,33,12,36,13,12,93,50,20,85,3,34,14,22,5,82,6,68,5,21,24,22,25,30,35,65,4,57,3,25,23,51,5,67,4,35,3,69,3,35,6,68,2,31,19,36,3,22,6,85,2,67,2,88,2,36,5,30,20,67,4,57,6,35,7,0,25,88,2,69,2,0,0,94,0,58,0,44,0,58,0,5,0,58,0,58,0,20,0,4,0,6,0,13,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,1
1,3,24,51,83,4,39,20,40,20,57,29,35,39,37,38,2,69,12,87,2,62,16,62,17,24,21,69,12,41,5,27,52,28,51,69,12,40,12,41,13,21,93,62,19,83,4,39,17,29,6,80,9,70,5,28,21,29,22,39,34,69,4,63,5,37,19,62,6,71,5,40,5,72,3,40,7,70,4,41,16,42,3,29,7,83,4,71,5,87,3,42,5,36,21,70,6,63,6,41,12,0,22,87,2,72,2,0,0,94,0,52,0,39,0,52,0,5,0,52,0,52,0,21,0,6,0,7,0,13,0,22,0,94,0,7,0,22,0,22,0,94,0,93,0,22,1
1,3,20,55,83,5,35,20,36,20,59,31,31,42,35,41,2,70,12,87,2,64,15,64,19,20,21,70,13,37,5,22,56,23,55,69,14,36,14,36,15,17,93,62,19,83,5,35,19,24,6,80,11,71,5,23,21,23,22,35,38,69,5,65,5,35,19,62,5,71,5,36,5,72,2,36,6,71,4,36,15,38,3,24,7,83,4,71,5,87,3,37,6,31,21,70,5,65,5,36,12,0,22,87,2,72,2,0,0,94,0,56,0,42,0,56,0,6,0,56,0,56,0,21,0,6,0,6,0,15,0,22,0,94,0,7,0,22,0,22,0,94,0,93,0,22,2
1,3,12,59,83,5,32,21,30,18,57,34,29,47,27,46,2,70,10,87,2,63,16,63,15,12,21,69,13,33,5,21,60,19,59,69,12,31,13,33,14,12,93,61,18,83,4,32,16,21,6,80,10,71,6,20,21,21,22,31,38,69,5,64,4,28,20,61,6,71,4,33,4,72,3,33,7,71,4,31,17,34,3,21,7,83,4,71,4,87,3,34,6,29,19,69,6,64,6,33,11,0,22,87,2,72,2,0,0,94,0,60,0,47,0,60,0,6,0,60,0,60,0,19,0,6,0,7,0,14,0,22,0,94,0,7,0,22,0,22,0,94,0,93,0,22,3
1,5,19,53,82,7,39,26,34,21,48,30,33,40,29,39,4,66,13,86,5,57,21,56,15,20,26,66,17,39,6,25,54,23,53,64,13,37,16,40,17,16,93,53,22,83,7,38,17,26,7,80,12,67,8,25,26,26,27,34,34,64,7,57,5,30,25,53,7,66,7,39,5,67,5,39,8,67,5,35,21,40,5,26,8,83,5,66,5,86,4,40,8,34,22,66,7,57,8,39,13,0,27,86,4,67,4,0,0,94,0,54,0,40,0,54,0,8,0,54,0,54,0,22,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,2
1,3,21,55,83,5,36,20,36,19,62,35,34,44,34,43,2,71,12,87,2,66,17,66,17,21,20,71,14,37,5,25,56,25,55,70,14,36,14,37,15,18,93,64,19,83,5,36,17,26,6,80,11,72,6,25,20,26,21,36,39,70,5,67,5,34,19,64,6,72,5,37,5,73,3,37,7,72,4,37,17,38,3,26,7,83,4,72,5,87,3,38,6,34,20,71,6,67,6,37,12,0,21,87,2,73,2,0,0,94,0,56,0,44,0,56,0,6,0,56,0,56,0,20,0,6,0,7,0,15,0,21,0,94,0,7,0,21,0,21,0,94,0,93,0,21,1
1,3,13,57,84,3,35,22,30,16,51,30,30,44,25,43,2,69,7,88,2,60,16,60,13,13,21,70,11,35,3,22,58,18,57,68,9,33,10,35,11,13,93,57,17,85,4,35,14,22,5,82,6,71,5,21,21,22,22,31,35,69,4,61,3,28,21,57,5,70,4,36,3,72,3,36,6,71,3,31,16,36,3,22,6,85,2,70,2,88,2,36,5,30,17,70,4,61,5,35,7,0,22,88,2,72,2,0,0,94,0,58,0,44,0,58,0,5,0,58,0,58,0,17,0,4,0,6,0,11,0,22,0,94,0,6,0,22,0,22,0,94,0,93,0,22,2
1,3,18,56,83,5,34,18,35,18,63,34,32,45,34,44,2,72,11,87,2,67,15,67,17,18,19,72,12,36,5,23,57,24,56,71,13,35,13,35,14,17,93,65,17,83,5,34,17,25,6,80,10,73,5,24,19,24,20,34,38,71,5,68,5,34,17,65,5,73,5,35,5,74,2,35,6,73,4,35,15,37,3,25,7,83,4,73,5,87,3,36,6,32,19,72,5,68,5,35,11,0,20,87,2,74,2,0,0,94,0,57,0,45,0,57,0,6,0,57,0,57,0,19,0,6,0,6,0,14,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,3,14,55,84,4,37,25,32,20,44,29,30,42,25,41,2,65,9,88,3,55,18,54,14,14,25,66,12,37,3,23,56,20,55,64,10,35,12,37,13,13,93,50,20,85,4,36,15,24,5,82,7,67,4,23,25,24,26,32,32,65,4,55,3,27,24,51,5,66,5,37,3,68,3,37,6,67,3,33,18,38,3,24,6,85,2,66,2,88,2,38,5,30,21,67,4,55,5,37,9,0,26,88,2,68,2,0,0,94,0,56,0,42,0,56,0,5,0,56,0,56,0,21,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,3
1,4,23,49,87,4,43,18,39,14,57,28,40,37,33,36,3,74,8,89,4,65,16,64,10,24,18,75,9,43,3,30,50,27,49,73,7,42,8,44,9,20,93,64,15,88,5,42,10,31,4,87,6,75,5,30,18,31,19,39,30,73,4,65,3,35,17,64,4,74,5,43,3,75,4,43,5,75,3,40,16,44,4,31,5,88,3,74,3,89,3,44,5,41,15,75,4,65,5,43,8,0,19,89,3,75,3,0,0,94,0,50,0,37,0,50,0,5,0,50,0,50,0,15,0,4,0,5,0,9,0,19,0,94,0,5,0,19,0,19,0,94,0,93,0,19,2
1,3,19,56,83,5,34,17,35,17,66,33,33,43,34,42,2,73,11,87,2,69,15,69,16,19,18,73,12,36,5,21,57,22,56,72,13,35,13,35,14,15,93,67,16,83,5,34,16,23,6,80,10,74,5,22,18,22,19,34,39,72,5,70,5,34,16,67,5,74,5,35,5,75,2,35,6,74,4,35,15,37,3,23,7,83,4,74,5,87,3,36,6,33,18,73,5,70,5,35,11,0,19,87,2,75,2,0,0,94,0,57,0,43,0,57,0,6,0,57,0,57,0,18,0,6,0,6,0,14,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,1
1,3,11,62,83,5,30,17,28,14,67,38,29,50,26,49,2,75,9,87,2,71,15,71,11,11,16,74,12,30,5,18,63,17,62,74,10,28,11,30,12,10,93,69,15,83,4,30,12,18,6,80,9,76,6,17,16,18,17,29,43,74,5,72,4,26,16,69,6,76,4,31,4,77,3,31,7,76,4,29,15,31,3,18,7,83,4,76,4,87,3,31,6,29,15,74,6,72,6,30,9,0,17,87,2,77,2,0,0,94,0,63,0,50,0,63,0,6,0,63,0,63,0,15,0,6,0,7,0,12,0,17,0,94,0,7,0,17,0,17,0,94,0,93,0,17,3
1,3,21,54,83,5,36,17,37,17,66,31,35,41,36,40,2,73,11,87,2,69,15,69,16,21,18,73,12,38,5,23,55,24,54,72,13,37,13,37,14,17,93,67,16,83,5,36,16,25,6,80,10,74,5,24,18,24,19,36,37,72,5,70,5,36,16,67,5,74,5,37,5,75,2,37,6,74,4,37,15,39,3,25,7,83,4,74,5,87,3,38,6,35,18,73,5,70,5,37,11,0,19,87,2,75,2,0,0,94,0,55,0,41,0,55,0,6,0,55,0,55,0,18,0,6,0,6,0,14,0,19,0,94,0,7,0,19,0,19,0,94,0,93,0,19,1
1,4,16,54,85,5,38,25,31,18,45,29,32,40,25,39,3,67,9,88,4,56,20,55,12,17,25,66,14,38,4,23,55,19,54,65,9,36,13,39,14,13,93,51,19,86,4,37,14,24,5,84,8,68,6,23,25,24,26,31,33,65,5,56,3,27,24,51,5,67,4,38,3,68,4,38,6,68,3,32,20,39,4,24,6,86,3,67,3,88,3,39,6,33,19,66,5,56,6,38,9,0,26,88,3,68,3,0,0,94,0,55,0,40,0,55,0,6,0,55,0,55,0,19,0,5,0,6,0,14,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,3
1,3,17,54,83,5,36,18,37,18,63,29,34,40,35,39,2,72,11,87,2,67,15,67,16,17,19,72,12,38,5,22,55,23,54,71,13,37,13,37,14,13,93,65,17,83,5,36,16,24,6,80,10,73,5,23,19,23,20,36,33,71,5,68,5,35,17,65,5,73,5,37,5,74,2,37,6,73,4,37,15,39,3,24,7,83,4,73,5,87,3,38,6,34,19,72,5,68,5,37,11,0,20,87,2,74,2,0,0,94,0,55,0,40,0,55,0,6,0,55,0,55,0,19,0,6,0,6,0,14,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,3,15,56,86,3,36,17,34,15,61,30,36,42,30,41,2,74,7,89,3,68,16,67,11,15,17,76,9,36,2,22,57,20,56,73,8,35,9,37,10,12,93,65,15,87,5,35,11,22,4,85,6,76,5,21,17,22,18,34,35,74,4,68,3,30,16,65,4,74,5,36,3,76,3,36,5,76,3,35,17,37,3,22,5,87,2,74,2,89,2,37,5,36,16,76,3,68,5,36,7,0,18,89,2,76,2,0,0,94,0,57,0,42,0,57,0,5,0,57,0,57,0,16,0,3,0,5,0,10,0,18,0,94,0,5,0,18,0,18,0,94,0,93,0,18,1
1,3,12,63,86,3,29,15,28,13,68,39,28,49,26,48,2,76,7,89,3,73,13,71,11,12,15,78,10,29,2,15,64,14,63,74,9,29,10,30,11,7,93,69,13,87,5,28,12,15,4,85,7,78,5,15,15,15,16,27,46,75,4,73,3,26,14,69,4,76,5,29,4,78,3,29,5,78,2,28,14,30,3,15,5,87,2,76,2,89,2,30,5,28,14,78,3,73,5,29,7,0,16,89,2,78,2,0,0,94,0,64,0,49,0,64,0,5,0,64,0,64,0,14,0,3,0,5,0,11,0,16,0,94,0,5,0,16,0,16,0,94,0,93,0,16,3
1,4,14,56,85,5,35,26,31,22,45,32,30,44,25,43,3,65,12,88,4,55,22,54,16,15,27,65,16,36,4,22,57,20,56,63,13,34,16,37,17,14,93,50,22,86,5,34,17,24,5,84,11,66,6,23,27,24,28,30,35,63,5,55,3,26,25,50,5,65,5,35,3,66,4,35,6,66,3,32,22,37,4,24,6,86,3,65,3,88,3,37,6,31,23,65,5,55,6,36,12,0,28,88,3,66,3,0,0,94,0,57,0,44,0,57,0,6,0,57,0,57,0,23,0,5,0,6,0,17,0,28,0,94,0,6,0,28,0,28,0,94,0,93,0,28,2
1,3,15,55,84,4,38,25,31,18,46,28,32,41,23,40,2,66,8,88,3,57,19,55,11,15,24,66,13,37,3,23,56,18,55,64,9,35,12,38,13,13,93,51,19,85,3,37,12,23,5,82,7,68,5,22,24,23,25,32,33,65,4,57,3,25,24,52,5,67,4,38,3,69,3,38,6,68,2,32,19,38,3,23,6,85,2,67,2,88,2,38,5,32,19,67,4,57,6,37,8,0,25,88,2,69,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,19,0,4,0,6,0,13,0,25,0,94,0,6,0,25,0,25,0,94,0,93,0,25,3
1,4,26,47,87,4,46,21,42,17,58,27,43,36,38,35,3,72,10,89,4,65,18,64,12,26,20,73,13,45,3,34,48,32,47,71,10,44,12,46,13,23,93,62,18,88,5,45,13,34,4,87,9,73,5,33,20,34,21,43,28,71,4,65,3,38,20,62,4,72,5,46,3,73,4,46,5,73,3,43,18,46,4,34,5,88,3,72,3,89,3,46,5,43,18,73,4,65,5,45,10,0,21,89,3,73,3,0,0,94,0,48,0,36,0,48,0,5,0,48,0,48,0,18,0,4,0,5,0,13,0,21,0,94,0,5,0,21,0,21,0,94,0,93,0,21,3
1,4,18,53,85,5,39,26,32,19,45,28,33,40,26,39,3,66,11,88,4,55,20,54,13,18,26,66,14,39,4,25,54,21,53,64,10,37,14,40,15,16,93,51,19,86,5,38,15,26,5,84,9,67,6,25,26,26,27,32,32,64,5,55,3,28,25,51,5,66,5,39,3,67,4,39,6,67,3,33,20,40,4,26,6,86,3,66,3,88,3,40,6,33,20,66,5,55,6,39,11,0,27,88,3,67,3,0,0,94,0,54,0,40,0,54,0,6,0,54,0,54,0,20,0,5,0,6,0,15,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,2
1,3,17,58,85,4,34,19,34,17,66,35,33,46,32,45,2,73,11,88,2,69,17,69,15,17,18,73,14,34,4,22,59,22,58,73,13,34,13,34,14,15,93,67,18,85,4,34,16,22,5,83,10,74,5,22,18,22,19,34,41,73,4,70,4,32,18,67,5,74,4,35,5,75,3,35,6,74,4,34,17,35,3,22,6,85,4,74,4,88,3,35,5,33,18,73,5,70,5,34,11,0,19,88,2,75,2,0,0,94,0,59,0,46,0,59,0,5,0,59,0,59,0,18,0,5,0,6,0,14,0,19,0,94,0,6,0,19,0,19,0,94,0,93,0,19,3
1,5,22,50,82,7,41,26,36,21,45,28,35,38,30,37,4,65,13,86,5,55,21,54,15,23,27,65,16,42,6,28,51,26,50,63,13,40,16,43,17,20,93,51,21,83,7,40,17,30,7,80,12,66,8,29,27,30,28,35,31,63,7,55,5,32,25,51,7,65,7,41,5,66,5,41,8,66,5,37,21,43,5,30,8,83,5,65,5,86,4,43,8,36,22,65,7,55,8,42,13,0,28,86,4,66,4,0,0,94,0,51,0,38,0,51,0,8,0,51,0,51,0,22,0,7,0,8,0,17,0,28,0,94,0,8,0,28,0,28,0,94,0,93,0,28,3
1,3,12,58,84,3,34,27,28,20,40,31,26,45,21,44,2,63,10,88,2,51,18,51,14,12,26,64,12,34,3,21,59,16,58,63,8,32,11,34,12,12,93,49,21,85,3,34,15,21,5,82,7,65,4,20,26,21,27,29,36,64,3,52,3,23,26,50,5,65,4,35,3,67,3,35,6,65,3,29,18,35,3,21,6,85,2,65,2,88,2,35,4,26,21,65,4,52,5,34,10,0,27,88,2,67,2,0,0,94,0,59,0,45,0,59,0,4,0,59,0,59,0,21,0,4,0,6,0,12,0,27,0,94,0,6,0,27,0,27,0,94,0,93,0,27,3
1,3,0,93,88,3,0,8,0,7,78,93,0,93,0,93,2,85,3,90,3,82,8,81,7,0,7,85,4,0,2,0,93,0,93,84,3,0,3,0,4,0,93,81,7,89,3,0,7,0,3,88,3,86,4,0,7,0,8,0,93,84,3,82,3,0,7,81,3,85,3,0,3,86,3,0,4,86,2,0,8,0,3,0,4,89,2,85,2,90,2,0,4,0,7,85,3,82,4,0,3,0,8,90,2,86,2,0,0,94,0,94,0,94,0,94,0,4,0,93,0,94,0,8,0,3,0,4,0,4,0,8,0,94,0,4,0,8,0,8,0,94,0,93,0,8,1
1,3,15,55,86,4,37,25,31,19,45,28,32,41,23,40,2,67,9,89,3,56,19,55,12,15,25,67,13,37,3,23,56,18,55,65,10,35,13,38,14,13,93,51,19,87,4,36,13,23,4,85,8,68,5,22,25,23,26,31,33,65,4,56,2,25,24,51,4,67,4,37,2,68,3,37,5,68,2,32,20,38,3,23,5,87,2,67,2,89,2,38,5,32,20,67,4,56,5,37,9,0,26,89,2,68,2,0,0,94,0,56,0,41,0,56,0,5,0,56,0,56,0,20,0,4,0,5,0,14,0,26,0,94,0,5,0,26,0,26,0,94,0,93,0,26,3
1,3,15,59,86,3,33,16,33,14,70,35,32,46,32,45,2,76,9,89,2,73,14,73,13,15,15,76,12,33,3,20,60,20,59,76,11,33,11,33,12,12,93,71,15,87,3,33,14,20,4,85,9,77,4,20,15,20,16,33,41,76,3,74,3,32,15,71,4,77,3,34,4,78,3,34,5,77,3,33,14,34,3,20,5,87,3,77,3,89,2,34,4,32,15,76,4,74,4,33,9,0,16,89,2,78,2,0,0,94,0,60,0,46,0,60,0,4,0,60,0,60,0,15,0,4,0,5,0,12,0,16,0,94,0,5,0,16,0,16,0,94,0,93,0,16,3
1,3,25,49,88,3,44,18,42,15,59,29,39,38,38,37,2,75,6,90,3,67,13,66,12,25,17,76,9,43,2,32,50,31,49,74,8,43,8,44,9,22,93,64,16,89,4,43,13,32,3,88,5,76,4,32,17,32,18,42,31,74,3,67,2,39,17,64,3,75,4,44,3,76,3,44,4,76,2,42,13,44,3,32,4,89,2,75,2,90,2,44,4,39,16,76,3,67,4,43,6,0,18,90,2,76,2,0,0,94,0,50,0,38,0,50,0,4,0,50,0,50,0,16,0,3,0,4,0,9,0,18,0,94,0,4,0,18,0,18,0,94,0,93,0,18,3
1,3,13,57,84,3,34,23,30,18,47,31,29,44,24,43,2,67,8,88,2,57,18,57,14,14,23,68,12,35,3,21,58,18,57,66,10,33,11,35,12,13,93,54,19,85,4,34,15,22,5,82,7,69,5,21,23,22,24,30,36,67,4,58,3,27,22,54,5,68,4,35,3,70,3,35,6,69,3,31,18,36,3,22,6,85,2,68,2,88,2,36,5,30,19,68,4,58,5,35,8,0,24,88,2,70,2,0,0,94,0,58,0,44,0,58,0,5,0,58,0,58,0,19,0,4,0,6,0,12,0,24,0,94,0,6,0,24,0,24,0,94,0,93,0,24,3
1,5,20,50,82,7,41,25,36,20,48,25,35,36,31,35,4,66,13,86,5,57,20,56,14,21,26,66,16,42,6,26,51,25,50,64,13,40,16,43,17,17,93,53,20,83,7,40,17,28,7,80,12,67,8,27,26,28,27,35,29,64,7,57,5,33,24,53,7,66,7,41,5,67,5,41,8,67,5,37,20,43,5,28,8,83,5,66,5,86,4,43,8,36,21,66,7,57,8,42,13,0,27,86,4,67,4,0,0,94,0,51,0,36,0,51,0,8,0,51,0,51,0,21,0,7,0,8,0,17,0,27,0,94,0,8,0,27,0,27,0,94,0,93,0,27,3
1,3,13,63,86,3,30,13,30,12,73,39,29,49,29,49,2,79,6,89,3,77,12,75,11,13,12,80,9,30,2,16,63,16,63,77,8,30,8,30,9,9,93,74,12,87,4,30,11,16,4,85,6,81,5,16,12,16,13,30,46,78,4,77,4,29,12,74,4,79,4,30,4,81,3,30,5,81,2,30,12,30,3,16,5,87,2,79,2,89,2,30,5,29,12,80,3,77,5,30,6,0,13,89,2,81,2,0,0,94,0,64,0,50,0,64,0,5,0,63,0,64,0,13,0,3,0,5,0,9,0,13,0,94,0,5,0,13,0,13,0,94,0,93,0,13,1
1,3,16,60,86,3,32,17,32,15,68,38,31,49,30,48,2,75,10,89,2,71,15,71,13,16,16,75,12,32,3,21,61,21,60,75,11,32,11,32,12,15,93,70,16,87,3,32,14,21,4,85,9,76,4,21,16,21,17,32,44,75,3,72,3,30,16,70,4,76,3,33,4,77,3,33,5,76,3,32,15,33,3,21,5,87,3,76,3,89,2,33,4,31,16,75,4,72,4,32,10,0,17,89,2,77,2,0,0,94,0,61,0,49,0,61,0,4,0,61,0,61,0,16,0,4,0,5,0,12,0,17,0,94,0,5,0,17,0,17,0,94,0,93,0,17,3
1,3,19,57,83,5,34,19,34,18,64,36,31,46,33,45,2,72,11,87,2,68,15,68,17,19,19,72,14,35,5,23,58,23,57,71,14,34,14,35,15,17,93,65,18,83,5,34,17,24,6,80,11,73,6,23,19,24,20,34,41,71,5,69,5,33,18,65,6,73,5,35,5,74,3,35,7,73,4,35,15,36,3,24,7,83,4,73,5,87,3,36,6,31,19,72,6,69,6,35,11,0,20,87,2,74,2,0,0,94,0,58,0,46,0,58,0,6,0,58,0,58,0,19,0,6,0,7,0,15,0,20,0,94,0,7,0,20,0,20,0,94,0,93,0,20,3
1,3,13,60,83,5,32,17,30,14,67,35,31,47,28,46,2,75,9,87,2,71,15,71,11,13,16,74,12,32,5,19,61,18,60,74,10,30,11,32,12,11,93,69,15,83,4,32,12,19,6,80,9,76,6,18,16,19,17,31,41,74,5,72,4,28,16,69,6,76,4,33,4,77,3,33,7,76,4,31,15,33,3,19,7,83,4,76,4,87,3,33,6,31,15,74,6,72,6,32,9,0,17,87,2,77,2,0,0,94,0,61,0,47,0,61,0,6,0,61,0,61,0,15,0,6,0,7,0,12,0,17,0,94,0,7,0,17,0,17,0,94,0,93,0,17,3
1,3,13,57,83,5,34,20,32,17,60,30,31,44,29,43,2,71,10,87,2,65,15,65,14,13,20,70,13,35,5,22,58,20,57,70,12,33,13,35,14,13,93,63,17,83,4,34,15,22,6,80,10,72,6,21,20,22,21,33,35,70,5,66,4,30,19,63,6,72,4,35,4,73,3,35,7,72,4,33,16,36,3,22,7,83,4,72,4,87,3,36,6,31,18,70,6,66,6,35,11,0,21,87,2,73,2,0,0,94,0,58,0,44,0,58,0,6,0,58,0,58,0,18,0,6,0,7,0,14,0,21,0,94,0,7,0,21,0,21,0,94,0,93,0,21,1
1,3,16,54,86,4,36,28,32,24,41,31,29,42,26,41,2,62,13,89,3,51,22,50,18,17,30,63,17,38,3,23,55,21,54,60,14,36,18,39,19,15,93,45,23,87,5,35,19,26,4,85,11,63,5,25,30,26,31,30,33,60,4,51,2,27,27,45,4,62,5,36,2,63,3,36,5,63,2,33,22,39,3,26,5,87,2,62,2,89,2,39,5,30,25,63,4,51,5,38,13,0,31,89,2,63,2,0,0,94,0,55,0,42,0,55,0,5,0,55,0,55,0,25,0,4,0,5,0,19,0,31,0,94,0,5,0,31,0,31,0,94,0,93,0,31,3
1,3,16,56,83,5,34,19,35,19,62,32,32,43,33,42,2,71,11,87,2,66,16,66,17,16,20,71,13,36,5,21,57,22,56,70,14,35,14,35,15,13,93,63,18,83,5,34,17,23,6,80,10,72,5,22,20,22,21,34,36,70,5,67,5,33,18,63,5,72,5,35,5,73,2,35,6,72,4,35,16,37,3,23,7,83,4,72,5,87,3,36,6,32,20,71,5,67,5,35,11,0,21,87,2,73,2,0,0,94,0,57,0,43,0,57,0,6,0,57,0,57,0,20,0,6,0,6,0,15,0,21,0,94,0,7,0,21,0,21,0,94,0,93,0,21,3
1,3,16,59,86,3,34,14,33,12,72,33,32,43,32,42,2,78,7,89,3,76,12,74,11,16,13,79,10,33,2,17,60,17,59,76,9,33,9,34,10,9,93,73,13,87,4,33,12,17,4,85,7,80,5,17,13,17,14,33,42,77,4,76,3,32,13,73,4,78,4,34,4,80,3,34,5,80,2,33,12,34,3,17,5,87,2,78,2,89,2,34,5,32,13,79,3,76,5,33,7,0,14,89,2,80,2,0,0,94,0,60,0,43,0,60,0,5,0,60,0,60,0,13,0,3,0,5,0,10,0,14,0,94,0,5,0,14,0,14,0,94,0,93,0,14,3
1,4,29,47,87,4,46,18,43,14,60,29,43,38,39,37,3,75,8,89,4,67,15,66,11,29,17,76,9,45,3,36,48,34,47,74,7,45,8,46,9,28,93,66,15,88,5,45,12,36,4,87,6,76,5,36,17,36,18,43,31,74,4,67,3,40,17,66,4,75,5,46,4,76,4,46,5,76,3,43,15,46,4,36,5,88,3,75,3,89,3,46,5,43,15,76,4,67,5,45,8,0,18,89,3,76,3,0,0,94,0,48,0,38,0,48,0,5,0,48,0,48,0,15,0,4,0,5,0,9,0,18,0,94,0,5,0,18,0,18,0,94,0,93,0,18,2
1,3,12,58,84,3,34,25,29,20,44,32,29,45,22,44,2,64,8,88,2,54,21,54,13,13,25,65,13,34,3,20,59,17,58,64,9,32,12,35,13,12,93,49,21,85,3,33,14,21,5,82,6,66,4,20,25,21,26,29,37,65,3,55,3,23,24,50,5,66,4,34,3,68,3,34,6,66,3,30,21,35,3,21,6,85,2,66,2,88,2,35,4,30,21,66,4,55,6,34,8,0,26,88,2,68,2,0,0,94,0,59,0,45,0,59,0,4,0,59,0,59,0,21,0,4,0,6,0,13,0,26,0,94,0,6,0,26,0,26,0,94,0,93,0,26,2
